Reward,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.query,Input.gui_index_1,Input.gui_index_2,Input.gui_index_3,Input.gui_index_4,Input.gui_index_5,Input.gui_index_6,Input.gui_index_7,Input.gui_index_8,Input.gui_index_9,Input.gui_index_10,Input.gui_index_11,Input.gui_index_12,Input.gui_index_13,Input.gui_index_14,Input.gui_index_15,Answer.gui_1.0,Answer.gui_1.1,Answer.gui_1.2,Answer.gui_10.0,Answer.gui_10.1,Answer.gui_10.2,Answer.gui_11.0,Answer.gui_11.1,Answer.gui_11.2,Answer.gui_12.0,Answer.gui_12.1,Answer.gui_12.2,Answer.gui_13.0,Answer.gui_13.1,Answer.gui_13.2,Answer.gui_14.0,Answer.gui_14.1,Answer.gui_14.2,Answer.gui_15.0,Answer.gui_15.1,Answer.gui_15.2,Answer.gui_2.0,Answer.gui_2.1,Answer.gui_2.2,Answer.gui_3.0,Answer.gui_3.1,Answer.gui_3.2,Answer.gui_4.0,Answer.gui_4.1,Answer.gui_4.2,Answer.gui_5.0,Answer.gui_5.1,Answer.gui_5.2,Answer.gui_6.0,Answer.gui_6.1,Answer.gui_6.2,Answer.gui_7.0,Answer.gui_7.1,Answer.gui_7.2,Answer.gui_8.0,Answer.gui_8.1,Answer.gui_8.2,Answer.gui_9.0,Answer.gui_9.1,Answer.gui_9.2,Approve,Reject
$0.20,3,3600,1209600,,,3WSELTNVR322BK2VXDDRWU780YETA1,AX7K5UODLEK72,Submitted,,299,100% (27/27),100% (27/27),100% (27/27),73,Chinese dating app describing its features,56919,69873,60172,26879,31025,24568,3911,29625,30057,55745,32212,11745,31124,23447,62458,false,false,true,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,326O153BMIYYK8NARSFYN9FDISPED1,AX7K5UODLEK72,Submitted,,38,100% (27/27),100% (27/27),100% (27/27),63,search bar that include the dish and resturent name,4793,68399,68400,68401,56513,40981,60970,56507,56510,1686,25071,7099,70043,5267,9978,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,,
$0.20,3,3600,1209600,,,3Z7VU45IPYH238YU7M9G7HFMH1VZ12,AX7K5UODLEK72,Submitted,,250,100% (27/27),100% (27/27),100% (27/27),41,sharing hair care tips through various mediums,71288,71286,71287,555,34700,55986,28739,4205,57917,20072,28737,62888,54219,34690,65519,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3UJ1CZ6IZHP4QEDZDHHKEEV0620S58,AX7K5UODLEK72,Submitted,,35,100% (27/27),100% (27/27),100% (27/27),443,FAQ YapStone support search button and missing site message,36059,62509,35525,39754,1384,24246,19137,10225,57102,58550,95,24247,29072,71900,29068,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,36V4Q8R5ZK0QL5JSDC910GRLA95MQ3,AX7K5UODLEK72,Approved,,42,100% (27/27),100% (27/27),100% (27/27),28,List of states and a menu,6622,55643,39937,61970,39943,35165,46485,51608,67427,17062,51606,42908,62277,63830,40728,false,false,true,true,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,,
$0.20,3,3600,1209600,,,308Q0PEVB8DYXNCFBV0NMSUFJ0HI9X,AX7K5UODLEK72,Submitted,,32,100% (27/27),100% (27/27),100% (27/27),318,In car USB connection with eService and UVO,19566,16458,16457,21114,62293,62519,598,18245,62451,48291,18263,11854,8470,18246,11855,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3FE2ERCCZX8TLW3PQF9PSFQG0DYPOU,AX7K5UODLEK72,Submitted,,421,100% (27/27),100% (27/27),100% (27/27),89,Card with image and text with link button,51118,29187,28220,11258,29194,2221,63601,29189,2218,63599,26169,2219,12865,44128,65621,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3X31TUMD7XMIYJHQSLI7Z24O2SNL15,AX7K5UODLEK72,Submitted,,126,100% (27/27),100% (27/27),100% (27/27),229,"buy item, image recorder, ads",40061,71653,40672,20534,35378,40673,14408,1189,52570,40670,71650,35376,35375,14414,759,true,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,false,false,false,true,,
$0.20,3,3600,1209600,,,3F0BG9B9MPNG943R0GO6UKXXETS7YH,AX7K5UODLEK72,Submitted,,93,100% (27/27),100% (27/27),100% (27/27),149,loading page of happy hours,26963,26964,26962,26961,26965,44001,43751,32311,19447,47448,62260,22942,1483,21545,10095,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,,
$0.20,3,3600,1209600,,,3180JW2OT4CBRBU9QN86MD4DAJO5J6,AX7K5UODLEK72,Submitted,,426,100% (27/27),100% (27/27),100% (27/27),104,search job locations in desired place,38323,53062,35958,67030,34346,43323,35951,53063,35949,67029,67032,10748,67044,67046,35956,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,,
$0.20,3,3600,1209600,,,3G5W44VEU7I4ISPBP4R9RPVFFH2GKY,AX7K5UODLEK72,Approved,,276,100% (27/27),100% (27/27),100% (27/27),109,Sign in with Twitter-allows Twitter users to enjoy the benefits of a registered user account,66815,4309,47312,42837,38525,45552,6603,71295,52511,45373,8563,52506,58447,7667,52986,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3PIWWX1FJJ6JYA9UFPC0NNNISKJJJ6,AX7K5UODLEK72,Submitted,,64,100% (27/27),100% (27/27),100% (27/27),371,lists,5436,7883,65018,7893,33090,62892,62277,54594,38078,60564,60428,60566,44159,60416,52998,false,true,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,,
$0.20,3,3600,1209600,,,3PMBY0YE2737KKQFJL41BPWK6VY9CN,AX7K5UODLEK72,Submitted,,41,100% (27/27),100% (27/27),100% (27/27),231,Login Scren of an app,25425,18556,69548,6309,27869,20071,6364,41124,42005,29481,41118,39998,141,18010,47741,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,false,false,true,,
$0.20,3,3600,1209600,,,30BXRYBRP4X9DOE3YOSU001BHOOWH9,AX7K5UODLEK72,Submitted,,27,100% (27/27),100% (27/27),100% (27/27),31,search bar with  list of application with its image,61954,18491,51615,37789,21770,9978,64021,28177,9970,7271,22109,61377,26930,21772,68456,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3OWEPKL089CMX5ZDTEFVD4ZQA9ON77,AX7K5UODLEK72,Submitted,,25,100% (27/27),100% (27/27),100% (27/27),207,Add blocker,56729,26488,26485,63747,26486,15954,8628,8627,17881,8629,44154,26489,63748,26487,15953,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3JWH6J9I9SD9ZH236VRBI6LMTZFNBT,AX7K5UODLEK72,Submitted,,253,100% (27/27),100% (27/27),100% (27/27),309,"search bar with list of  connecters name ,favorites and all",43096,48966,3615,23445,48964,5233,56670,48970,59414,22611,48965,9978,14439,48972,9970,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,true,,
$0.20,3,3600,1209600,,,354GIDR5ZB65UY7M79SONDTQU2800A,AX7K5UODLEK72,Submitted,,45,100% (27/27),100% (27/27),100% (27/27),287,e-commerce for online selling and buying,70937,40117,40109,50985,28649,37169,40800,9293,14986,59102,40799,58090,43007,28274,58084,false,true,false,true,false,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,,
$0.20,3,3600,1209600,,,3HUTX6F6VUNXTP2JOHYDW2INP382OM,AX7K5UODLEK72,Approved,,30,100% (27/27),100% (27/27),100% (27/27),104,moblie locking apps,19109,41670,12081,62974,55175,49454,62986,59073,34514,50948,59077,71321,24153,61538,32775,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3OE22WJIGIO9YDO1ME0NRQ8FNV9UQ4,AX7K5UODLEK72,Submitted,,49,100% (27/27),100% (27/27),100% (27/27),230,Sign up screen with user details,8109,5887,10217,58447,21439,10203,16529,64902,16523,58448,37665,48414,33540,37681,33530,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,32UTUBMZ7GWM7MBC8MD2SNFZF2HVBI,AX7K5UODLEK72,Approved,,95,100% (27/27),100% (27/27),100% (27/27),246,Settings for network usuage-bahaviour-history,19860,5629,22820,66490,18607,34410,56050,11874,22816,52265,11871,34956,16391,54608,15421,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,3DYGAII7PL8W68G55S1THKLGFEHQP4,AX7K5UODLEK72,Submitted,,53,100% (27/27),100% (27/27),100% (27/27),105,search bar with audio upload feature,33471,29063,66226,20933,55581,66227,20927,447,66229,13455,56594,22181,20931,22335,22182,false,true,false,true,false,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false,true,false,false,false,false,true,,
$0.20,3,3600,1209600,,,3J2UYBXQQLC089T19Y85WE3H75U60H,AX7K5UODLEK72,Submitted,,66,100% (27/27),100% (27/27),100% (27/27),437,loading screen on app,50768,66722,2541,19447,26881,44001,23980,67205,22942,17743,59079,37486,43181,19213,1894,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3YDTZAI2WXGM0BA5MTJQDL2DG6U14U,AX7K5UODLEK72,Submitted,,182,100% (27/27),100% (27/27),100% (27/27),154,Settings with regionbnews,49255,9236,9231,48984,58835,1380,33395,1354,13555,36132,23768,51265,39378,41183,9222,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3BWI6RSP7G9I3ZM00FCCNH5HWHO7E3,AX7K5UODLEK72,Submitted,,283,100% (27/27),100% (27/27),100% (27/27),127,see game history,56089,60051,68666,8147,60064,1851,8149,15603,15609,8150,8137,36526,8139,31910,70277,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,false,false,true,,
$0.20,3,3600,1209600,,,3O6CYIULED1EIAKNYNZTJFQ1BWRWUB,AX7K5UODLEK72,Approved,,59,100% (27/27),100% (27/27),100% (27/27),57,Microsoft corp with stock,30461,34629,23701,58967,40606,69182,5176,5196,63167,16051,18111,5192,47803,30460,18106,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3H7Z272LX77LFB0SDNTX0YMM58VPLF,AX7K5UODLEK72,Submitted,,153,100% (27/27),100% (27/27),100% (27/27),99,Details listed with all the Major Satellites,42375,13884,24956,8024,47227,15605,42370,5959,42371,66,53039,2585,24952,53040,21877,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,,
$0.20,3,3600,1209600,,,3B3WTRP3DB2UM2YDMSFVZCNYU4N299,AX7K5UODLEK72,Submitted,,371,100% (27/27),100% (27/27),100% (27/27),379,search bar with result list showing song preview image and name,67905,48966,59094,47194,19076,70393,28701,48970,14448,67999,27146,55480,50230,41201,55483,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,,
$0.20,3,3600,1209600,,,3KOPY89HM828DW75C4KD7G6TWNZ3JG,AX7K5UODLEK72,Submitted,,219,100% (27/27),100% (27/27),100% (27/27),127,dropdown for country and text box for contact number with number only keyboard,33194,16395,20776,26453,63535,32634,32633,43406,67198,19767,54578,67201,27553,42573,44049,false,false,true,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,,
$0.20,3,3600,1209600,,,3G5W44VEU7I4ISPBP4R9RPVFFH4GK0,AX7K5UODLEK72,Submitted,,52,100% (27/27),100% (27/27),100% (27/27),83,GPS Location finder,39575,45551,5224,24979,22012,15459,68856,20880,71763,19772,5036,5034,19777,20882,9001,false,true,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,,
$0.20,3,3600,1209600,,,3E337GFOL985QYAEMHJPJHCJ9C9GN5,AX7K5UODLEK72,Submitted,,47,100% (27/27),100% (27/27),100% (27/27),168,Tabs for exams and grading,49646,70485,27582,49647,70460,70476,22374,70483,27586,22375,27576,66048,26784,70466,63517,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,,
$0.20,3,3600,1209600,,,3UWN2HHPUY58G3J5HHD68VVMW06SNT,A1T98U1UWD1GSL,Submitted,,89,100% (82/82),100% (82/82),100% (38/38),142,Good restaurants for Valentine's day,60496,60490,3771,3764,56678,42034,31899,60489,48955,60493,24554,48948,20765,43530,42039,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,3GNA64GUZE4SDYYMLDSFJEGZNRM5QS,A1T98U1UWD1GSL,Submitted,,91,100% (82/82),100% (82/82),100% (38/38),190,Registration for the services,11918,2960,59799,2217,70874,58764,58517,8544,71588,60995,41242,68057,49498,49281,880,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,,
$0.20,3,3600,1209600,,,3EWIJTFFVO74LOMGFGR382VUNGOE05,A38IPIPA3T3G4,Submitted,,2654,100% (9/9),100% (9/9),100% (9/9),311,Team selection bar,43148,29111,7593,31510,906,5419,19834,26818,5418,40250,61375,5439,43099,28161,40213,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,,
$0.20,3,3600,1209600,,,3TR2532VIPU7AFUNV6IBEJID5R66JJ,A38IPIPA3T3G4,Submitted,,2709,100% (9/9),100% (9/9),100% (9/9),88,Weather Forecast,7725,13975,64366,21890,13964,64368,42799,14854,48060,42796,3313,48056,42797,49057,52347,false,false,true,false,true,false,false,true,false,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,,
$0.20,3,3600,1209600,,,3EJPLAJKEMGXAUZRDSLX2D63OPLZ6Z,A38IPIPA3T3G4,Submitted,,251,100% (9/9),100% (9/9),100% (9/9),6,how can i change this settings,52964,196,40104,21592,27622,57092,32842,66658,71326,9222,66660,61980,43302,20781,51943,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,3AWETUDC92SD3EUSFTUMZGW8XGGZIT,A38IPIPA3T3G4,Submitted,,1164,100% (9/9),100% (9/9),100% (9/9),238,video show of a tattoo,51384,60584,60585,26674,60588,46964,28983,21751,60581,31044,70830,12687,21753,63467,56755,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,,
$0.20,3,3600,1209600,,,36TFCYNS44AO2OJT8TOG2JFIP34HXM,A38IPIPA3T3G4,Submitted,,709,100% (9/9),100% (9/9),100% (9/9),288,maternity scheduler with timetable,14230,38216,63421,63523,48832,63423,63420,49895,63431,63422,63417,63427,26061,63425,32523,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3TGOYF991XM1Q6VI3NKS1R54PTPUU8,A38IPIPA3T3G4,Submitted,,525,100% (9/9),100% (9/9),100% (9/9),2,today storms updates,69974,66541,1095,55051,37413,64157,52327,11823,58349,10384,50705,23714,59150,50715,1090,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3SB5N7Y3O34252I7LBHR85G60W70GC,A38IPIPA3T3G4,Submitted,,377,100% (9/9),100% (9/9),100% (9/9),134,start screen,39774,3758,60573,45674,52932,28368,64142,22520,35798,26827,43943,54359,17743,47317,6686,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,,
$0.20,3,3600,1209600,,,3TMFV4NEP8EGKDDAVKYONN8CDI8W8T,A38IPIPA3T3G4,Approved,,935,100% (9/9),100% (9/9),100% (9/9),154,menu to choose between different options for organising ebooks,5231,26308,19705,67678,5517,70981,70982,3908,70976,39934,47521,50835,32557,1250,2274,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,true,false,false,false,true,false,,
$0.20,3,3600,1209600,,,3ND9UOO81K2BZKXTP97SSSUIXIFLWC,A3C2X1L5PVNNLV,Submitted,,94,100% (19/19),100% (19/19),100% (9/9),19,photo viewer,31048,26125,50872,22827,42957,12629,61005,42724,4132,61003,6610,56331,61006,6604,40262,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,320DUZ38G7M978JT7JRXQAV2Z5KJG9,A3C2X1L5PVNNLV,Submitted,,737,100% (19/19),100% (19/19),100% (9/9),248,"book reader with ""Become a Member"" button",40696,40690,1078,13003,40693,52623,13010,36925,52619,12997,69503,13004,13012,40932,50327,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,34Z02EIMISD6A74D5BGY7OVVQQNT0M,A3C2X1L5PVNNLV,Submitted,,769,100% (19/19),100% (19/19),100% (9/9),304,shopping list app,922,4780,8170,4186,941,55532,10423,37712,69527,19345,35575,4188,4183,8052,21282,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3AMW0RGHOD2B3B3DP09CDQQB9GDPNO,A3C2X1L5PVNNLV,Submitted,,506,100% (19/19),100% (19/19),100% (9/9),77,bottom menu,47832,66396,71846,37173,28942,71825,55414,67723,71832,37165,67724,71843,19203,58009,71827,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,,
$0.20,3,3600,1209600,,,3FTYUGLFSULYOPUHGRMVJF904CA5D0,A38IPIPA3T3G4,Submitted,,2080,100% (9/9),100% (9/9),100% (9/9),161,how can i find the best personal servises,56562,15665,49365,32392,51846,2783,38516,20173,57264,24523,4225,33326,49187,51838,33329,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,378XPAWRUCDC26MK31ENIN5ZOVNAIH,A38IPIPA3T3G4,Submitted,,186,100% (9/9),100% (9/9),100% (9/9),132,login screen,43412,18830,69548,6309,3758,141,6364,52932,20071,31776,59208,42005,30102,18832,39998,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3K772S5NP8BFWOSCDOYOEUUB9X4HEO,A38IPIPA3T3G4,Submitted,,592,100% (9/9),100% (9/9),100% (9/9),342,google map with details,12353,13254,52816,52817,57641,4218,2543,13257,7084,56256,2210,70756,63609,2211,60544,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,true,false,true,false,false,false,false,true,false,false,true,,
$0.20,3,3600,1209600,,,3OS46CRSLFZG1AUHCVWUH7T70EUV6A,A38IPIPA3T3G4,Submitted,,158,100% (9/9),100% (9/9),100% (9/9),82,sign up with email,31541,23275,47884,26268,28252,20107,25306,18963,35995,24155,65962,20432,34571,36857,40122,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,,
$0.20,3,3600,1209600,,,3QJOXOW4XJR1O2TN4LE16Z27QJAME9,A2XD5QTL6H2LIY,Submitted,,105,100% (26/26),100% (26/26),100% (26/26),61,a news and an advertisement,56632,7745,54133,65048,60725,71379,26746,10078,68818,13837,7743,16515,68871,10090,68811,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,true,false,false,false,true,false,false,false,true,false,false,true,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,,
$0.20,3,3600,1209600,,,33TIN5LC04AKNNRKFDMQ8GO38W89YC,A2XD5QTL6H2LIY,Approved,,92,100% (26/26),100% (26/26),100% (26/26),220,Overview of a holiday room with pictures and features,41847,69221,53107,10428,24047,53803,55540,69219,46701,55542,2078,8522,44253,65190,53100,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,,
$0.20,3,3600,1209600,,,339ANSOTR52IEJV6FSRCC18VT7MKIB,A2XD5QTL6H2LIY,Submitted,,91,100% (26/26),100% (26/26),100% (26/26),45,login screen,45861,18830,69548,6309,3758,141,6364,52932,20071,31776,59208,42005,30102,18832,39998,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,,
$0.20,3,3600,1209600,,,3SKEMFQBZ35PPDJT66FLZCEHQBEK80,A38IPIPA3T3G4,Submitted,,3033,100% (9/9),100% (9/9),100% (9/9),380,home page of dictionary with word of day,16110,58240,45665,61345,61333,63971,28511,7799,63973,61344,48413,2266,61339,61315,35614,false,false,true,false,true,false,true,false,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,true,false,,
$0.20,3,3600,1209600,,,31JLPPHS2UUME7Y2SHCIFCNFUU03OF,A2XD5QTL6H2LIY,Submitted,,120,100% (26/26),100% (26/26),100% (26/26),82,sign up with email,31541,23275,47884,26268,28252,20107,25306,18963,35995,24155,65962,20432,34571,36857,40122,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,,
$0.20,3,3600,1209600,,,3K4J6M3CXETY6FGPDDEKXBSJ9I1AGV,A38IPIPA3T3G4,Submitted,,379,100% (9/9),100% (9/9),100% (9/9),411,countdown timer with a list of options,57318,16718,57598,57597,16710,57596,57595,16707,16854,11282,16722,16855,11285,11490,11286,true,false,false,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,,
$0.20,3,3600,1209600,,,3QBD8R3Z21J7W3H6SVH1PHFL8UX4O2,A2XD5QTL6H2LIY,Submitted,,91,100% (26/26),100% (26/26),100% (26/26),142,Good restaurants for Valentine's day,60496,60490,3771,3764,56678,42034,31899,60489,48955,60493,24554,48948,20765,43530,42039,false,false,true,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,,
