Reward,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gui_index,Answer.summary,Approve,Reject
$0.05,1,600,1209600,,,3YMU66OBIN8DG2O3JJJ3LFVG2V5HGT,A1NW9UWTFS14S5,Approved,,,10,100% (28/28),100% (28/28),0% (0/0),28675,details for disclaimer,,
$0.05,1,600,1209600,,,39LOEL67OS5JTFBML0IDP8D8V7A38S,A2KNN0T650FQ01,Approved,,,16,100% (21/21),100% (21/21),0% (0/0),22828,empty basket,,
$0.05,1,600,1209600,,,3TYCR1GOTCJFTF2Y0WMQYE4TU29LZU,A3AFAUMZ4AULZF,Approved,,,38,100% (27/27),100% (27/27),0% (0/0),45744,Share option with default installed app on phone,,
$0.05,1,600,1209600,,,33UKMF9319K7QG143DZZYHDT3J8TTO,A5YAOZYSJBF5J,Approved,,,17,100% (20/20),100% (20/20),0% (0/0),64637,Porsche,,
$0.05,1,600,1209600,,,3DH6GAKTYYPZTE9XJBBGSM6P3HCZYZ,A5YAOZYSJBF5J,Approved,,,22,100% (20/20),100% (20/20),0% (0/0),55779,chinese,,
$0.05,1,600,1209600,,,3DUZQ9U6SMOLO8SEJ8UOPU5SYLASVE,A8PRJZR3J6UTF,Approved,,,49,100% (20/20),100% (20/20),0% (0/0),31123,vocal equilizer with compressor,,
$0.05,1,600,1209600,,,32ZKVD547FN2VD9TOC2NGA393DW3BS,A6KII16FVGPFF,Approved,,,32,100% (24/24),100% (24/24),0% (0/0),71828,how can i do this?,,
$0.05,1,600,1209600,,,3634BBTX0OU7YX3SEHV636WJ1TKFIL,A1QOJGSZEZXSE1,Approved,,,65,100% (21/21),100% (21/21),0% (0/0),39091,Hint Steps with Circle Focus,,
$0.05,1,600,1209600,,,3VNXK88KKCI3JTWFA2UX8Z026XLV96,A3T1ZTIWDIOXMX,Approved,,,115,100% (3/3),100% (3/3),0% (0/0),4585,"10News overview with images, articles and videos",,
$0.05,1,600,1209600,,,3Z4GS9HPNVAXUK7QD7TXOPTTPPQ77E,A27GOFWHEHV758,Approved,,,79,100% (22/22),100% (22/22),0% (0/0),22283,add new path in root directory,,
$0.05,1,600,1209600,,,3K3R2QNK8B336E7F5CKSCDYJSQCU9G,A1250SSIMRQ3JA,Approved,,,7,100% (17/17),100% (17/17),0% (0/0),36651,Weather app,,
$0.05,1,600,1209600,,,3LPW2N6LKT2K5R532M7B0XTH6UU5U1,A3IP4RARMM3X4A,Approved,,,114,100% (17/17),100% (17/17),0% (0/0),71571,Find a barber,,
$0.05,1,600,1209600,,,3SBEHTYCWN3DYOKNJ7NUSR3Z749IYK,A1V8T0ZHN29U5H,Approved,,,27,100% (12/12),100% (12/12),0% (0/0),30954,wallpaper with inspirational words,,
$0.05,1,600,1209600,,,3A1COHJ8NJVYNNIL0L7FT2EIECSH8D,A2NA5304C0C5FQ,Approved,,,68,100% (13/13),100% (13/13),0% (0/0),33529,short tutorial and instructions for a game with option to go back to previous menu,,
$0.05,1,600,1209600,,,3NL0RFNU0FNO6CWRU3KZPIE5470K4D,ABOC5IITA7DV1,Approved,,,158,100% (11/11),100% (11/11),0% (0/0),387,"""Search a flight by providing the provenance, destination, number of ways, date you intend to travel and the class""",,
$0.05,1,600,1209600,,,3RYC5T2D73TWI9V5I7LKTSBEQVQPR2,A3CP44KT0KLT69,Approved,,,58,100% (21/21),100% (21/21),0% (0/0),19582,Foto sharing app with possibility to like and write comments,,
$0.05,1,600,1209600,,,3Q5C1WP23M14WUE50YXRPVOKVXV15W,A1NW9UWTFS14S5,Approved,,,52,100% (28/28),100% (28/28),0% (0/0),20580,Videos feed with option to share,,
$0.05,1,600,1209600,,,3PJ71Z61R42NXHGH3OA81BTMHTF91W,A3KECU88OW1KNB,Approved,,,38,100% (21/21),100% (21/21),0% (0/0),2384,signup page,,
$0.05,1,600,1209600,,,3GNCZX450IN4JS9OGWZYY2M4QR2PAU,A2TXLKAOJJ9BEK,Approved,,,24,100% (30/30),100% (30/30),0% (0/0),26963,loading page of happy hours,,
$0.05,1,600,1209600,,,3T111IHZ5EQBQMFY1IPN72BZLR89RR,A1NW9UWTFS14S5,Approved,,,22,100% (28/28),100% (28/28),0% (0/0),60323,table with information about controls on foot,,
$0.05,1,600,1209600,,,39OWYR0EPKRTOXIXIZH9PUQ7RCIFYR,A1NW9UWTFS14S5,Approved,,,18,100% (28/28),100% (28/28),0% (0/0),6044,Weekday digest for meal planning,,
$0.05,1,600,1209600,,,3KXIR214I4GTPWS15XEVPMSBN7E249,A1UOWWUH9WVUOH,Approved,,,103,100% (22/22),100% (22/22),0% (0/0),61559,directory for saving contact information of various establishments,,
$0.05,1,600,1209600,,,30MVJZJNHMDUSYWLTDGE5BP8BAEJ99,A1NFUUQF4T9KXM,Approved,,,26,100% (21/21),100% (21/21),0% (0/0),35902,bank account,,
$0.05,1,600,1209600,,,3PW9OPU9PQKCXXVIIFVTROL8BN521X,A1FV1XP2UU0EVH,Approved,,,21,100% (40/40),100% (40/40),0% (0/0),65598,function blocking,,
$0.05,1,600,1209600,,,3FIUS151DV2ZG6TSZD1L0FJFNVSGGT,A1NW9UWTFS14S5,Approved,,,23,100% (28/28),100% (28/28),0% (0/0),43850,Advert for weather reporting,,
$0.05,1,600,1209600,,,3WEV0KO0OMSZURSSSNUUJ8ZLYE7DS1,A3NDKVYPTBWPEO,Approved,,,82,100% (21/21),100% (21/21),0% (0/0),14806,Sign in with personal details and other relevant  information,,
$0.05,1,600,1209600,,,3FPRZHYEPY7H4R7ZTTTNHMXG65BV3P,A3CP44KT0KLT69,Approved,,,99,100% (21/21),100% (21/21),0% (0/0),36145,shopping categories to choose from,,
$0.05,1,600,1209600,,,3TYCR1GOTCJFTF2Y0WMQYE4TU28LZT,A1WH1CTOZHV7YR,Approved,,,108,100% (21/21),100% (21/21),0% (0/0),69278,"search bar with products photos and prices, and with share and add to favorites buttons",,
$0.05,1,600,1209600,,,3LS2AMNW5FQEL844QSJ5Z2WJK4SQOL,AFWTKS209SFQY,Approved,,,72,100% (26/26),100% (26/26),0% (0/0),13285,lower body workout,,
$0.05,1,600,1209600,,,3J2UYBXQQLC089T19Y3W3WJAM01069,A3AFAUMZ4AULZF,Approved,,,74,100% (27/27),100% (27/27),0% (0/0),56935,"It should show which cards are acceptable like Visa, Master",,
$0.05,1,600,1209600,,,3PS7W85Z8Z2O61SQ57UI7HCH9C59T4,AE2M19TCQJWI,Approved,,,38,100% (30/30),100% (30/30),0% (0/0),60166,Photo Pixel Editor,,
$0.05,1,600,1209600,,,3EQHHY4HQSS10948IHIUWISQXMF5G1,A34Z73OAWYW014,Approved,,,39,100% (31/31),100% (31/31),0% (0/0),9746,floods with Warning,,
$0.05,1,600,1209600,,,3PDJHANYK5GBJ9ZX76AH9OIR8HZ6HD,AQ6IZ8Q7EHQQE,Approved,,,17,100% (4/4),100% (4/4),0% (0/0),30432,emoticons of yellow faces to choose from,,
$0.05,1,600,1209600,,,39ASUFLU6X7CIESRISB1OYYYD59EX2,A3CP44KT0KLT69,Approved,,,55,100% (21/21),100% (21/21),0% (0/0),13111,Overview over own accounts and the amount of money on them,,
$0.05,1,600,1209600,,,3IJXV6UZ1XJ41N815CV0KVA24HVIRJ,A1QOJGSZEZXSE1,Approved,,,83,100% (21/21),100% (21/21),0% (0/0),29296,"Search Box with bold, italic and plain text and link text",,
$0.05,1,600,1209600,,,3UN61F00HWPSPZDMYSC6VM6XZVPR5I,A3CP44KT0KLT69,Approved,,,58,100% (21/21),100% (21/21),0% (0/0),10549,selection overview of different cities and the amount of used cars in them,,
$0.05,1,600,1209600,,,3YW4XOSQKQLLH94K1Z5ZX7G0UEO1UE,A1R6ELRI4GR9XF,Approved,,,84,100% (25/25),100% (25/25),0% (0/0),51335,news overview with videos and articles,,
$0.05,1,600,1209600,,,3U088ZLJVKTY2O870GG01QINA2TW05,A1QOJGSZEZXSE1,Approved,,,39,100% (21/21),100% (21/21),0% (0/0),26913,"Expandable List item and Bottom Nav bar with Live, history, Stat, Check No. and More Items",,
$0.05,1,600,1209600,,,30BXRYBRP4X9DOE3YONL7IH4WJVHWS,A2G11CAPXX5616,Approved,,,31,100% (21/21),100% (21/21),0% (0/0),57325,UI for 404 not found page,,
$0.05,1,600,1209600,,,3YMU66OBIN8DG2O3JJJ3LFVG2V5GHS,AFWTKS209SFQY,Approved,,,95,100% (26/26),100% (26/26),0% (0/0),4895,Navigation and settings panel,,
$0.05,1,600,1209600,,,3NOKK93PR183CE1ANNL909DRXZYEET,A6KII16FVGPFF,Approved,,,173,100% (24/24),100% (24/24),0% (0/0),61340,how can i do,,
$0.05,1,600,1209600,,,3E13VNJ1NNVG8I9K7IGLE4SP0J11I6,A3BXLWKSBUO002,Approved,,,335,100% (18/18),100% (18/18),0% (0/0),8313,white rice with its recipe,,
$0.05,1,600,1209600,,,3D8YOU6S9EKGOV5H75HGS37H2P46UH,A1NFUUQF4T9KXM,Approved,,,56,100% (21/21),100% (21/21),0% (0/0),68921,featured playlists and artists,,
$0.05,1,600,1209600,,,32Z9ZLUT1LK18F5172WBQO4ITHWHOG,A23IXWZNWDLTNT,Approved,,,18,100% (37/37),100% (37/37),0% (0/0),32444,rent a car,,
$0.05,1,600,1209600,,,3BQU611VFPK5MMJC71P1GHB5F53995,A1WH1CTOZHV7YR,Approved,,,42,100% (21/21),100% (21/21),0% (0/0),8643,settings with on and off button,,
$0.05,1,600,1209600,,,3M1CVSFP605PJ4A3G9ENY7CEVNOAQ6,A1QOJGSZEZXSE1,Approved,,,430,100% (21/21),100% (21/21),0% (0/0),67394,List Item with Tab Color,,
$0.05,1,600,1209600,,,3PIWWX1FJJ6JYA9UFP7RU53B7FQJJ4,A3CUDF4JR3QTS4,Approved,,,20,100% (21/21),100% (21/21),0% (0/0),37435,two tabs each has a list,,
$0.05,1,600,1209600,,,3TPZPLC3M0C4Z7A37HKOBU8YKHA3PC,A3KECU88OW1KNB,Approved,,,586,100% (21/21),100% (21/21),0% (0/0),61869,provide good news,,
$0.05,1,600,1209600,,,34PGFRQONOB54U9TMOQ6JVXJ9BYWJB,A1966JFRA8OWUW,Approved,,,443,100% (9/9),100% (9/9),0% (0/0),33837,Good menu. Starting with Inbox,,
$0.05,1,600,1209600,,,33C7UALJVLYNJCX7YW4U1FYBXNX18Z,A8BH4CXKWP6PW,Approved,,,26,100% (21/21),100% (21/21),0% (0/0),65450,news station image,,
$0.05,1,600,1209600,,,3JRJSWSMQHL02GLDY34DHI9U6A8E32,A11B0Q26E3U79M,Approved,,,48,100% (20/20),100% (20/20),0% (0/0),4897,Empty meal plan collection with information about adding new meal plans,,
$0.05,1,600,1209600,,,3SKEMFQBZ35PPDJT66AC6UUA6TWK8K,A3CUDF4JR3QTS4,Approved,,,58,100% (21/21),100% (21/21),0% (0/0),30711,"news window with video, Ads bar and shar button",,
$0.05,1,600,1209600,,,3WZ36BJEV3G7UU7N3R8EYN77XC8BTG,A1FV1XP2UU0EVH,Approved,,,25,100% (40/40),100% (40/40),0% (0/0),12240,about,,
$0.05,1,600,1209600,,,3WRFBPLXRAO4WMYQR27W7533K293NG,A1NW9UWTFS14S5,Approved,,,19,100% (28/28),100% (28/28),0% (0/0),23351,Find flights airport or airline,,
$0.05,1,600,1209600,,,36NEMU28XFDV52FEPL3YZNP0D5TWMF,A8BH4CXKWP6PW,Approved,,,516,100% (21/21),100% (21/21),0% (0/0),66653,Photo view with choise and information buttons,,
$0.05,1,600,1209600,,,36WLNQG78ZA55BPQDWJJZ176U2LEBT,A1FV1XP2UU0EVH,Approved,,,17,100% (40/40),100% (40/40),0% (0/0),69102,account creation,,
$0.05,1,600,1209600,,,3DI28L7YXAE4SD7YBZQUTPUX8QU1EX,A23IXWZNWDLTNT,Approved,,,45,100% (37/37),100% (37/37),0% (0/0),35700,international news articles,,
$0.05,1,600,1209600,,,3NL0RFNU0FNO6CWRU3KZPIE5471K4E,A26BOJ0O91EIBR,Approved,,,112,100% (21/21),100% (21/21),0% (0/0),38384,"DealNews application with sign in, feedback, top deals and categories.",,
$0.05,1,600,1209600,,,32UTUBMZ7GWM7MBC8M8TZ5VSUXOBVW,A1QOJGSZEZXSE1,Approved,,,68,100% (21/21),100% (21/21),0% (0/0),3183,Collapsible and Expandable List with Navigation bar and Fix Header,,
$0.05,1,600,1209600,,,3M81GAB8A0JU2EFVMNEJTIWKD59BQ2,A1FV1XP2UU0EVH,Approved,,,22,100% (40/40),100% (40/40),0% (0/0),59599,trending page,,
$0.05,1,600,1209600,,,3WT783CTPBHQ8D5CH5DO9D739Q8BCX,A3HN5JOPRIKMNU,Approved,,,522,100% (26/26),100% (26/26),0% (0/0),28092,Product listing with main filter,,
$0.05,1,600,1209600,,,39ZSFO5CA8WSCQKOROB517CMOVOUJB,A1R6ELRI4GR9XF,Approved,,,48,100% (25/25),100% (25/25),0% (0/0),64805,side panel with share and settings,,
$0.05,1,600,1209600,,,3D4CH1LGEATK1W6KL7VB8YXSJIX9GV,ASL3NA8PT15JU,Approved,,,82,100% (20/20),100% (20/20),0% (0/0),37550,cheap smart tech gadgets,,
$0.05,1,600,1209600,,,3QL2OFSM96IS9MU9KVIX087XQFMCNN,A1NFUUQF4T9KXM,Approved,,,30,100% (21/21),100% (21/21),0% (0/0),34164,login screen with email and password or via facebook or google+,,
$0.05,1,600,1209600,,,3EWIJTFFVO74LOMGFGMUFKBN3YO0ET,A12EE9K9VY7XXF,Approved,,,195,100% (28/28),100% (28/28),0% (0/0),27223,"Text (story) reading with formatting options, search functionality",,
$0.05,1,600,1209600,,,3I7DHKZYGN0VM98D7XCCEXSEW7EF5B,A3NDKVYPTBWPEO,Approved,,,166,100% (21/21),100% (21/21),0% (0/0),20654,Sign up with inputting employee details along with personal data,,
$0.05,1,600,1209600,,,351SEKWQS0HWWWFN8QY87Z0F6PODMO,A1FV1XP2UU0EVH,Approved,,,46,100% (40/40),100% (40/40),0% (0/0),48868,expense manager,,
$0.05,1,600,1209600,,,3TS1AR6UQQEA9DMWVQR9CH6AND9F7Q,A3TTSFVAJHM947,Approved,,,65,100% (14/14),100% (14/14),0% (0/0),37235,"SOY LUNA MUSICA-Disney Channel Latin America, all shows and broadcast musical TV series",,
$0.05,1,600,1209600,,,3TE3O8573080Q2UZG9A8XF3LFLYR2H,A3G2CWQ5OV8AHE,Approved,,,120,100% (19/19),100% (19/19),0% (0/0),23620,list of player settings with switch buttons and advertisement,,
$0.05,1,600,1209600,,,3LO69W1SU3DF2Y7TA4Y1D7ONJCELG4,A1P9OU1YPIQVW7,Approved,,,174,100% (7/7),100% (7/7),0% (0/0),48180,sign-in with Google account with less information,,
$0.05,1,600,1209600,,,37C0GNLMHF3U7TUVLARRI33TGP96D7,A1FV1XP2UU0EVH,Approved,,,83,100% (40/40),100% (40/40),0% (0/0),2188,real estate overview,,
$0.05,1,600,1209600,,,37M28K1J0QD8XH6QLJUE160SHSWJAO,AVRMXTZHUCXXL,Approved,,,85,100% (10/10),100% (10/10),0% (0/0),44035,Music playlist,,
$0.05,1,600,1209600,,,3300DTYQT2HS9HRFWEG9UQ25G2MEQ5,A2TXLKAOJJ9BEK,Approved,,,41,100% (30/30),100% (30/30),0% (0/0),19089,song containing the share and download option,,
$0.05,1,600,1209600,,,32SVAV9L3F9XC341IY2RLZJ3LVAA33,A12EE9K9VY7XXF,Approved,,,49,100% (28/28),100% (28/28),0% (0/0),53946,Startup screen with login & sign up options and a logo,,
$0.05,1,600,1209600,,,3JAOYWH7VI40NOKLWYSRLQ20FZK9L2,A8BH4CXKWP6PW,Approved,,,29,100% (21/21),100% (21/21),0% (0/0),5725,choise of interest,,
$0.05,1,600,1209600,,,3PQ8K71NHXKXWO3MRDH187X9R53AA0,A373WQWN0DADNL,Approved,,,61,100% (21/21),100% (21/21),0% (0/0),24182,"good: see satelite view, bad: no start and end option for search",,
$0.05,1,600,1209600,,,3Z7ISHFUH0VKE8IF67DMT9INA28Z8K,AV5170KNIBKL6,Approved,,,276,100% (21/21),100% (21/21),0% (0/0),10579,football match details with upcoming match information,,
$0.05,1,600,1209600,,,36H9ULYP62U3T8NYWZG6F7BJE89JF1,A2G11CAPXX5616,Approved,,,80,100% (21/21),100% (21/21),0% (0/0),56457,UI for user instruction window with skip buttom,,
$0.05,1,600,1209600,,,31EUONYN2V36QG0LCRDF5PVR1W7OVD,A3KECU88OW1KNB,Approved,,,46,100% (21/21),100% (21/21),0% (0/0),67397,Only debit card available,,
$0.05,1,600,1209600,,,3OS4RQUCR9FXBPPM873PHJS6630FBC,A8PRJZR3J6UTF,Approved,,,37,100% (20/20),100% (20/20),0% (0/0),33943,task scheduler app showing task handlers,,
$0.05,1,600,1209600,,,386PBUZZXFXPT0XUIAJ4AKG3B4VLJ8,A3BXLWKSBUO002,Approved,,,26,100% (18/18),100% (18/18),0% (0/0),64850,an options to add Top sites,,
$0.05,1,600,1209600,,,3L4D84MILZSN74E4RP46ISNWUNMHJX,A36COHZCHGHYD3,Approved,,,14,100% (18/18),100% (18/18),0% (0/0),70123,Paused video screen,,
$0.05,1,600,1209600,,,3LPW2N6LKT2K5R532M7B0XTH6UTU5P,A3KECU88OW1KNB,Approved,,,40,100% (21/21),100% (21/21),0% (0/0),20377,no pictures,,
$0.05,1,600,1209600,,,3UOUJI6MTDET7APD8SQ6SGK1ZT3UXZ,A34Z73OAWYW014,Approved,,,49,100% (31/31),100% (31/31),0% (0/0),6682,Tuner with results,,
$0.05,1,600,1209600,,,3SNLUL3WO4NY7G8OU9NIHMPESKTLU4,A2TXLKAOJJ9BEK,Approved,,,39,100% (30/30),100% (30/30),0% (0/0),60417,displays the Block setting of android phone,,
$0.05,1,600,1209600,,,32SCWG5HIH43WQXLQJIMIXKIU8C6PL,A3TTSFVAJHM947,Approved,,,206,100% (14/14),100% (14/14),0% (0/0),38076,Store and manage your favorite recipes online.,,
$0.05,1,600,1209600,,,3LEP4MGT3G00D5BQH18ZTJPLUQKBDX,A373WQWN0DADNL,Approved,,,328,100% (21/21),100% (21/21),0% (0/0),15862,"good query: staet making money, Bad query: No Details, Explanation: Regarding the product preise , their is no report",,
$0.05,1,600,1209600,,,3LO69W1SU3DF2Y7TA4Y1D7ONJCEGLZ,A1FV1XP2UU0EVH,Approved,,,222,100% (40/40),100% (40/40),0% (0/0),39734,menu screen,,
$0.05,1,600,1209600,,,326O153BMIYYK8NARSAPURV6XNXED0,A1NW9UWTFS14S5,Approved,,,22,100% (28/28),100% (28/28),0% (0/0),22974,Tabs layout preview,,
$0.05,1,600,1209600,,,3R2UR8A0IAGYU55GC6EXTASCH7FOXG,A11B0Q26E3U79M,Approved,,,53,100% (20/20),100% (20/20),0% (0/0),41847,Overview of a holiday room with pictures and features,,
$0.05,1,600,1209600,,,3EICBYG644WWQW3O5XQ571QGHVIJCR,A3AFAUMZ4AULZF,Approved,,,33,100% (27/27),100% (27/27),0% (0/0),25583,"Feed showing screen with option to like, comment and share",,
$0.05,1,600,1209600,,,3Z7VU45IPYH238YU7M47EZVFWWZZ1X,AQ6IZ8Q7EHQQE,Approved,,,24,100% (4/4),100% (4/4),0% (0/0),13771,wallpaper of blue background with faded stars in the background,,
$0.05,1,600,1209600,,,35K3O9HUABDVIS16IY5FIRYR90DEFB,AFWYEWB3W0ZSB,Approved,,,82,100% (21/21),100% (21/21),0% (0/0),40339,keypad dialer theme,,
$0.05,1,600,1209600,,,3EO896NRAWVDCD5ZRJLVWBQK5HHTJJ,AFWTKS209SFQY,Approved,,,90,100% (26/26),100% (26/26),0% (0/0),70042,veggie medley salad recipe with nutrition and serving information,,
$0.05,1,600,1209600,,,3CP1TO84PT1BLFW1J2X5UEYPN3925E,A1NFUUQF4T9KXM,Approved,,,20,100% (21/21),100% (21/21),0% (0/0),70342,login example,,
$0.05,1,600,1209600,,,3D8YOU6S9EKGOV5H75HGS37H2P4U65,A2NA5304C0C5FQ,Approved,,,186,100% (13/13),100% (13/13),0% (0/0),30617,Parking reminder with feature to tag location and write notes,,
$0.05,1,600,1209600,,,3BQU611VFPK5MMJC71P1GHB5F52994,A11B0Q26E3U79M,Approved,,,63,100% (20/20),100% (20/20),0% (0/0),71867,Menu for a music player app with ten different buttons,,
$0.05,1,600,1209600,,,35LDD5557A44A2LX07KVBCV5QYLMKA,A3CUDF4JR3QTS4,Approved,,,52,100% (21/21),100% (21/21),0% (0/0),45268,voice changer with many buttons,,
$0.05,1,600,1209600,,,36V4Q8R5ZK0QL5JSDC4S7Y7EP4DQM6,A8BH4CXKWP6PW,Approved,,,136,100% (21/21),100% (21/21),0% (0/0),66155,view a hight requested question,,
$0.05,1,600,1209600,,,3PB5A5BD0V6GNDIR6AXRU26MOS9G7Q,A1WH1CTOZHV7YR,Approved,,,71,100% (21/21),100% (21/21),0% (0/0),45648,"side navigation window with account name, settings and feedback",,
$0.05,1,600,1209600,,,3X66WABAJWIYMUH44YU1HLU6JQNG3L,A11B0Q26E3U79M,Approved,,,39,100% (20/20),100% (20/20),0% (0/0),25425,Login Scren of an app,,
$0.05,1,600,1209600,,,3M81GAB8A0JU2EFVMNEJTIWKD59QBH,A3HN5JOPRIKMNU,Approved,,,63,100% (26/26),100% (26/26),0% (0/0),64028,Menu should be in ascending order to make more friendly.,,
$0.05,1,600,1209600,,,3LYA37P8IQN8RBH09IUMXWKBEZHBKA,A3CP44KT0KLT69,Approved,,,114,100% (21/21),100% (21/21),0% (0/0),68952,menu providing different buttons to change the settings and to get more information,,
$0.05,1,600,1209600,,,3SUWZRL0MYDZZZ8VH52BOLLEG1B6E1,ABREXWFU9D3WR,Approved,,,20,100% (15/15),100% (15/15),0% (0/0),27474,a sreen to enter the personal details,,
$0.05,1,600,1209600,,,3TY7ZAOG5FK77OEQB2XXDFOSNVK0KD,A1250SSIMRQ3JA,Approved,,,278,100% (17/17),100% (17/17),0% (0/0),69228,holiday + schedule + tool,,
$0.05,1,600,1209600,,,37WLF8U1WPQ2LZ05DRDEMGYJ0Y6K6Y,A2G11CAPXX5616,Approved,,,56,100% (21/21),100% (21/21),0% (0/0),16224,search bar with serch list and home menus,,
$0.05,1,600,1209600,,,3PZDLQMM0TLWK05GYCKD8K4ZFKVC2W,A36COHZCHGHYD3,Approved,,,187,100% (18/18),100% (18/18),0% (0/0),37419,"Search bar with a searching function and entries like home, weather, traffic, radar, closings & delays",,
$0.05,1,600,1209600,,,3WQQ9FUS6AUOWAFZ0TXJ7RBKJZNB8R,A1NFUUQF4T9KXM,Approved,,,68,100% (21/21),100% (21/21),0% (0/0),51384,video show of a tattoo,,
$0.05,1,600,1209600,,,3M0NZ3JDP1Y1RQZD896JHP8W8C85ZP,A11B0Q26E3U79M,Approved,,,41,100% (20/20),100% (20/20),0% (0/0),64188,Income overview with total sum at the buttom,,
$0.05,1,600,1209600,,,3UJ1CZ6IZHP4QEDZDHCBLWBTLX85SK,A2KNN0T650FQ01,Approved,,,15,100% (21/21),100% (21/21),0% (0/0),69252,online shopping app,,
$0.05,1,600,1209600,,,3YWRV122CSZ3S9O50KEECH388KU8U5,A1UOWWUH9WVUOH,Approved,,,133,100% (22/22),100% (22/22),0% (0/0),53870,feedback bar in PayNearMe,,
$0.05,1,600,1209600,,,3NXNZ5RS1AX183VJS4RH2LKZKFE97S,A1UOWWUH9WVUOH,Approved,,,153,100% (22/22),100% (22/22),0% (0/0),61057,2D graph with a point and its dimensions,,
$0.05,1,600,1209600,,,3300DTYQT2HS9HRFWEG9UQ25G2LEQ4,A1V8T0ZHN29U5H,Approved,,,56,100% (12/12),100% (12/12),0% (0/0),11056,OBB search trains in Austria,,
$0.05,1,600,1209600,,,3KAKFY4PGU2CILNZUMU42X7MY3F3I0,A1NW9UWTFS14S5,Approved,,,54,100% (28/28),100% (28/28),0% (0/0),64069,Calendar with monthly layout for promotions,,
$0.05,1,600,1209600,,,3JC6VJ2SABJ0QIR5WHQK0WHNZR1A5T,A1FV1XP2UU0EVH,Approved,,,28,100% (40/40),100% (40/40),0% (0/0),879,"login screen, landing page",,
$0.05,1,600,1209600,,,3IXEICO792J1OIQS70R6N7LFJBX6TQ,A1FV1XP2UU0EVH,Approved,,,22,100% (40/40),100% (40/40),0% (0/0),1217,Settings menu,,
$0.05,1,600,1209600,,,3JV9LGBJWTEN8JAQNWET5OSHEHJGOG,A23IXWZNWDLTNT,Approved,,,39,100% (37/37),100% (37/37),0% (0/0),72081,Units to measure volume,,
$0.05,1,600,1209600,,,34J10VATJFY4PMT1SX60F50X8VTIQI,A3CUDF4JR3QTS4,Approved,,,80,100% (21/21),100% (21/21),0% (0/0),40696,"book reader with ""Become a Member"" button",,
$0.05,1,600,1209600,,,3DPNQGW4LLFH7XB2SZQYFZ9N3CH64V,A1R6ELRI4GR9XF,Approved,,,40,100% (25/25),100% (25/25),0% (0/0),30002,search bar with add a favorite,,
$0.05,1,600,1209600,,,3IJXV6UZ1XJ41N815CV0KVA24HVRIS,A1NW9UWTFS14S5,Approved,,,8,100% (28/28),100% (28/28),0% (0/0),6007,settings to adjust,,
$0.05,1,600,1209600,,,3O7L7BFSHEPFSJ3WJ6B0LOBJPS5EI2,A11B0Q26E3U79M,Approved,,,50,100% (20/20),100% (20/20),0% (0/0),5055,Page of a dealer service for searching a city,,
$0.05,1,600,1209600,,,336YQZE83VE1SJ0UTKGP9NCNT8Q5M8,A23IXWZNWDLTNT,Approved,,,260,100% (37/37),100% (37/37),0% (0/0),61003,test for java devellopers,,
$0.05,1,600,1209600,,,386PBUZZXFXPT0XUIAJ4AKG3B4VJL6,AVRMXTZHUCXXL,Approved,,,190,100% (10/10),100% (10/10),0% (0/0),45130,Events estimation,,
$0.05,1,600,1209600,,,34MAJL3QP4NIAEOK9XS08WX3TLE43M,A1WH1CTOZHV7YR,Approved,,,92,100% (21/21),100% (21/21),0% (0/0),8453,privacy policy with types of collected information,,
$0.05,1,600,1209600,,,37U1UTWH9VMBCHWOWQJ976GO1LR8R2,A1CLIAQI9N8YOJ,Approved,,,109,100% (22/22),100% (22/22),0% (0/0),39063,"Used products online market, offers to make, online chat to negotiate and share",,
$0.05,1,600,1209600,,,3YMTUJH0DSGN9VMEOCYRQ911NKQ4T2,A1V8T0ZHN29U5H,Approved,,,119,100% (12/12),100% (12/12),0% (0/0),50320,meet peopple feature me women selfies,,
$0.05,1,600,1209600,,,3Y9N9SS8LYBVAA7D28TTB0R96Y83DZ,A8PRJZR3J6UTF,Approved,,,51,100% (20/20),100% (20/20),0% (0/0),29072,site search bar with emojis,,
$0.05,1,600,1209600,,,3M0NZ3JDP1Y1RQZD896JHP8W8C95ZQ,A23IXWZNWDLTNT,Approved,,,26,100% (37/37),100% (37/37),0% (0/0),4322,sign up to ASOS,,
$0.05,1,600,1209600,,,3PDJHANYK5GBJ9ZX76AH9OIR8H2H6R,A1NFUUQF4T9KXM,Approved,,,52,100% (21/21),100% (21/21),0% (0/0),17255,informations about Grace Chan,,
$0.05,1,600,1209600,,,3HHRAGRYX858T9NI9Q8JD76UA4O9OI,ASL3NA8PT15JU,Approved,,,130,100% (20/20),100% (20/20),0% (0/0),6394,Chinese salad recipes,,
$0.05,1,600,1209600,,,3X4JMASXCM96ELAW5PK4EC5201BB04,AFWTKS209SFQY,Approved,,,514,100% (26/26),100% (26/26),0% (0/0),17677,open garden forum,,
$0.05,1,600,1209600,,,3U0SRXB7CD5WFOJS2S8SP36JQGPNR4,A3KECU88OW1KNB,Approved,,,95,100% (21/21),100% (21/21),0% (0/0),9487,content is large,,
