Reward,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.query,Input.gui_index_1,Input.gui_index_2,Input.gui_index_3,Input.gui_index_4,Input.gui_index_5,Input.gui_index_6,Input.gui_index_7,Input.gui_index_8,Input.gui_index_9,Input.gui_index_10,Input.gui_index_11,Input.gui_index_12,Input.gui_index_13,Input.gui_index_14,Input.gui_index_15,Answer.gui_1.0,Answer.gui_1.1,Answer.gui_1.2,Answer.gui_10.0,Answer.gui_10.1,Answer.gui_10.2,Answer.gui_11.0,Answer.gui_11.1,Answer.gui_11.2,Answer.gui_12.0,Answer.gui_12.1,Answer.gui_12.2,Answer.gui_13.0,Answer.gui_13.1,Answer.gui_13.2,Answer.gui_14.0,Answer.gui_14.1,Answer.gui_14.2,Answer.gui_15.0,Answer.gui_15.1,Answer.gui_15.2,Answer.gui_2.0,Answer.gui_2.1,Answer.gui_2.2,Answer.gui_3.0,Answer.gui_3.1,Answer.gui_3.2,Answer.gui_4.0,Answer.gui_4.1,Answer.gui_4.2,Answer.gui_5.0,Answer.gui_5.1,Answer.gui_5.2,Answer.gui_6.0,Answer.gui_6.1,Answer.gui_6.2,Answer.gui_7.0,Answer.gui_7.1,Answer.gui_7.2,Answer.gui_8.0,Answer.gui_8.1,Answer.gui_8.2,Answer.gui_9.0,Answer.gui_9.1,Answer.gui_9.2,Approve,Reject
$0.15,3,3600,1209600,,,39RP059MEHT3HZH3UUCB5RWMMR2BMC,A1PVNAXKDIW5K6,Submitted,,1823,0% (0/0),0% (0/0),0% (0/0),117,Media with no search results,32286,42462,42434,14771,42466,42455,61555,65192,42463,14778,42450,42453,14775,26744,42451,false,false,true,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3C44YUNSI1P2HZC006V9HLEHUHPDPH,A1I579KWWA5IEO,Submitted,,2278,0% (0/0),0% (0/0),0% (0/0),117,Media with no search results,32286,42462,42434,14771,42466,42455,61555,65192,42463,14778,42450,42453,14775,26744,42451,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,317HQ483I7SJMPG9C5JS4TPZM54NI1,AYHIH9NTPYFLY,Submitted,,779,100% (1/1),100% (1/1),100% (1/1),226,pop up ads,28890,5883,62738,56761,9810,32771,9025,72161,10281,1972,72155,14378,70509,72168,14374,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,39OWYR0EPKRTOXIXIZMIICAEA7BFY7,AXXA481XH6FKE,Submitted,,972,100% (120/120),100% (120/120),100% (120/120),226,pop up ads,28890,5883,62738,56761,9810,32771,9025,72161,10281,1972,72155,14378,70509,72168,14374,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3WEV0KO0OMSZURSSSNZ3CQJSH9IDSZ,AFIK3VBMMX6G6,Approved,,42,100% (37/37),100% (37/37),100% (37/37),226,pop up ads,28890,5883,62738,56761,9810,32771,9025,72161,10281,1972,72155,14378,70509,72168,14374,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3IO1LGZLK9XIQYY442LKPT9ZOM7685,A35AR7EP102IEV,Submitted,,1121,0% (0/0),0% (0/0),0% (0/0),272,learning and play piano online,47226,32132,35079,71074,31170,21024,50420,32139,14553,46782,60473,39477,21909,19219,60569,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,,
$0.15,3,3600,1209600,,,3SB5N7Y3O34252I7LBHR85G6Z9Y0GS,AXXA481XH6FKE,Approved,,697,100% (120/120),100% (120/120),100% (120/120),272,learning and play piano online,47226,32132,35079,71074,31170,21024,50420,32139,14553,46782,60473,39477,21909,19219,60569,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3VHP9MDGRNKGLUHSM74TLLIV7CWCFL,A1I579KWWA5IEO,Submitted,,2849,0% (0/0),0% (0/0),0% (0/0),272,learning and play piano online,47226,32132,35079,71074,31170,21024,50420,32139,14553,46782,60473,39477,21909,19219,60569,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,30H4UDGLT2I5LTIDDZUC0B1B33VPM5,AFIK3VBMMX6G6,Approved,,77,100% (37/37),100% (37/37),100% (37/37),207,football match details with upcoming match information,10579,30357,53563,43102,35564,19836,43105,51476,39380,24991,71262,13890,57926,40792,13906,false,true,false,false,true,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,,
$0.15,3,3600,1209600,,,3F6HPJW4JD05YYBLF3PNDWV9QUM2WP,AXXA481XH6FKE,Approved,,1073,100% (120/120),100% (120/120),100% (120/120),207,football match details with upcoming match information,10579,30357,53563,43102,35564,19836,43105,51476,39380,24991,71262,13890,57926,40792,13906,false,false,true,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false,false,true,,
$0.15,3,3600,1209600,,,3OJSZ2ATDSWI7GT7PEJ9JNZ4H6L75W,A15ZDCM9T6FXH3,Submitted,,409,0% (0/0),0% (0/0),0% (0/0),207,football match details with upcoming match information,10579,30357,53563,43102,35564,19836,43105,51476,39380,24991,71262,13890,57926,40792,13906,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,true,false,false,true,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,true,,
$0.15,3,3600,1209600,,,30OG32W0SUB76KENGMT1JER7UL7NEK,AXXA481XH6FKE,Submitted,,70,100% (120/120),100% (120/120),100% (120/120),108,books,14877,45340,24714,22216,24712,25345,40924,52517,25347,24453,45335,25700,40927,45333,20355,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,true,false,,
$0.15,3,3600,1209600,,,35GCEFQ6I5OYDBC9UQNZVAUJD1EZ3T,AYHIH9NTPYFLY,Submitted,,398,100% (1/1),100% (1/1),100% (1/1),108,books,14877,45340,24714,22216,24712,25345,40924,52517,25347,24453,45335,25700,40927,45333,20355,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,,
$0.15,3,3600,1209600,,,3O7L7BFSHEPFSJ3WJ6G9E6VQ8PBIE3,A2QZ3E3AEY887V,Approved,,35,100% (20/20),100% (20/20),100% (20/20),108,books,14877,45340,24714,22216,24712,25345,40924,52517,25347,24453,45335,25700,40927,45333,20355,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,,
$0.15,3,3600,1209600,,,3DI28L7YXAE4SD7YBZV3M7E4RLME1P,AXXA481XH6FKE,Approved,,673,100% (120/120),100% (120/120),100% (120/120),145,cars seller with location button,30614,10556,45098,15394,11852,45100,27690,11853,27685,27680,10550,27682,8261,10549,56787,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3KWTYT08703HM1I9T8KJ2SH5CBGL5F,A22TLF121MRXT1,Submitted,,518,100% (11/11),100% (11/11),100% (11/11),145,cars seller with location button,30614,10556,45098,15394,11852,45100,27690,11853,27685,27680,10550,27682,8261,10549,56787,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3UXUOQ9OKEXFDM5OKAAQRYFQ9KM7A2,A15ZDCM9T6FXH3,Submitted,,1364,0% (0/0),0% (0/0),0% (0/0),145,cars seller with location button,30614,10556,45098,15394,11852,45100,27690,11853,27685,27680,10550,27682,8261,10549,56787,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3A1PQ49WVHHGCNY010397ABHJE8H1S,A22TLF121MRXT1,Submitted,,1269,100% (11/11),100% (11/11),100% (11/11),211,Libary list with the united states of america,39940,61139,70758,55643,70368,39943,49284,70369,39937,13657,29333,35165,10206,30382,67427,false,false,true,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,,
$0.15,3,3600,1209600,,,3KXIR214I4GTPWS15XJ4I4CI61Q428,AXXA481XH6FKE,Approved,,996,100% (120/120),100% (120/120),100% (120/120),211,Libary list with the united states of america,39940,61139,70758,55643,70368,39943,49284,70369,39937,13657,29333,35165,10206,30382,67427,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false,false,false,true,,
$0.15,3,3600,1209600,,,3YHH42UU5BFIRUW8W2E7LXLEVIFL0Y,A1PVNAXKDIW5K6,Submitted,,1769,0% (0/0),0% (0/0),0% (0/0),211,Libary list with the united states of america,39940,61139,70758,55643,70368,39943,49284,70369,39937,13657,29333,35165,10206,30382,67427,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,false,true,false,,
$0.15,3,3600,1209600,,,3VA45EW49NNQ44KN5DYZRJ8IV2ZO14,A3UUH3632AI3ZX,Submitted,,83,0% (0/0),0% (0/0),0% (0/0),24,"create, search or download anime girls images",31677,57209,57208,24768,62,38776,31678,57210,57552,24769,53917,39119,6254,61967,40153,false,true,false,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3WRFBPLXRAO4WMYQR2C50NNA3XB3N5,AXXA481XH6FKE,Approved,,3477,100% (120/120),100% (120/120),100% (120/120),24,"create, search or download anime girls images",31677,57209,57208,24768,62,38776,31678,57210,57552,24769,53917,39119,6254,61967,40153,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3X3OR7WPZZ009J1BR6RMECRWE1HL8H,A22TLF121MRXT1,Submitted,,696,100% (11/11),100% (11/11),100% (11/11),24,"create, search or download anime girls images",31677,57209,57208,24768,62,38776,31678,57210,57552,24769,53917,39119,6254,61967,40153,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,30IQTZXKAK6DRODXALHVWRG12Z5X0S,AXXA481XH6FKE,Submitted,,623,100% (120/120),100% (120/120),100% (120/120),202,Music playlist,44035,10940,5209,70552,70553,55481,66163,55665,45113,9981,65682,58693,2119,55482,53826,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,,
$0.15,3,3600,1209600,,,3JZQSN0I3QAT26XXOT0CBC3A5O8GFN,A22TLF121MRXT1,Submitted,,125,100% (11/11),100% (11/11),100% (11/11),202,Music playlist,44035,10940,5209,70552,70553,55481,66163,55665,45113,9981,65682,58693,2119,55482,53826,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,,
$0.15,3,3600,1209600,,,3ND9UOO81K2BZKXTP97SSSUIWL1LW3,AYHIH9NTPYFLY,Submitted,,332,100% (1/1),100% (1/1),100% (1/1),202,Music playlist,44035,10940,5209,70552,70553,55481,66163,55665,45113,9981,65682,58693,2119,55482,53826,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,,
$0.15,3,3600,1209600,,,3B3WTRP3DB2UM2YDMSFVZCNYSWX928,A2QZ3E3AEY887V,Approved,,47,100% (20/20),100% (20/20),100% (20/20),264,Web ad for an children learning app,55867,60469,39477,11416,59237,31170,69934,37400,60569,47756,39478,28365,14878,41539,35826,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3LYA37P8IQN8RBH09IZVQE4IXUCKB1,AXXA481XH6FKE,Approved,,2795,100% (120/120),100% (120/120),100% (120/120),264,Web ad for an children learning app,55867,60469,39477,11416,59237,31170,69934,37400,60569,47756,39478,28365,14878,41539,35826,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3SNLUL3WO4NY7G8OU9SRA49LB7IUL9,A35AR7EP102IEV,Submitted,,1239,0% (0/0),0% (0/0),0% (0/0),264,Web ad for an children learning app,55867,60469,39477,11416,59237,31170,69934,37400,60569,47756,39478,28365,14878,41539,35826,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,,
$0.15,3,3600,1209600,,,34J10VATJFY4PMT1SXB98NK4RP8IQI,AXXA481XH6FKE,Approved,,954,100% (120/120),100% (120/120),100% (120/120),19,UI for share and add location screen,22076,12355,40348,39237,59781,40346,41623,68076,22080,7653,66288,40349,12162,68095,67073,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,true,,
$0.15,3,3600,1209600,,,37FMASSAYCRHLGRC9FEJDYP5538BIS,A22TLF121MRXT1,Submitted,,589,100% (11/11),100% (11/11),100% (11/11),19,UI for share and add location screen,22076,12355,40348,39237,59781,40346,41623,68076,22080,7653,66288,40349,12162,68095,67073,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,true,,
$0.15,3,3600,1209600,,,3FTYUGLFSULYOPUHGRMVJF903PJD56,A3C2X1L5PVNNLV,Approved,,143,100% (8/8),100% (8/8),100% (8/8),19,UI for share and add location screen,22076,12355,40348,39237,59781,40346,41623,68076,22080,7653,66288,40349,12162,68095,67073,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,true,,
$0.15,3,3600,1209600,,,3C2NJ6JBKAHFB427N2Y0HDIIXII2NY,AXXA481XH6FKE,Approved,,318,100% (120/120),100% (120/120),100% (120/120),47,Fashion dressing ideas with image overview,9800,9797,9802,9798,9799,8522,55542,15739,56782,10428,62619,28568,55540,31044,56785,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,,
$0.15,3,3600,1209600,,,3HYA4D452RJ3NCPQPEFN9899VKDF27,A15ZDCM9T6FXH3,Submitted,,746,0% (0/0),0% (0/0),0% (0/0),47,Fashion dressing ideas with image overview,9800,9797,9802,9798,9799,8522,55542,15739,56782,10428,62619,28568,55540,31044,56785,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,,
$0.15,3,3600,1209600,,,3V0Z7YWSIY0SJ9BGPTKRRUCVJF82VR,A1I579KWWA5IEO,Submitted,,2303,0% (0/0),0% (0/0),0% (0/0),47,Fashion dressing ideas with image overview,9800,9797,9802,9798,9799,8522,55542,15739,56782,10428,62619,28568,55540,31044,56785,false,true,false,false,false,true,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,39GAF6DQWR0LUOTK6PKDMB2QRTE1VX,A22TLF121MRXT1,Submitted,,831,100% (11/11),100% (11/11),100% (11/11),17,customer complaint service,39347,5122,40885,11092,42698,52031,23501,69330,6942,47843,52028,22829,41171,28822,60454,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,false,true,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3V0Z7YWSIY0SJ9BGPTKRRUCVJLK2VF,AXXA481XH6FKE,Approved,,1031,100% (120/120),100% (120/120),100% (120/120),17,customer complaint service,39347,5122,40885,11092,42698,52031,23501,69330,6942,47843,52028,22829,41171,28822,60454,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3YZ8UPK3VTM54CEIHWZS7LJYHY5CUC,A15ZDCM9T6FXH3,Submitted,,1709,0% (0/0),0% (0/0),0% (0/0),17,customer complaint service,39347,5122,40885,11092,42698,52031,23501,69330,6942,47843,52028,22829,41171,28822,60454,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3II4UPYCOJ7NHBDF0JAYHQ4RZY1QDH,A22TLF121MRXT1,Submitted,,319,100% (11/11),100% (11/11),100% (11/11),292,displays the latest news in page,79,17200,53555,68520,47802,23219,1045,23820,20858,20452,15067,9176,3318,42412,54133,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3J88R45B2GYGF5HHR6WLBSH9AZ0XP2,A33LIU53SVI55G,Submitted,,1478,0% (0/0),0% (0/0),0% (0/0),292,displays the latest news in page,79,17200,53555,68520,47802,23219,1045,23820,20858,20452,15067,9176,3318,42412,54133,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3WYGZ5XF3WF78XY2K4LQG3EI1HMKSO,AXXA481XH6FKE,Approved,,810,100% (120/120),100% (120/120),100% (120/120),292,displays the latest news in page,79,17200,53555,68520,47802,23219,1045,23820,20858,20452,15067,9176,3318,42412,54133,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3AAJC4I4FGS9YPEYXBFMBHB89XWJZJ,A30H28F41UBJGK,Submitted,,100,0% (0/0),0% (0/0),0% (0/0),126,android news website,13860,52188,16515,69658,1570,54133,43061,16512,5456,14880,16516,33440,14879,15497,71379,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,,
$0.15,3,3600,1209600,,,3HMVI3QICJS2YIOPB07XTA6K9AGY13,A22TLF121MRXT1,Submitted,,844,100% (11/11),100% (11/11),100% (11/11),126,android news website,13860,52188,16515,69658,1570,54133,43061,16512,5456,14880,16516,33440,14879,15497,71379,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3RYC5T2D73TWI9V5I7QTMAVL9QJRPK,AXXA481XH6FKE,Approved,,1062,100% (120/120),100% (120/120),100% (120/120),126,android news website,13860,52188,16515,69658,1570,54133,43061,16512,5456,14880,16516,33440,14879,15497,71379,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,,
$0.15,3,3600,1209600,,,3JAOYWH7VI40NOKLWYX0E8M7YTY9L1,AXXA481XH6FKE,Submitted,,1003,100% (120/120),100% (120/120),100% (120/120),324,Sending Email to Selected Recipient's,40342,35287,35288,64858,52796,35285,35286,46655,67139,56893,62150,6889,58569,38723,61680,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3N4BPTXIO8SNNAQ699GQV4W6MS4KUT,A22TLF121MRXT1,Submitted,,201,100% (11/11),100% (11/11),100% (11/11),324,Sending Email to Selected Recipient's,40342,35287,35288,64858,52796,35285,35286,46655,67139,56893,62150,6889,58569,38723,61680,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3OE22WJIGIO9YDO1ME0NRQ8FLEBQU2,A35AR7EP102IEV,Submitted,,1095,0% (0/0),0% (0/0),0% (0/0),324,Sending Email to Selected Recipient's,40342,35287,35288,64858,52796,35285,35286,46655,67139,56893,62150,6889,58569,38723,61680,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,,
$0.15,3,3600,1209600,,,34V1S5K3GS1I43HE9URYPP4A8PS69R,AYHIH9NTPYFLY,Submitted,,560,100% (1/1),100% (1/1),100% (1/1),80,verify entered information before proceeding,34225,9513,11293,55807,60630,69287,13417,34405,13421,39852,28632,4638,20288,25342,71320,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,true,false,,
$0.15,3,3600,1209600,,,3G0WWMR1UVKW3N4SPDO1DVGLDPGQNM,AXXA481XH6FKE,Approved,,957,100% (120/120),100% (120/120),100% (120/120),80,verify entered information before proceeding,34225,9513,11293,55807,60630,69287,13417,34405,13421,39852,28632,4638,20288,25342,71320,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,,
$0.15,3,3600,1209600,,,3NVC2EB65QZY8L24Y4LGH3LH7LX3YL,A22TLF121MRXT1,Approved,,238,100% (11/11),100% (11/11),100% (11/11),80,verify entered information before proceeding,34225,9513,11293,55807,60630,69287,13417,34405,13421,39852,28632,4638,20288,25342,71320,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,,
$0.15,3,3600,1209600,,,338JKRMM26ZC6BB0XJW2IB4KNNIHAE,A1I579KWWA5IEO,Submitted,,506,0% (0/0),0% (0/0),0% (0/0),12,Hushed-Login this app......you enter a new world of foods,34202,8365,8346,60614,59825,8363,44868,5147,8339,60613,48533,34390,60611,53883,56659,false,true,false,true,false,false,false,false,true,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,true,false,true,false,,
$0.15,3,3600,1209600,,,3LJ7UR74RHDPEIHURGHOASFGH73N4Q,A20I3A6VWC2T5C,Approved,,206,100% (19/19),100% (19/19),100% (19/19),12,Hushed-Login this app......you enter a new world of foods,34202,8365,8346,60614,59825,8363,44868,5147,8339,60613,48533,34390,60611,53883,56659,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3TK8OJTYM1LOBGCMRRV3N7KOUOUPVT,A15ZDCM9T6FXH3,Submitted,,1767,0% (0/0),0% (0/0),0% (0/0),12,Hushed-Login this app......you enter a new world of foods,34202,8365,8346,60614,59825,8363,44868,5147,8339,60613,48533,34390,60611,53883,56659,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,378XPAWRUCDC26MK31ENIN5ZN0XAI0,A2AKNTBRMYZ95S,Submitted,,950,0% (0/0),0% (0/0),0% (0/0),352,calculator,67804,20594,20602,49397,67409,46604,8899,13351,35283,61050,34179,16992,18384,34181,16993,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3AWETUDC92SD3EUSFTUMZGW8W6WIZ7,A22TLF121MRXT1,Submitted,,816,100% (11/11),100% (11/11),100% (11/11),352,calculator,67804,20594,20602,49397,67409,46604,8899,13351,35283,61050,34179,16992,18384,34181,16993,true,false,false,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,,
