id,query,ranked_guis
321,audio editor with harmony function,"[64836, 22687, 66226, 66227, 66229, 22181, 22182, 13339, 22689, 20586, 53012, 37560, 14191, 22690, 67446, 67449, 31007, 36716, 34381, 45803, 67445, 25497, 37568, 22688, 34375, 63717, 1392, 67289, 22686, 65706, 27752]"
233,menu providing different buttons to change the settings and to get more information,"[67334, 66979, 41333, 6022, 29729, 44478, 1380, 60360, 57092, 40104, 71326, 61980, 51943, 29727, 65638, 50167, 55359, 71334, 9070, 64686, 13555, 42289, 56000, 62510, 23201, 50168, 27618, 65278, 50169, 50170, 68952]"
220,daily sport program,"[1091, 35036, 35028, 35025, 64602, 1013, 1008, 61038, 61726, 1014, 23854, 57472, 1015, 61612, 35540, 57460, 57473, 57461, 61039, 35033, 51475, 30744, 18948, 58906, 577, 63152, 586, 64596, 3526, 57470, 59557]"
65,AN android app,"[40068, 49622, 667, 34329, 26774, 61162, 38354, 61159, 61010, 52193, 11152, 54580, 61871, 70797, 38356, 12956, 67469, 26770, 67998, 68558, 26775, 30147, 13987, 71851, 61053, 56953, 52323, 64150, 45614, 51254, 66756]"
456,zone with different area,"[9295, 52715, 26124, 9638, 12067, 62008, 43375, 12071, 42258, 9296, 20291, 17517, 30612, 10126, 61624, 25511, 25519, 25516, 25509, 25508, 25518, 25514, 17526, 49778, 31101, 48095, 2376, 65638, 47470, 9831, 62008]"
145,cars seller with location button,"[45098, 45100, 27685, 27680, 27682, 27690, 56787, 63601, 10556, 25664, 63599, 12865, 61236, 10550, 15394, 29177, 61167, 63306, 65909, 11258, 24466, 42781, 11853, 8265, 34482, 10549, 32328, 18590, 11694, 33, 30614]"
17,customer complaint service,"[5122, 40885, 42698, 52031, 6942, 22829, 60454, 69330, 41171, 48522, 23501, 3521, 14466, 40239, 6930, 11092, 40237, 40240, 14474, 52028, 49778, 3453, 28822, 40235, 68297, 1378, 32310, 55808, 32307, 11090, 39347]"
194,login screen with email and password or via facebook or google,"[65080, 36857, 38443, 49815, 54590, 10894, 64548, 37945, 22253, 315, 67194, 7293, 41554, 701, 46670, 51279, 48089, 21496, 16241, 24026, 48068, 54867, 1911, 67820, 29606, 14680, 5870, 19323, 19158, 54742, 34164]"
155,option screen with user account,"[19704, 34569, 19707, 67673, 38513, 49336, 49332, 49344, 49338, 49335, 49334, 21880, 49333, 24375, 45394, 31172, 44603, 44605, 46190, 60209, 31145, 68388, 23116, 67771, 37720, 21886, 60140, 31202, 68799, 49605, 59841]"
349,cover page of book with author name,"[40833, 40927, 40924, 24453, 42656, 8219, 40929, 45225, 40933, 6383, 40834, 57123, 52610, 52612, 17390, 6389, 44576, 44581, 71264, 44752, 48162, 38972, 55153, 52518, 27599, 63707, 61349, 69489, 59801, 6818, 49770]"
128,create customized emoji,"[71078, 63011, 45702, 62124, 10693, 283, 68796, 54287, 23208, 70055, 35910, 70066, 3423, 3435, 38633, 38622, 67369, 68781, 4709, 68775, 38630, 38623, 3429, 19442, 45527, 4146, 38627, 18461, 70325, 40336, 283]"
81,online dating,"[60172, 14553, 17289, 24568, 26879, 62458, 42733, 43181, 64058, 29625, 56407, 1281, 50639, 17286, 42742, 35613, 66198, 42751, 24653, 69995, 70005, 52508, 14878, 67180, 58533, 67188, 66463, 560, 69989, 30212, 64832]"
22,stopwatch with timer,"[47256, 47250, 47257, 61610, 11490, 11489, 61613, 18992, 46684, 18991, 17912, 12654, 56799, 47249, 37256, 1007, 63066, 63069, 53233, 59309, 8539, 37257, 37262, 17487, 70080, 58751, 37818, 58742, 8401, 8499, 36635]"
20,my profile in Azar application,"[69399, 69377, 69382, 69394, 69392, 69376, 69387, 51615, 19673, 69401, 69388, 19655, 50317, 19658, 61377, 5983, 19653, 50314, 52509, 5976, 31046, 2667, 62963, 38290, 68456, 8547, 19676, 52510, 26930, 2666, 69388]"
341,"social app with ask me, gender, ask me, chat options","[27112, 59474, 60687, 40095, 55011, 41772, 41773, 46258, 46257, 59469, 57095, 57091, 13174, 19646, 57093, 27127, 58393, 41768, 19028, 46259, 63476, 42120, 10959, 62464, 31005, 62323, 802, 41767, 55010, 26778, 50317]"
423,"saving items with complete , complete this group manually or exit","[36136, 43202, 30405, 45975, 43209, 32270, 32190, 32194, 33303, 43860, 13799, 2071, 69703, 32262, 23762, 25982, 39255, 57429, 2702, 1947, 22112, 13307, 31118, 52112, 32279, 16566, 48972, 49339, 43206, 66679, 43202]"
191,Product listing with main filter,"[4238, 4243, 67583, 69273, 71125, 63630, 63633, 69254, 69267, 32426, 69258, 32422, 69265, 69261, 69278, 69277, 69280, 69257, 40943, 67579, 69274, 69260, 51324, 69275, 65920, 24220, 36142, 36140, 7605, 36144, 28092]"
80,verify entered information before proceeding,"[11293, 69287, 13421, 4638, 71320, 15684, 15697, 54678, 71313, 998, 34405, 61767, 20804, 28117, 32971, 13417, 26707, 66979, 28007, 20288, 6022, 29729, 60630, 9513, 3208, 15685, 28632, 41333, 4236, 15106, 34225]"
404,music instruments with highest reviews,"[44825, 44840, 56736, 33086, 3351, 70547, 3515, 70546, 58956, 57111, 70544, 70539, 58945, 15479, 36218, 70538, 58946, 70533, 48983, 3352, 58954, 65894, 58955, 53793, 36221, 70553, 36222, 3348, 47865, 66742, 36063]"
210,task scheduler app showing task handlers,"[27990, 64345, 57063, 57052, 28357, 57663, 907, 58666, 27987, 12393, 908, 60047, 43886, 6554, 58655, 41704, 58676, 58663, 29444, 12391, 43875, 58657, 58672, 43891, 49895, 27580, 58665, 43211, 32276, 63962, 33943]"
346,search cellular locations,"[61364, 173, 40438, 44453, 43024, 24154, 40444, 40440, 42745, 42728, 50631, 3742, 19134, 24755, 22859, 176, 56702, 50625, 34324, 56947, 23388, 17342, 39489, 20737, 32832, 10745, 51580, 20474, 1037, 25044, 23326]"
412,Scientific Calculator Mobile Application,"[8899, 20602, 20594, 67409, 49397, 46604, 35283, 16992, 8897, 16993, 34181, 34179, 16989, 51615, 13351, 10144, 13613, 61377, 68456, 26930, 16991, 50163, 14230, 47998, 23394, 17349, 19229, 39488, 16617, 24333, 8899]"
207,football match details with upcoming match information,"[30357, 53563, 19836, 39380, 43105, 13890, 24991, 13906, 13896, 13895, 13915, 13898, 13903, 13914, 13900, 13892, 70166, 43102, 57926, 15554, 32706, 57925, 57923, 54755, 52837, 10103, 56802, 28417, 56803, 28422, 10579]"
327,buying boats,"[58090, 58084, 40117, 40109, 32815, 32819, 15036, 62390, 28649, 59102, 40799, 40800, 9293, 5949, 45563, 32816, 32818, 32817, 58123, 63307, 63312, 28274, 17158, 40128, 9294, 29869, 32330, 32320, 34509, 40810, 15039]"
67,"A Social media app with options like chat, mute and Followers","[39314, 28867, 17094, 28868, 64159, 65475, 32813, 56973, 65479, 54068, 17091, 32811, 32810, 32799, 32804, 32808, 33749, 65481, 60313, 65474, 8834, 28831, 4995, 65480, 21900, 65478, 65473, 46806, 39315, 28866, 11396]"
103,timetable with title and place,"[63421, 63423, 63420, 63431, 63417, 63427, 63422, 63425, 26061, 32523, 49645, 30809, 32524, 43558, 32522, 10610, 28150, 28124, 61692, 4848, 63523, 8574, 40686, 63515, 3920, 62872, 61703, 61696, 63519, 18975, 63425]"
55,choose thw word preferences,"[63971, 63973, 29602, 48413, 2266, 2229, 45690, 29598, 35614, 11674, 37849, 29597, 66404, 57064, 16370, 63792, 35480, 50835, 45687, 16366, 16369, 29596, 16357, 32945, 71354, 42088, 37844, 35619, 35887, 16356, 59124]"
156,"Read Qur‘an, Last read history, search specific parts,prayer time,settings","[40161, 40164, 46050, 40166, 46051, 26154, 8909, 20707, 20708, 8903, 46254, 5917, 5919, 17022, 53671, 68763, 556, 56728, 23320, 21856, 36505, 53676, 40171, 25632, 16439, 50873, 8904, 15376, 25637, 46576, 8904]"
292,displays the latest news in page,"[53555, 23219, 20858, 9176, 54133, 71379, 65007, 18565, 68818, 16515, 42736, 79, 68811, 1565, 43051, 68814, 68816, 1570, 36564, 65015, 39585, 60848, 18870, 43821, 67051, 42415, 43824, 51821, 1575, 10545, 79]"
295,news,"[54133, 71379, 68818, 16515, 68811, 1565, 43051, 68814, 68816, 1570, 43821, 18870, 43824, 51821, 1575, 10545, 51825, 42415, 10232, 42416, 16508, 36586, 31069, 68813, 10970, 50834, 67053, 10564, 10580, 79, 64920]"
2,"search bar with links ,articles and personal option","[19704, 19707, 34569, 67673, 49365, 8211, 2783, 49336, 49332, 49344, 49338, 49335, 49334, 21880, 10777, 49333, 24375, 38513, 45394, 49872, 31172, 8213, 8214, 44603, 44605, 46190, 60209, 57264, 68388, 23116, 9370]"
119,music score chart with audio,"[22181, 22182, 48086, 21406, 28036, 21412, 27088, 66226, 66227, 66229, 27089, 62596, 801, 22529, 21402, 27072, 27248, 38416, 38411, 38417, 38420, 38423, 27078, 38412, 59964, 27094, 27235, 67446, 70544, 31085, 2153]"
28,Weather details for city with option in Celsius and Fahrenheit,"[13143, 13139, 9825, 32454, 38374, 68745, 68743, 19286, 33204, 19704, 38916, 49447, 19707, 34569, 67673, 54179, 55633, 24375, 68867, 49336, 49332, 27236, 49344, 49338, 49335, 49334, 21880, 49333, 14293, 14852, 2768]"
123,Tutorial for dog training,"[46851, 1829, 3716, 3712, 5948, 47382, 5941, 5937, 57909, 58017, 58005, 17235, 57146, 48312, 30408, 2727, 33163, 28207, 30403, 5935, 47774, 19697, 47777, 50726, 57149, 51000, 19700, 57148, 50725, 46615, 46851]"
202,Music playlist,"[10940, 5209, 70552, 55481, 70553, 55665, 45113, 58693, 65682, 53826, 53824, 14672, 50232, 50228, 66163, 34334, 494, 52900, 504, 50233, 70548, 58956, 3352, 3351, 58945, 70547, 3348, 70546, 36218, 71958, 44035]"
359,a survery app with sinup and facebook login option,"[19704, 34569, 19707, 67673, 49338, 49335, 49334, 49336, 49332, 21880, 49344, 49333, 24375, 38513, 45394, 15939, 31172, 68388, 22253, 69548, 44605, 44603, 46190, 60209, 43412, 69952, 23116, 67771, 37666, 21886, 9551]"
50,"Delivery details input boxes for address and buttons for home, work or other","[55571, 55575, 33699, 2005, 50090, 59549, 28235, 24688, 50925, 13558, 50930, 13553, 38512, 66923, 9219, 66919, 5869, 50091, 2414, 2423, 66316, 25123, 45119, 29607, 51942, 69550, 69558, 66920, 48845, 45118, 66919]"
240,online shopping app,"[69527, 8170, 55532, 4186, 10423, 19345, 4188, 8052, 14553, 21282, 4183, 42733, 68402, 59831, 38078, 56407, 1281, 7333, 42742, 70137, 50375, 14878, 35613, 42751, 59834, 12673, 53722, 55543, 57654, 7017, 69252]"
23,More options for user,"[27052, 2274, 27046, 27058, 2270, 27055, 45959, 10203, 10217, 52508, 45956, 32998, 16523, 32997, 15880, 6609, 16529, 33544, 33540, 58448, 58447, 18535, 66489, 45962, 27059, 27626, 33537, 44967, 33530, 48355, 65727]"
353,Vippi GUI sign up interface,"[6140, 21042, 38923, 70744, 21040, 40122, 20429, 20515, 20107, 45555, 22352, 58377, 45557, 52855, 20102, 53012, 35995, 45552, 41217, 54850, 39856, 64348, 26268, 24155, 59844, 64349, 8161, 637, 47884, 12826, 38658]"
195,"Text (story) reading with formatting options, search functionality","[34387, 16381, 70305, 24019, 24012, 16378, 54135, 54134, 24016, 24015, 59353, 31349, 24020, 24018, 33407, 41683, 30929, 29988, 30931, 31932, 30927, 33405, 33408, 56632, 16380, 24017, 1814, 5235, 70312, 64400, 27223]"
133,Login with radio button with calendar,"[9559, 59581, 71521, 65193, 33572, 35133, 35129, 35128, 35130, 44316, 47788, 34136, 47780, 47789, 34139, 396, 50055, 61166, 390, 25408, 60445, 51056, 70036, 12409, 43422, 38724, 913, 59018, 57993, 1687, 22878]"
77,Location with location selected as current location,"[28541, 51084, 26020, 28757, 43184, 57777, 57775, 46556, 67073, 49229, 48062, 49233, 69933, 47609, 48309, 52054, 37281, 16120, 11838, 16129, 25717, 61980, 20317, 43193, 51943, 64283, 50167, 50626, 50622, 29737, 56197]"
108,books,"[24714, 22216, 24712, 45340, 25345, 52517, 25347, 25700, 20355, 22204, 9988, 25346, 14601, 45365, 40590, 54973, 49720, 7351, 61351, 20371, 49723, 49721, 40835, 22208, 24711, 16682, 16683, 4475, 5152, 7228, 14877]"
199,login with username and password,"[68460, 46750, 24026, 39480, 40946, 29509, 72145, 5870, 46978, 14085, 14549, 28820, 41260, 43615, 46746, 11634, 43386, 51629, 3254, 47181, 60365, 36303, 54590, 43412, 30031, 67820, 52522, 27869, 51165, 36301, 41866]"
381,Open the application using a password,"[61165, 20545, 51615, 40104, 54677, 51165, 62256, 60077, 3440, 1082, 1083, 26302, 32077, 61377, 66505, 25068, 43386, 9185, 68456, 51629, 53683, 47181, 26930, 20728, 475, 23394, 17349, 29487, 19229, 39488, 12738]"
192,headlines tody,"[15959, 7270, 65391, 39484, 65397, 49577, 7269, 39482, 26931, 51159, 53212, 40963, 23908, 10033, 61561, 58168, 64316, 53208, 64127, 69983, 58346, 26933, 63435, 29800, 57080, 61914, 16846, 44596, 41747, 20472, 25862]"
143,Find friends,"[68947, 68945, 11369, 36134, 14555, 5566, 37533, 60023, 47383, 44125, 20791, 29524, 20793, 20796, 7355, 20795, 2304, 66927, 2302, 20792, 20794, 68941, 33391, 16079, 62460, 47295, 60031, 48858, 38939, 54428, 69561]"
299,Tiny Scanner,"[42571, 58983, 66873, 53766, 6585, 58984, 60292, 64675, 64672, 68683, 33504, 62591, 1764, 6787, 33506, 59411, 68681, 33689, 58985, 21335, 12638, 40016, 42569, 42567, 66344, 63656, 10241, 70688, 33692, 62583, 60292]"
236,search bar with serch list and home menus,"[71424, 25503, 25497, 43035, 9978, 9970, 43032, 22767, 43034, 19113, 21770, 18215, 18224, 726, 43033, 18218, 23265, 71429, 27429, 33458, 18219, 27428, 27430, 33757, 8223, 61168, 22334, 27187, 34705, 52534, 16224]"
172,find your current location,"[57775, 66356, 28541, 20317, 49233, 70543, 57777, 66927, 16129, 49229, 37281, 28770, 16120, 3739, 43248, 32832, 38939, 59490, 4628, 48062, 48309, 4626, 12147, 36305, 39011, 34314, 37283, 39010, 28757, 57853, 42138]"
