id,query,ranked_guis
317,"Filter settings for choosing price range, number of beds and baths","[68029, 2834, 2843, 63632, 71796, 64980, 42503, 71793, 64988, 17097, 10690, 2832, 65001, 68027, 71794, 2839, 34423, 27833, 16889, 16879, 16886, 16881, 50515, 64989, 3085, 16900, 17104, 16888, 64996, 3091, 42503]"
9,learning app,"[31170, 13654, 41539, 48783, 60569, 28365, 35469, 35826, 54361, 58940, 7280, 54359, 19210, 31174, 13650, 39480, 41547, 39479, 60473, 19212, 19223, 11744, 19219, 7294, 19204, 19205, 39477, 60469, 37847, 36020, 28141]"
150,table with information about controls on foot,"[52847, 29890, 34621, 34606, 28765, 8991, 28764, 3436, 25500, 49703, 59937, 53085, 54742, 34616, 3426, 26558, 26568, 44768, 40438, 40444, 26571, 62938, 3423, 12701, 3429, 12699, 57345, 3435, 22526, 22972, 60323]"
141,Weather app,"[58293, 20581, 37286, 32452, 55617, 57771, 53657, 9828, 45822, 50612, 1198, 8771, 2043, 12144, 58294, 57777, 38968, 4582, 23105, 22854, 51341, 22856, 20585, 22858, 16121, 37283, 65452, 49225, 36325, 54919, 36651]"
149,loading page of happy hours,"[26964, 26961, 26962, 26963, 26965, 32311, 62260, 19447, 21545, 2412, 71265, 43758, 43756, 40093, 40117, 40109, 4133, 2417, 19438, 8694, 19451, 33086, 40120, 68442, 43750, 17198, 34555, 10086, 68443, 68446, 26963]"
379,search bar with result list showing song preview image and name,"[48966, 19076, 48970, 27146, 41201, 41218, 71635, 28540, 18218, 71634, 52534, 41212, 71628, 705, 1971, 1969, 48968, 68915, 68911, 707, 711, 68928, 71490, 14448, 71492, 48962, 11393, 714, 4972, 71493, 67905]"
265,Tennis championships players ranking,"[43131, 43141, 10578, 49613, 43142, 49604, 49610, 55567, 42378, 28209, 2738, 62992, 43135, 43130, 44250, 44255, 21060, 21061, 44254, 47151, 7846, 43138, 7827, 44252, 2415, 40209, 7230, 44251, 40721, 44260, 43130]"
86,blood test with data entry and unit selection,"[47501, 70705, 47503, 47499, 28111, 41104, 41116, 47504, 70706, 41107, 31788, 61736, 37978, 46627, 37313, 14579, 53243, 71580, 17298, 49214, 46110, 37315, 1519, 37314, 4341, 57505, 4352, 63965, 18498, 14584, 25151]"
321,bloomberg,"[52034, 52036, 57044, 5471, 5469, 5473, 37325, 5470, 17918, 32363, 5472, 43825, 279, 281, 5467, 37326, 37324, 280, 61198, 42280, 278, 52035, 5457, 42287, 64727, 24218, 24229, 24202, 24230, 24201, 49462]"
46,Translation with results,"[18755, 26142, 31190, 8966, 35988, 2975, 26139, 39007, 4453, 35989, 23163, 14569, 6992, 55484, 41113, 4464, 8962, 4458, 49552, 4463, 34666, 35986, 14573, 4460, 4462, 4457, 59427, 27810, 4454, 4455, 16357]"
249,search bar with add a favorite,"[18215, 47772, 18224, 21772, 21770, 57528, 17489, 69278, 69265, 69261, 32960, 69257, 49254, 18278, 447, 32969, 43251, 32956, 23129, 32962, 47200, 54523, 47353, 23145, 69258, 23370, 42286, 23382, 18218, 15342, 30002]"
270,Music Album,"[53910, 54963, 54960, 51138, 5364, 12829, 54962, 20553, 29732, 51139, 5757, 54959, 33517, 33514, 9622, 63718, 33520, 5361, 18218, 37048, 5368, 37051, 3352, 47454, 58315, 56746, 12816, 70550, 56744, 56773, 4973]"
76,"feedback request, whether you like it, with options yes or feedback and emojis","[52143, 4707, 41681, 55267, 7076, 43597, 31800, 17556, 434, 41581, 39468, 26955, 22944, 41745, 15497, 25729, 36206, 39490, 17343, 56939, 54276, 54510, 7664, 1025, 11062, 57478, 2963, 24266, 56198, 63441, 4707]"
67,Travel with ease with tracking,"[17322, 31634, 13706, 13718, 13697, 13720, 49188, 13698, 13713, 3195, 13700, 13696, 68599, 49189, 10501, 10500, 3116, 46620, 3857, 62644, 56716, 63358, 46638, 21922, 2101, 18271, 18982, 47837, 33755, 64884, 7899]"
213,search page of dolphin.com,"[65007, 60536, 40429, 40428, 11266, 56898, 1288, 12855, 26958, 26957, 53438, 11265, 60537, 65008, 64535, 53442, 64534, 61569, 32437, 32423, 32432, 40430, 60889, 64536, 2823, 56902, 26956, 43758, 43756, 68855, 7152]"
15,prompt to add a suite to  Wishlist,"[35722, 4776, 16198, 42448, 42459, 32507, 42467, 42440, 19450, 71143, 42438, 42437, 22905, 61379, 37672, 64344, 12039, 52156, 52164, 33090, 21054, 31605, 8463, 21053, 16384, 33335, 27265, 4134, 8002, 19435, 18297]"
380,home page of dictionary with word of day,"[58240, 61333, 7799, 61345, 48413, 61315, 58237, 61344, 61337, 11593, 61339, 8146, 61346, 11599, 61327, 67476, 16113, 58241, 16115, 16107, 16110, 8136, 8135, 61348, 35619, 21830, 1269, 35614, 21828, 48415, 16110]"
18,unknown album playlist,"[23337, 23338, 17488, 55480, 55483, 17486, 58309, 27041, 18219, 4971, 18450, 18218, 15480, 63946, 54495, 58944, 5757, 58301, 42770, 33517, 33514, 33520, 63718, 36222, 12829, 39509, 53010, 5361, 20553, 39516, 39515]"
288,maternity scheduler with timetable,"[38216, 48832, 49895, 63423, 63421, 63420, 63431, 63417, 63422, 63427, 63425, 26061, 49645, 63523, 63515, 63519, 32523, 63516, 41818, 32522, 32524, 63978, 4501, 54271, 4848, 24947, 36339, 35268, 46974, 63977, 14230]"
240,map display the error of voice recognization,"[1745, 7767, 46502, 46506, 46517, 23110, 70808, 35930, 37796, 37795, 31727, 62878, 21498, 37797, 9236, 42546, 70525, 69767, 18978, 26962, 9231, 26466, 46514, 48326, 41484, 60596, 63372, 69756, 26964, 41478, 9246]"
6,how can i change this settings,"[196, 27622, 66658, 40104, 66660, 20781, 51755, 44478, 30612, 49079, 19448, 49632, 25866, 12166, 40096, 68163, 27618, 51275, 46090, 33733, 46105, 47933, 2993, 71334, 19618, 12165, 34656, 51756, 50720, 33558, 52964]"
307,Search bar with a text and a page showing no results,"[28539, 28547, 71646, 4972, 28540, 28549, 62977, 35781, 47772, 63241, 40639, 54788, 28545, 40656, 40657, 40633, 40650, 62134, 40642, 40643, 48966, 54810, 54805, 45706, 19691, 27146, 48970, 47356, 48961, 6997, 67718]"
304,shopping list app,"[4780, 941, 37712, 55532, 10423, 4186, 35575, 69527, 4183, 4188, 8170, 19345, 8052, 21282, 55542, 23925, 12673, 52107, 68402, 52602, 4776, 55540, 40304, 30126, 41586, 10428, 10429, 59834, 59831, 50375, 922]"
23,Information screen to add a tabatas in a tabatas list app,"[49331, 39356, 39361, 39360, 49329, 49328, 37261, 38614, 49330, 31797, 12573, 10622, 71653, 41306, 6022, 66025, 59483, 66031, 57466, 24565, 42438, 12582, 71655, 36194, 42710, 46697, 32143, 24065, 38506, 5967, 49331]"
245,"login screen, landing page","[48088, 34492, 58600, 65254, 60547, 60536, 2918, 45869, 11744, 67145, 60546, 60537, 34487, 51164, 34489, 34491, 34486, 34490, 25091, 34202, 46579, 28628, 28631, 3004, 50311, 5978, 12420, 46571, 45861, 59613, 879]"
18,UI for reminder notes,"[8015, 69847, 70904, 22570, 46399, 22502, 49751, 49750, 36055, 27338, 22490, 49756, 49748, 36054, 13728, 69899, 44224, 22210, 40348, 60087, 40346, 15312, 2341, 26482, 57880, 56898, 11266, 48722, 2346, 48720, 4413]"
287,e-commerce for online selling and buying,"[40117, 40109, 28649, 9293, 59102, 40800, 40799, 28274, 63307, 63312, 40128, 34509, 50039, 19382, 9294, 49190, 58090, 58084, 63302, 50985, 37169, 40810, 19385, 14986, 32819, 33326, 32815, 33329, 12040, 24214, 70937]"
375,Options menu,"[2274, 2270, 32997, 45959, 32998, 45956, 33637, 66489, 61125, 45954, 28685, 28684, 33006, 3648, 26963, 45948, 33635, 45955, 33893, 33875, 19279, 19276, 2271, 33906, 33005, 33889, 43508, 26962, 40901, 2516, 34240]"
89,Card with image and text with link button,"[29187, 29194, 29189, 26169, 44128, 13556, 18768, 34444, 28005, 28220, 65671, 65670, 2219, 32547, 28223, 50035, 36696, 69645, 11258, 61839, 38960, 34443, 67520, 6823, 6824, 3550, 2221, 71515, 54591, 3798, 51118]"
252,reader's view of an article of Time,"[5178, 10656, 42291, 9919, 66369, 10660, 28611, 28605, 47798, 47795, 42287, 66368, 40690, 66377, 29823, 13001, 38399, 38387, 5184, 40692, 28615, 40696, 40693, 38396, 40695, 46606, 38397, 66367, 66378, 38392, 50666]"
338,sign up page for a dating application,"[23577, 23576, 16268, 23573, 38934, 38933, 58538, 7738, 49940, 12125, 22963, 54561, 71406, 21795, 57620, 33484, 69985, 44025, 6489, 67952, 59849, 19330, 32593, 15110, 29796, 24311, 4952, 48978, 61566, 44594, 23576]"
135,Forum app to meet people and join discussions,"[31768, 48507, 2313, 2312, 2318, 12289, 5958, 13864, 24101, 28008, 42067, 2315, 24100, 62457, 10109, 53024, 50320, 2305, 10272, 24096, 12292, 38225, 66198, 2331, 5986, 10110, 5984, 12291, 37899, 12288, 70594]"
283,"News with result list showing items such as Bitcoin Magazine, CoinDesk","[34473, 47906, 34466, 47904, 34469, 18448, 62384, 3665, 35047, 47907, 21279, 61823, 69237, 47908, 58461, 4972, 3656, 12952, 57260, 59604, 13787, 10358, 43581, 47903, 61758, 65144, 27885, 12950, 27984, 20629, 34473]"
411,countdown timer with a list of options,"[16718, 16710, 16707, 16722, 11490, 11489, 44181, 12651, 28868, 37257, 37254, 38617, 51589, 61634, 24887, 4680, 69355, 38350, 42545, 42553, 44284, 44273, 24886, 43440, 69359, 62051, 62057, 49095, 49103, 4675, 57318]"
105,select location,"[62430, 47609, 44635, 11838, 68856, 37976, 6843, 41371, 48546, 38703, 45408, 2363, 37978, 26555, 2360, 21086, 60115, 18975, 61696, 54647, 50626, 71128, 59525, 1487, 69764, 67690, 53715, 1105, 2861, 20317, 69822]"
104,search job locations in desired place,"[53062, 34346, 35958, 53063, 35949, 67032, 67046, 35951, 35956, 67038, 18886, 24624, 67030, 48679, 43323, 10755, 70728, 67037, 16560, 67036, 67042, 67048, 38746, 67039, 67049, 67029, 38319, 22150, 53038, 53061, 38323]"
127,dropdown for country and text box for contact number with number only keyboard,"[16395, 63535, 43406, 54578, 32634, 32633, 42573, 67198, 67201, 29668, 63960, 8630, 46855, 67049, 28246, 45650, 7239, 26453, 40446, 14303, 35765, 67029, 20547, 67044, 20776, 2965, 67033, 67395, 6104, 33193, 33194]"
151,Weekday digest for meal planning,"[66530, 48742, 48751, 3450, 15688, 4834, 4316, 4842, 4833, 18204, 66540, 22905, 66538, 15686, 5264, 5262, 14114, 5265, 5270, 27993, 5256, 27988, 2746, 66542, 5267, 66544, 66527, 66532, 30740, 27701, 6044]"
144,T20 Cricket Live Chat,"[13598, 45418, 32590, 55033, 64148, 45417, 64146, 24119, 10564, 10580, 50485, 20310, 24124, 24123, 51475, 26815, 15461, 24127, 55440, 50639, 20302, 40613, 9604, 69380, 41712, 39387, 69386, 40718, 69396, 69378, 61947]"
242,2D graph with a point and its dimensions,"[68768, 68770, 30502, 68827, 54502, 675, 34041, 64823, 67823, 54499, 12651, 54501, 2182, 10148, 54498, 18785, 2183, 51884, 54506, 10143, 54503, 10159, 20329, 45130, 20334, 49351, 44202, 10163, 28165, 28616, 61057]"
60,sharing files service,"[55986, 57917, 62888, 47520, 50410, 32616, 16581, 54595, 3439, 36879, 8992, 40240, 43312, 47515, 40237, 36162, 16899, 38026, 23149, 603, 20552, 27857, 36716, 36042, 37731, 16170, 3652, 37642, 27860, 16169, 53377]"
409,Job feed for online job posting,"[26244, 30559, 30551, 10748, 60781, 35958, 26798, 2788, 35949, 60783, 35951, 35956, 67032, 53048, 67038, 67046, 18886, 67048, 60780, 67030, 43323, 67037, 11114, 37904, 18818, 38319, 70728, 67039, 67036, 68495, 38318]"
82,Text window wth search tool,"[23519, 27515, 23522, 27510, 27513, 23516, 23520, 70631, 56490, 27508, 23514, 23524, 20042, 56485, 27517, 20040, 19585, 17213, 56488, 56486, 29111, 46372, 56483, 27509, 7370, 36856, 41804, 61051, 20043, 11371, 71819]"
324,List of notifications,"[5979, 20104, 42754, 59318, 36410, 2589, 47699, 460, 37926, 36414, 24329, 38291, 66562, 65625, 68262, 34918, 43579, 57653, 15673, 70869, 33611, 40120, 3705, 36412, 4133, 19438, 15680, 12048, 42812, 23070, 47119]"
196,"App for Journey from one place to another , booking the seats","[44318, 18832, 44309, 46765, 44326, 44301, 44325, 64372, 44379, 44317, 44305, 44322, 49516, 49526, 60379, 21598, 39817, 67001, 39813, 28925, 44323, 67003, 27924, 34135, 18824, 2084, 47119, 66619, 28921, 64423, 43369]"
231,"research of specific year, month, and day","[70474, 6801, 46174, 16556, 30513, 70232, 18462, 61994, 39820, 39822, 1125, 23430, 70469, 20264, 67651, 15069, 20265, 59225, 18637, 64682, 22582, 8663, 16557, 16564, 7970, 31534, 53769, 30514, 22832, 30769, 3390]"
102,translation from chinese to english with favorites word storage,"[16356, 14569, 14567, 14573, 7126, 4455, 14568, 14572, 6177, 16369, 35168, 35175, 16372, 16357, 35602, 4466, 16370, 16366, 4390, 35619, 44041, 24399, 14786, 63792, 34669, 63791, 16362, 44037, 63796, 6992, 35168]"
248,"Settings with account, alert frequency and alert type","[38321, 36208, 38341, 234, 16884, 58300, 235, 11062, 1669, 35727, 233, 29353, 12145, 37292, 55973, 33654, 12055, 70810, 37293, 24129, 12154, 36130, 55051, 71099, 12152, 55976, 57780, 37288, 55623, 55621, 38321]"
276,my net diary with many options,"[22500, 19739, 22586, 8370, 7108, 12109, 8367, 30158, 39099, 8366, 30161, 8329, 8349, 8354, 8330, 34196, 34193, 23279, 34200, 8335, 30157, 8341, 8358, 42408, 15553, 65264, 22493, 3908, 8363, 8361, 8337]"
96,Country picker,"[7953, 7952, 1073, 23207, 47152, 1777, 47489, 5864, 42394, 57115, 59097, 32170, 54758, 29536, 43194, 64513, 27492, 61637, 61631, 35219, 35216, 35221, 40563, 57269, 57266, 52562, 36077, 41241, 6883, 19725, 68533]"
393,sharing privacy settings,"[51704, 48391, 36044, 9155, 16899, 26656, 1061, 36042, 3439, 32521, 8992, 8018, 43312, 16859, 7490, 21267, 1688, 55986, 36184, 29287, 37355, 37068, 57917, 25089, 62888, 50410, 14588, 36879, 44857, 27406, 38969]"
383,the best calculator,"[39794, 20594, 49397, 20602, 67409, 13351, 35283, 53648, 46604, 34179, 34181, 8899, 14230, 60470, 16992, 16993, 16989, 16991, 61050, 38846, 16987, 60474, 60468, 143, 16988, 18386, 63578, 60465, 26083, 60471, 69034]"
105,search bar with audio upload feature,"[29063, 55581, 447, 56594, 22335, 28635, 28636, 56593, 14581, 5437, 58694, 65634, 65636, 51928, 51716, 12008, 36854, 21831, 51925, 49520, 49525, 65642, 20927, 13455, 187, 14588, 35373, 39582, 51717, 59105, 33471]"
200,sign-in with Google account with less information,"[46637, 20910, 14895, 40784, 22425, 65084, 20913, 41982, 20914, 20908, 28338, 22284, 56822, 18031, 27982, 53685, 20235, 56173, 2323, 48281, 19428, 509, 68689, 65187, 19678, 58376, 29332, 52362, 24132, 23277, 48180]"
46,"Filter Nav bar with Search icon, Cart, product name, product image, product rating and Menu","[43494, 54122, 39398, 7596, 43495, 39425, 58380, 44819, 44829, 44844, 44841, 39415, 36144, 39427, 4621, 23357, 44828, 36140, 44824, 34189, 54121, 42438, 44818, 4144, 43498, 7590, 44826, 14715, 20163, 43497, 17175]"
151,Listing the items with attractive images,"[69280, 69254, 4243, 69257, 4238, 40947, 69275, 69265, 69261, 69278, 69260, 69255, 67583, 7613, 7605, 69273, 67579, 69277, 40943, 69258, 69267, 7609, 67582, 63630, 69274, 7646, 15277, 63633, 20638, 61672, 9267]"
123,Inbox design and themes,"[24564, 44006, 36406, 49028, 36715, 36412, 2009, 23075, 3343, 34258, 10869, 17249, 55207, 21256, 2399, 69342, 42923, 55608, 6815, 45954, 17251, 30774, 35658, 28274, 30754, 32325, 68952, 34259, 65489, 31843, 12059]"
342,google map with details,"[13254, 57641, 13257, 2210, 2211, 2209, 42723, 4218, 53736, 12388, 16910, 16913, 8, 2407, 1416, 37611, 17890, 1190, 1191, 23278, 1192, 55003, 27686, 4414, 4416, 27684, 14768, 56570, 44799, 27689, 12353]"
207,Add blocker,"[26488, 26485, 26486, 8628, 8627, 44154, 15954, 26487, 13588, 13586, 13589, 61379, 63747, 67798, 13587, 7561, 17881, 61378, 44158, 44159, 44156, 8629, 37550, 13583, 13584, 26489, 48673, 54300, 65325, 47603, 56729]"
132,login screen,"[18830, 3758, 52932, 59208, 18832, 14615, 26827, 50487, 21042, 38655, 42819, 21040, 64133, 58936, 47148, 3254, 37088, 17561, 141, 2216, 23181, 41916, 41917, 48855, 5466, 27869, 14989, 12231, 64136, 69107, 43412]"
142,Find a barber,"[47495, 65461, 34290, 45791, 71574, 71573, 71575, 20494, 71572, 261, 20497, 20503, 47492, 45793, 65456, 45794, 45792, 65458, 20489, 47494, 71571, 20490, 47491, 20495, 45790, 20488, 49463, 32252, 20499, 31139, 71571]"
7,Different Language choice keypad,"[42980, 54715, 3441, 43322, 41268, 62582, 12740, 12738, 41266, 4625, 70112, 8976, 8975, 8986, 60557, 3432, 8977, 43310, 1042, 32389, 57825, 57308, 48368, 32384, 32383, 3431, 51560, 5816, 5815, 32390, 45339]"
43,camera notification message,"[16080, 43317, 62977, 69480, 70965, 19597, 14188, 70963, 70964, 70961, 66562, 41191, 23899, 55185, 57683, 70962, 69483, 51232, 52664, 51598, 71550, 35593, 10608, 69474, 66564, 19930, 70488, 35918, 54226, 19931, 42512]"
244,Calendar with monthly layout for promotions,"[55466, 57379, 43868, 31130, 31125, 31126, 58049, 14112, 31128, 16016, 67374, 15105, 40876, 38732, 11917, 24942, 31122, 48488, 11914, 15103, 7331, 25954, 11916, 26054, 58048, 56816, 42283, 25909, 26596, 16020, 64069]"
127,see game history,"[60051, 60064, 15603, 15609, 8137, 31910, 8133, 14887, 32015, 69195, 12278, 60241, 12274, 42649, 40, 42, 17521, 69197, 60048, 62562, 5451, 64987, 69445, 65995, 41, 38188, 69447, 41909, 12279, 30594, 56089]"
232,Menu should be in ascending order to make more friendly,"[19732, 60196, 46017, 60202, 46249, 63752, 48009, 68289, 54808, 18265, 64370, 5706, 55037, 6262, 42127, 70807, 22480, 56425, 60447, 22514, 52722, 55491, 63158, 21544, 60451, 8972, 7803, 45079, 34175, 50500, 64028]"
26,List of chapers with name and status,"[71555, 63413, 21623, 18070, 32239, 32246, 49880, 46458, 65802, 65812, 65817, 54236, 1354, 1530, 65801, 48087, 66602, 20700, 66601, 11458, 11455, 49681, 3540, 70098, 1528, 21625, 5113, 54241, 30601, 39003, 64519]"
19,photo viewer,"[26125, 42957, 42724, 6610, 6604, 6607, 53621, 6753, 53619, 4246, 50872, 12629, 29878, 42839, 4382, 23904, 52952, 61005, 61003, 61006, 3384, 13718, 66813, 11600, 40262, 13697, 4132, 56331, 13706, 13698, 31048]"
10,us immigration news,"[69138, 69141, 69140, 69147, 69142, 69137, 16380, 16378, 20574, 47804, 20719, 13186, 47874, 55196, 48572, 11492, 17574, 51213, 17577, 51214, 67981, 47877, 52847, 67976, 63833, 68865, 68874, 68560, 48574, 67988, 18726]"
88,Weather Forecast,"[13975, 13964, 14854, 3313, 49057, 37109, 42796, 42799, 66039, 42797, 58406, 37010, 33705, 16738, 58873, 68877, 21890, 51336, 58882, 58881, 64366, 48060, 32457, 25889, 64368, 58883, 53658, 45233, 18702, 61446, 7725]"
78,create notifications,"[61308, 13571, 11093, 51133, 61909, 46303, 42533, 9584, 54585, 61902, 13563, 37575, 5953, 11091, 3251, 7005, 25191, 25190, 18090, 15652, 53, 25180, 68675, 57745, 11090, 70194, 3235, 34657, 26776, 43884, 52979]"
8,"app settings with permissions, notifications, phone numbers and about","[41678, 46075, 26487, 46076, 41675, 38186, 22078, 13711, 21043, 22812, 47738, 61615, 2596, 33886, 58088, 61231, 63746, 72151, 44849, 33315, 2964, 60392, 57981, 63749, 22821, 63747, 40244, 35580, 56400, 1741, 46075]"
437,loading screen on app,"[66722, 2541, 26881, 67205, 59079, 19213, 70576, 10118, 71183, 71184, 1755, 71185, 39627, 46800, 67555, 23690, 9501, 10086, 34555, 23693, 9508, 71728, 42442, 67554, 28844, 42458, 19026, 34554, 28842, 62837, 50768]"
262,infrormation screen about unavailble service,"[2487, 23305, 45672, 22520, 45677, 45675, 45673, 2779, 45676, 45678, 14379, 45674, 16830, 54676, 42837, 37511, 49085, 12275, 12273, 68686, 45681, 2332, 48522, 60547, 60454, 40090, 4444, 14987, 1093, 1378, 17620]"
83,GPS Location finder,"[45551, 22012, 20880, 5036, 20882, 24979, 71763, 35696, 68856, 20879, 4182, 27683, 20966, 27688, 20878, 5487, 5224, 57125, 20881, 15459, 5034, 45408, 9001, 45736, 27681, 27693, 63987, 5488, 3739, 50626, 39575]"
266,alarm to organize my work,"[60784, 61177, 48845, 16065, 48832, 32234, 32231, 32230, 48851, 56060, 65781, 52816, 70240, 16062, 22485, 70077, 61183, 37140, 15121, 70076, 7397, 66744, 39501, 4399, 31274, 26765, 1199, 56055, 20279, 1201, 61177]"
237,"Search bar with a searching function and entries like home, weather, traffic, radar, closings & delays","[61241, 66173, 66183, 61243, 51517, 33209, 37417, 66177, 66546, 33718, 33723, 26447, 64698, 33488, 37419, 33213, 33721, 53165, 54537, 5646, 5641, 52327, 52375, 29713, 12151, 54534, 29714, 40533, 10132, 37692, 37419]"
35,most viewed report of the week,"[11636, 48013, 48018, 29712, 57795, 36372, 67407, 36373, 36371, 70116, 10215, 10212, 28003, 40689, 67405, 39648, 57787, 68826, 9227, 33556, 47082, 33542, 35252, 51270, 9233, 35242, 37760, 37759, 14417, 19869, 47628]"
452,in shape water schedule by date,"[30331, 30327, 67459, 30326, 64175, 14498, 66925, 52341, 40226, 70621, 53091, 41151, 70412, 53093, 12251, 6011, 71456, 43139, 30329, 17755, 41152, 70413, 49536, 39863, 31943, 31936, 12255, 39862, 36340, 53079, 30327]"
116,elementary podcast British council,"[58308, 7544, 64410, 38803, 64407, 38797, 38792, 23339, 38791, 3565, 38804, 26372, 38801, 38789, 3555, 2112, 2113, 38790, 42922, 29614, 39504, 39515, 39512, 49416, 59490, 39514, 26375, 38808, 39509, 16866, 58308]"
22,live breaking news video with another top stories article and video,"[35015, 26446, 30709, 49053, 5238, 3316, 13965, 3318, 3319, 3322, 3314, 30707, 26441, 13970, 48651, 35529, 9487, 30708, 35016, 22694, 14069, 56626, 22695, 9494, 5239, 14851, 68882, 32891, 62379, 68871, 5235]"
461,expandable side menu,"[57646, 55726, 20873, 61704, 55729, 22725, 22727, 13142, 18291, 59930, 59605, 20872, 20869, 49343, 11236, 18296, 18281, 24072, 25626, 15135, 17711, 62657, 71643, 53871, 18278, 55728, 4853, 55731, 3078, 62663, 14215]"
228,voice changer with many buttons,"[60021, 52821, 52822, 60026, 7077, 9246, 52823, 64422, 16132, 18567, 45162, 38430, 45160, 55271, 16137, 38432, 65049, 49367, 49372, 53404, 53403, 42546, 27153, 5451, 38429, 14533, 8173, 23201, 27152, 38431, 45268]"
238,video show of a tattoo,"[60584, 60588, 21751, 60585, 70830, 60581, 63467, 70825, 23419, 46962, 70826, 51375, 46964, 23418, 55278, 21753, 28986, 28982, 28985, 28979, 28983, 28981, 13387, 28984, 32076, 31044, 28980, 12687, 38898, 5161, 51384]"
220,Overview of a holiday room with pictures and features,"[69221, 24047, 69219, 2078, 65190, 63616, 52914, 24046, 63615, 63612, 7195, 13142, 52947, 64993, 46073, 63520, 21487, 13146, 2070, 17184, 63516, 48736, 53107, 46701, 8522, 27544, 55542, 53803, 10428, 5907, 41847]"
1,ecommerce portal homescreen with search bar and frequently used option,"[21772, 61857, 49872, 50044, 48758, 48737, 34969, 48757, 49184, 48741, 49207, 48755, 48738, 22823, 64777, 25077, 42137, 28161, 46477, 18824, 10879, 40970, 44160, 15653, 63764, 71831, 21610, 22520, 57572, 15654, 53479]"
45,login screen,"[18830, 3758, 52932, 59208, 18832, 14615, 26827, 50487, 21042, 38655, 42819, 21040, 64133, 58936, 47148, 3254, 37088, 17561, 141, 2216, 23181, 41916, 41917, 48855, 5466, 27869, 14989, 12231, 64136, 69107, 45861]"
49,Menu with menu options,"[2274, 2270, 32997, 45959, 32998, 45956, 33637, 33906, 61125, 28684, 28685, 33635, 26963, 19859, 61015, 17537, 14932, 43508, 26962, 45954, 33006, 65268, 48988, 54527, 34250, 60582, 9306, 45948, 45955, 66489, 40960]"
345,Body care products,"[54219, 31812, 31801, 31802, 48131, 31807, 31810, 28739, 28737, 51773, 60568, 36112, 3922, 14517, 3923, 1323, 96, 8615, 53547, 53546, 53542, 53541, 53548, 53543, 4447, 66536, 8610, 62941, 45731, 15983, 20162]"
180,word levels,"[36189, 4252, 4256, 4250, 41729, 54699, 36191, 54891, 18097, 34279, 19209, 29261, 29265, 12117, 29258, 63973, 63971, 29257, 29260, 29264, 48413, 66404, 49609, 49615, 2266, 45690, 37849, 35614, 11674, 34125, 36189]"
77,bottom menu,"[66396, 28942, 67723, 67724, 58009, 56955, 58520, 56969, 56957, 4745, 58011, 58522, 56966, 56961, 28514, 56958, 28951, 56956, 58002, 57999, 46984, 67585, 1138, 62701, 28947, 36616, 66402, 28296, 26909, 54014, 47832]"
254,privacy policy with types of collected information,"[8017, 32518, 11203, 10834, 47400, 41333, 67334, 8573, 50303, 11497, 12607, 62560, 65805, 7934, 21568, 21571, 44917, 31609, 57345, 17729, 32521, 71209, 57561, 57560, 19735, 12312, 8018, 48534, 21336, 49678, 8453]"
98,Chinese emergency words in English,"[61338, 27561, 27562, 30056, 44907, 69873, 35602, 35168, 35175, 22326, 44910, 4650, 44902, 35176, 44906, 35173, 44904, 35174, 4671, 4651, 35167, 4642, 4654, 44901, 35171, 35172, 53829, 16372, 35169, 4672, 27561]"
382,"Text reading,search bar, ads, and share","[41683, 47772, 952, 64848, 8205, 69215, 61380, 47356, 34387, 43335, 69278, 21610, 21770, 49611, 35477, 28261, 20568, 51732, 47349, 11956, 30214, 47347, 60384, 38740, 49612, 43334, 65018, 19113, 50811, 43040, 29775]"
284,recognizing plants by picture,"[7126, 38113, 36259, 70010, 66976, 57813, 38848, 23967, 618, 69105, 44847, 22913, 38591, 5873, 28810, 3328, 19667, 46286, 33992, 19654, 2686, 2678, 34005, 88, 6066, 30439, 42024, 2681, 23960, 23953, 49102]"
357,newsfeed with articles and image,"[17966, 17959, 17961, 17960, 42145, 32213, 55572, 53266, 8214, 47758, 10777, 30626, 55579, 30627, 54755, 13308, 30632, 57929, 12069, 31334, 56256, 54752, 35698, 41135, 53257, 71416, 33029, 22059, 22381, 11845, 67353]"
188,"DealNews application with sign in, feedback, top deals and categories","[38403, 38395, 1205, 38384, 38392, 38391, 38405, 27519, 23210, 23211, 38396, 23204, 41745, 24266, 63441, 56198, 67491, 32926, 54050, 22625, 8323, 50718, 70425, 51514, 41956, 59210, 17343, 39490, 54276, 56939, 38384]"
259,informations about Grace Chan,"[64769, 37862, 37837, 37842, 5302, 64762, 37852, 39318, 37841, 37844, 61853, 39317, 9196, 37857, 62463, 30994, 9140, 14039, 36565, 17255, 36214, 3847, 1080, 7007, 40980, 70405, 5306, 51786, 43064, 7618, 17255]"
292,income and expenses reports,"[26054, 35872, 48869, 8305, 48866, 49399, 55790, 35874, 8463, 8462, 26056, 49566, 64189, 20843, 7386, 27544, 31134, 43700, 60328, 67411, 43701, 54018, 48013, 35879, 43726, 31126, 35877, 31127, 43710, 67407, 26054]"
371,lists,"[7883, 65018, 33090, 62892, 54594, 60428, 7893, 60416, 44159, 44158, 44358, 66408, 71270, 10296, 38078, 52998, 59621, 32462, 38992, 15205, 32460, 32613, 44156, 56350, 60423, 50307, 10427, 60566, 32720, 32753, 5436]"
