id,query,ranked_guis
9,learning app,"[31170, 39477, 60569, 28365, 35826, 35469, 54361, 58940, 11744, 39480, 39479, 19210, 60473, 57057, 48783, 28478, 13654, 41539, 28483, 28482, 54359, 60469, 11152, 7280, 2918, 45869, 19219, 19223, 31174, 19212, 28141]"
150,table with information about controls on foot,"[11194, 71977, 12213, 8235, 34621, 65727, 53085, 30577, 18440, 19602, 67360, 14296, 19837, 19833, 50423, 50424, 43504, 43500, 56152, 43505, 34606, 62054, 5765, 39871, 5249, 46485, 34616, 66978, 65725, 61217, 60323]"
141,Weather app,"[19805, 68875, 50636, 66455, 41747, 63435, 29800, 57080, 16846, 70428, 41740, 68258, 51159, 69817, 58168, 58346, 69816, 65693, 53208, 53212, 29502, 37011, 11621, 10685, 63825, 36651, 66586, 63824, 52374, 11152, 36651]"
149,loading page of happy hours,"[26964, 26963, 26962, 26961, 26965, 44001, 19447, 22942, 10095, 37486, 43181, 2541, 1894, 7424, 51234, 19213, 43529, 1669, 2417, 23980, 59079, 65007, 48405, 21545, 15768, 34723, 64337, 37402, 21246, 43758, 26963]"
379,search bar with result list showing song preview image and name,"[59094, 70393, 14448, 55480, 55483, 14454, 10758, 10753, 68996, 32097, 68915, 23291, 27043, 23295, 27065, 705, 54772, 1971, 54782, 14458, 68928, 711, 71490, 714, 1969, 54774, 54771, 27042, 71493, 61557, 67905]"
265,Tennis championships players ranking,"[49613, 10578, 49604, 43131, 49610, 55567, 40209, 7230, 56086, 40212, 7234, 43135, 43130, 47151, 44252, 39069, 39075, 21061, 28209, 62992, 2738, 21060, 44260, 43141, 56081, 44255, 43138, 44250, 44254, 40721, 43130]"
86,blood test with data entry and unit selection,"[25028, 36432, 36434, 70705, 41104, 28111, 19249, 45400, 41116, 15987, 28106, 1841, 26562, 1845, 53187, 45392, 45399, 36409, 36422, 53203, 2075, 2081, 28110, 2077, 41110, 45364, 59556, 58562, 17234, 46385, 25151]"
321,bloomberg,"[52036, 52034, 57044, 17918, 32363, 37325, 43825, 279, 5469, 5471, 5470, 37326, 5473, 281, 37324, 5472, 280, 278, 42280, 61198, 42287, 5467, 64727, 5457, 52035, 2, 3, 4, 5, 6, 49462]"
46,Translation with results,"[35988, 31190, 39007, 26142, 18755, 4453, 8966, 2975, 14569, 6992, 35989, 4458, 4464, 42434, 42466, 42462, 42455, 61555, 4463, 42463, 42450, 42453, 4460, 20890, 44443, 4462, 42451, 42442, 14771, 4454, 16357]"
249,search bar with add a favorite,"[11480, 9978, 9970, 25074, 18215, 21770, 19113, 18224, 23265, 18218, 27429, 56001, 33458, 28957, 25065, 27428, 25064, 57563, 18219, 27430, 33757, 28954, 43112, 57528, 8223, 61168, 68983, 23445, 3618, 3615, 30002]"
270,Music Album,"[53910, 54963, 29732, 54960, 37392, 54962, 54959, 56492, 25081, 3962, 44135, 29709, 27053, 5364, 29708, 12816, 51138, 29706, 62053, 31960, 3352, 9622, 5368, 3348, 51139, 3351, 12829, 70544, 5361, 61930, 4973]"
76,"feedback request, whether you like it, with options yes or feedback and emojis","[36415, 59334, 18829, 44144, 34573, 17063, 10959, 56895, 37569, 53376, 13359, 4707, 50202, 37485, 52289, 13485, 22499, 42834, 41581, 35117, 26955, 34143, 34140, 70531, 3306, 13484, 43597, 33546, 35644, 15128, 4707]"
67,Travel with ease with tracking,"[17322, 49188, 49189, 13718, 13697, 13698, 13713, 13706, 13720, 13700, 13696, 68599, 46620, 64884, 21922, 47837, 44782, 66156, 63358, 44785, 60784, 46638, 55246, 38142, 44791, 10500, 945, 63057, 10501, 56716, 7899]"
213,search page of dolphin.com,"[65007, 65015, 53442, 53438, 2131, 2144, 23574, 2134, 2139, 65008, 71632, 2142, 2151, 23569, 71631, 23576, 2417, 22988, 2153, 2150, 22990, 43758, 22984, 71630, 32437, 60616, 23579, 20057, 2140, 21870, 7152]"
15,prompt to add a suite to  Wishlist,"[19450, 35722, 42448, 42459, 42467, 4776, 42440, 16198, 15614, 16383, 23814, 8002, 64344, 19453, 52156, 52164, 23301, 52993, 52982, 33090, 15673, 36424, 19456, 32507, 4842, 52987, 52978, 15139, 17724, 4834, 18297]"
380,home page of dictionary with word of day,"[45665, 61333, 63971, 63973, 48413, 61345, 2266, 35614, 27819, 30659, 61315, 28511, 71902, 35619, 11593, 71905, 2265, 28481, 45690, 61322, 16113, 1269, 16356, 71904, 11674, 61337, 60012, 71913, 48415, 61344, 16110]"
18,unknown album playlist,"[63946, 4971, 45113, 37392, 58693, 12816, 5209, 53010, 39516, 34334, 55481, 56492, 64413, 25081, 3962, 10940, 53826, 53824, 29732, 27053, 44135, 29709, 54963, 29708, 14672, 54960, 54962, 62053, 29706, 31960, 39515]"
288,maternity scheduler with timetable,"[38216, 63421, 63423, 49895, 63420, 63431, 63417, 63422, 63427, 63425, 48832, 26061, 32523, 49645, 32524, 32522, 63523, 63515, 4848, 63519, 63978, 63516, 41818, 54271, 24947, 63418, 63517, 36339, 4846, 22813, 14230]"
240,map display the error of voice recognization,"[28403, 56734, 52514, 57998, 18969, 53790, 45241, 36775, 52513, 46500, 799, 3566, 145, 56730, 66788, 21848, 23318, 52816, 46993, 21498, 12821, 4868, 58016, 70912, 58013, 7767, 58015, 61197, 31727, 1745, 9246]"
6,how can i change this settings,"[40104, 57092, 71326, 61980, 51943, 50167, 44478, 71334, 9070, 50168, 42289, 50169, 50170, 51938, 9068, 61978, 51941, 196, 32060, 64686, 13555, 64678, 9067, 9236, 9231, 9063, 41183, 40096, 19448, 1380, 52964]"
307,Search bar with a text and a page showing no results,"[59094, 28539, 42434, 42466, 42455, 42462, 42463, 42453, 42450, 61555, 14771, 42451, 28547, 14775, 14778, 42442, 42458, 14777, 20890, 28546, 14769, 33825, 65007, 44443, 42447, 45706, 62134, 9978, 9970, 65192, 67718]"
304,shopping list app,"[8170, 55532, 4186, 10423, 69527, 19345, 4188, 8052, 21282, 4183, 68402, 59831, 38078, 59834, 53722, 7333, 70137, 12673, 50375, 55543, 57654, 10429, 7017, 55542, 47934, 14116, 4776, 38077, 52903, 941, 922]"
23,Information screen to add a tabatas in a tabatas list app,"[49331, 49329, 39356, 39361, 39360, 49328, 49330, 37261, 38614, 6022, 66979, 41333, 29729, 67334, 29727, 18821, 47400, 7601, 45674, 48852, 38506, 62560, 46697, 3013, 25035, 10834, 11152, 32143, 40525, 57846, 49331]"
245,"login screen, landing page","[48088, 34492, 36516, 67145, 26980, 39137, 34487, 34490, 15891, 34486, 34489, 51164, 15886, 60536, 34491, 54315, 58600, 60537, 65254, 25091, 29481, 52802, 48089, 60733, 3802, 3803, 7360, 71596, 37070, 49568, 879]"
18,UI for reminder notes,"[49750, 49751, 36055, 27338, 36054, 49748, 49756, 48722, 22210, 48720, 2341, 2346, 40348, 11266, 56898, 69899, 44224, 60087, 13728, 57796, 57880, 40346, 26482, 39237, 37512, 8015, 55536, 49074, 40429, 18516, 4413]"
287,e-commerce for online selling and buying,"[40109, 40117, 50985, 37169, 14986, 58090, 28649, 58084, 59102, 40799, 14553, 40800, 9293, 32815, 34509, 32819, 42733, 24214, 56407, 63307, 63312, 12040, 1281, 28274, 42742, 33326, 50039, 40128, 33329, 62390, 70937]"
375,Options menu,"[2274, 2270, 45959, 45956, 32998, 32997, 66489, 18535, 45962, 65542, 51704, 33003, 54292, 59360, 599, 24828, 20422, 10615, 33637, 62276, 57548, 63805, 34743, 38079, 62882, 68089, 38083, 3595, 63084, 33002, 34240]"
89,Card with image and text with link button,"[28220, 2221, 2218, 11258, 63601, 2219, 63599, 65621, 12865, 61236, 28223, 28224, 29911, 29913, 65909, 51149, 28222, 59581, 42781, 28221, 29177, 61167, 29914, 31831, 18590, 23024, 28219, 29915, 28958, 53507, 51118]"
252,reader's view of an article of Time,"[13003, 13010, 13001, 12997, 13004, 50327, 13012, 48907, 1562, 16502, 1558, 16503, 42291, 2850, 2856, 5178, 36171, 9919, 6289, 67984, 2528, 6290, 66368, 56390, 36173, 21732, 59341, 68886, 48515, 2203, 50666]"
338,sign up page for a dating application,"[60172, 23577, 49940, 22963, 33484, 21795, 69985, 44594, 24311, 29796, 44025, 71406, 12125, 32593, 43924, 57620, 54561, 60097, 48978, 15110, 19330, 67952, 49944, 59849, 6489, 61566, 24186, 4952, 37962, 4011, 23576]"
135,Forum app to meet people and join discussions,"[24101, 24100, 24096, 1572, 14548, 13867, 13866, 13858, 13857, 42828, 69519, 13864, 42832, 23952, 62694, 14551, 1561, 14545, 14543, 38233, 1578, 14550, 1559, 14540, 42067, 38239, 6308, 67157, 12289, 21514, 70594]"
283,"News with result list showing items such as Bitcoin Magazine, CoinDesk","[34473, 34466, 47906, 21279, 61823, 47904, 59094, 47907, 3656, 35047, 34469, 10758, 10753, 62384, 12952, 70938, 70944, 47908, 70934, 61557, 38702, 1838, 66679, 41393, 41384, 14297, 61558, 47903, 53710, 54583, 34473]"
411,countdown timer with a list of options,"[57598, 57597, 57596, 57595, 16854, 16855, 11282, 11286, 11285, 11490, 11489, 16718, 71547, 71549, 18992, 18991, 17912, 57319, 57316, 53332, 12654, 47249, 56799, 37256, 57321, 63066, 63069, 71546, 16710, 11283, 57318]"
105,select location,"[42717, 47609, 43962, 34174, 11838, 62430, 44635, 35314, 32505, 68856, 19978, 50626, 51084, 45408, 2363, 43184, 26020, 71128, 4058, 28541, 49779, 20317, 28757, 2360, 48309, 52054, 21086, 2266, 46556, 67073, 69822]"
104,search job locations in desired place,"[35958, 43323, 35951, 35949, 10748, 35956, 60781, 30809, 43558, 67032, 67046, 67038, 10610, 173, 70728, 28150, 60780, 28124, 18886, 40438, 43024, 44453, 53048, 61692, 67030, 53062, 8574, 60783, 68495, 58770, 38323]"
127,dropdown for country and text box for contact number with number only keyboard,"[20776, 32634, 26453, 32633, 67198, 67201, 44049, 70516, 71885, 70518, 6059, 54578, 33193, 62615, 51555, 13582, 20547, 35597, 43318, 16395, 46855, 44864, 24190, 53720, 58557, 54504, 63535, 22917, 47209, 53721, 33194]"
151,Weekday digest for meal planning,"[14114, 5262, 5264, 66540, 66538, 5256, 5267, 5265, 29388, 5270, 66527, 66532, 66544, 29390, 66542, 18204, 27988, 27993, 4834, 4833, 4842, 27986, 29391, 58471, 66530, 15688, 4316, 56223, 48742, 40727, 6044]"
144,T20 Cricket Live Chat,"[45418, 13598, 24119, 24123, 45417, 68422, 59099, 50485, 26951, 15461, 28867, 26815, 55033, 3436, 8991, 11007, 10994, 32867, 64144, 4307, 32590, 28868, 24127, 64148, 26946, 40716, 20310, 28614, 66379, 64146, 61947]"
242,2D graph with a point and its dimensions,"[68768, 67823, 675, 30502, 34041, 2182, 36669, 54499, 54501, 54502, 28616, 2183, 18785, 54498, 51884, 20334, 68827, 20329, 54506, 54503, 44202, 34666, 28165, 68770, 43488, 10148, 12651, 28622, 680, 20310, 61057]"
60,sharing files service,"[55986, 57917, 62888, 47520, 50410, 47515, 36879, 27860, 38026, 60454, 40237, 48522, 40240, 40239, 603, 47054, 3772, 5634, 16170, 27857, 49778, 14590, 16169, 40235, 13990, 65304, 46063, 68297, 1378, 68987, 53377]"
409,Job feed for online job posting,"[35958, 35951, 35949, 43323, 10748, 60781, 35956, 67032, 60780, 67038, 67046, 53048, 70728, 60783, 68495, 18886, 59379, 49054, 38319, 18818, 67030, 60782, 59374, 67048, 26849, 67037, 67039, 67036, 2788, 53041, 38318]"
82,Text window wth search tool,"[19585, 4120, 29111, 66870, 36058, 14494, 14492, 7370, 36620, 66868, 41804, 21833, 14498, 48717, 48723, 23514, 53217, 70449, 70633, 69444, 27508, 48712, 53507, 27515, 60801, 7999, 68901, 42184, 4510, 71018, 71819]"
324,List of notifications,"[5979, 18967, 15673, 59318, 36410, 71206, 40120, 4133, 19438, 52149, 36414, 20104, 47279, 5951, 15680, 2589, 28108, 47699, 31957, 69640, 30880, 16641, 37926, 68262, 42754, 15400, 24329, 34918, 16649, 38291, 47119]"
196,"App for Journey from one place to another , booking the seats","[27677, 21125, 11099, 56552, 59860, 44318, 30809, 43558, 44301, 44309, 47107, 21123, 34033, 44325, 2084, 11101, 10610, 44326, 28150, 28124, 34012, 56826, 36203, 44379, 61692, 54542, 21729, 8574, 28879, 56837, 43369]"
231,"research of specific year, month, and day","[51219, 8113, 70474, 8106, 46576, 61994, 16556, 70232, 39820, 39822, 18462, 30513, 23430, 12646, 45667, 39818, 39826, 39819, 39811, 39828, 1125, 16957, 16956, 54058, 49459, 61156, 24052, 63654, 45156, 40474, 3390]"
102,translation from chinese to english with favorites word storage,"[14569, 16356, 25318, 33942, 63971, 63973, 35988, 31190, 39007, 26142, 48413, 35614, 6992, 4453, 18755, 47522, 25323, 2266, 14573, 14567, 8966, 35168, 35175, 16369, 44037, 16370, 45690, 25309, 2975, 16357, 35168]"
248,"Settings with account, alert frequency and alert type","[70529, 37292, 12145, 37293, 68846, 12152, 37288, 57780, 55621, 71099, 49231, 16128, 70810, 12154, 55242, 18949, 34474, 38321, 55623, 28858, 55051, 57776, 16127, 49234, 18943, 60040, 38338, 14751, 55888, 22505, 38321]"
276,my net diary with many options,"[30158, 30161, 34196, 34200, 34193, 22831, 42408, 30157, 39099, 22493, 22500, 22830, 63734, 22828, 36671, 18020, 39117, 22502, 44055, 39101, 22826, 30162, 18030, 14290, 21235, 59229, 22586, 19739, 22833, 18026, 8337]"
96,Country picker,"[7953, 7952, 18086, 1777, 2368, 1073, 57115, 61437, 56867, 44312, 65818, 23207, 71258, 37446, 49531, 65800, 15952, 17563, 37214, 31243, 37231, 31246, 67243, 41273, 3392, 66172, 7032, 37079, 21752, 21759, 68533]"
393,sharing privacy settings,"[55986, 57917, 62888, 50410, 36879, 48989, 68681, 48391, 3772, 17729, 54297, 16170, 14590, 16169, 57359, 60480, 13990, 65304, 46063, 68987, 66512, 17719, 9155, 43301, 68749, 36044, 36042, 5458, 42708, 27399, 38969]"
383,the best calculator,"[20602, 20594, 67409, 49397, 46604, 35283, 16992, 8899, 16993, 34181, 34179, 16989, 13351, 13613, 39794, 33326, 33329, 16991, 14230, 61050, 18384, 12040, 60470, 13616, 18386, 33338, 33328, 33330, 27282, 24333, 69034]"
105,search bar with audio upload feature,"[66226, 66227, 66229, 22181, 22182, 66994, 59105, 66993, 66984, 49520, 49525, 13455, 187, 20927, 49013, 28265, 38382, 20933, 29063, 67446, 67449, 38384, 28267, 59110, 34381, 36716, 40983, 45803, 60587, 67445, 33471]"
200,sign-in with Google account with less information,"[6858, 31145, 66979, 41333, 6022, 29729, 15665, 38429, 6880, 67334, 38443, 46637, 22414, 25370, 29727, 2772, 12059, 15889, 12046, 33007, 12051, 41624, 19442, 6863, 43707, 47400, 45527, 4146, 13200, 24648, 48180]"
46,"Filter Nav bar with Search icon, Cart, product name, product image, product rating and Menu","[32426, 44828, 32422, 44818, 44826, 4069, 27125, 32431, 14715, 43494, 4068, 32420, 27120, 25967, 54122, 36855, 34189, 32430, 46766, 44844, 25969, 25968, 52607, 32435, 39425, 44819, 32429, 71766, 34190, 36856, 17175]"
151,Listing the items with attractive images,"[67583, 69273, 69254, 69267, 63630, 69258, 63633, 69280, 69265, 69261, 69278, 69277, 69257, 40943, 67579, 69274, 69275, 69260, 51324, 4238, 4243, 24220, 7605, 7613, 24219, 20638, 37654, 40947, 20640, 7609, 9267]"
123,Inbox design and themes,"[34258, 30774, 44006, 30754, 36406, 28274, 42923, 36412, 32325, 10869, 65449, 25845, 36323, 58861, 68004, 35318, 28707, 54926, 25851, 58870, 57556, 68009, 23075, 28706, 49028, 36326, 36314, 29426, 25842, 57555, 12059]"
342,google map with details,"[52816, 4218, 13254, 7084, 13257, 57641, 70756, 60544, 12388, 881, 2754, 13259, 24475, 49502, 13160, 61043, 48325, 62605, 70772, 2757, 24472, 49500, 230, 70776, 70782, 60543, 17890, 70779, 70781, 231, 12353]"
207,Add blocker,"[26488, 26485, 15954, 63747, 26486, 8628, 17881, 8627, 26489, 8629, 26487, 15953, 13585, 44154, 13586, 13588, 13589, 7561, 13587, 65325, 13583, 13584, 61379, 37550, 63749, 7549, 54300, 44624, 48673, 17625, 56729]"
132,login screen,"[69548, 141, 20071, 42005, 39998, 29481, 47741, 16241, 59208, 30102, 140, 71940, 65903, 15939, 1552, 22253, 35225, 3254, 20151, 16532, 6364, 29877, 44962, 33123, 27869, 38049, 69952, 24026, 30879, 22542, 43412]"
142,Find a barber,"[47495, 65461, 34290, 45791, 66927, 38939, 1227, 1224, 45287, 71573, 261, 30275, 40793, 65456, 62390, 71575, 62393, 57697, 42012, 20494, 12300, 31139, 68945, 11369, 52440, 39011, 19144, 39010, 43303, 2901, 71571]"
7,Different Language choice keypad,"[42980, 54715, 43322, 3441, 12740, 12738, 41268, 41266, 62582, 57308, 51560, 70112, 4625, 32389, 8986, 6738, 32383, 32384, 5816, 70977, 65888, 12746, 31874, 12748, 2947, 32529, 9105, 62717, 45851, 2930, 45339]"
43,camera notification message,"[4351, 39964, 31393, 54834, 40065, 22353, 70961, 70965, 51276, 31272, 1628, 41182, 6881, 61626, 62977, 63250, 63255, 69164, 49072, 5370, 40061, 34913, 66401, 60104, 71648, 70239, 29627, 45700, 62128, 45697, 42512]"
244,Calendar with monthly layout for promotions,"[65193, 33572, 35129, 35133, 35128, 35130, 44316, 47788, 34136, 47780, 47789, 34139, 396, 390, 15105, 384, 15103, 27345, 18966, 35037, 11316, 35039, 18965, 26596, 13692, 15604, 25954, 13712, 27577, 11916, 64069]"
127,see game history,"[68666, 1851, 15603, 15609, 36526, 8150, 8147, 8149, 70277, 51965, 36871, 7687, 4258, 128, 28029, 8143, 28508, 8139, 58976, 8145, 35187, 35200, 38572, 51900, 8134, 15332, 6895, 70278, 6576, 14888, 56089]"
232,Menu should be in ascending order to make more friendly,"[19732, 48009, 55037, 60196, 46017, 56425, 4065, 42127, 46249, 21544, 60650, 63158, 60653, 60652, 60654, 45079, 60651, 63752, 56427, 70807, 55573, 34175, 52258, 52263, 38106, 36009, 52722, 48851, 20443, 7803, 64028]"
26,List of chapers with name and status,"[63413, 71555, 20700, 32239, 32246, 63411, 1530, 5113, 1528, 66602, 54240, 66601, 54236, 21622, 11458, 11455, 52749, 24757, 54241, 70098, 66789, 25083, 31104, 21623, 49968, 63237, 18070, 39000, 54239, 44555, 64519]"
19,photo viewer,"[50872, 12629, 4132, 56331, 40262, 14944, 61005, 61003, 61006, 66813, 22998, 66811, 22996, 45812, 56333, 48154, 42839, 66810, 55801, 55803, 4246, 60000, 69240, 38348, 15457, 45529, 54015, 26125, 51585, 59901, 31048]"
10,us immigration news,"[54133, 71379, 68818, 16515, 50469, 43051, 68811, 1565, 68814, 68816, 1570, 69132, 18870, 43821, 16508, 43824, 51821, 1575, 10545, 51825, 42415, 10232, 16512, 42416, 31069, 36586, 68813, 10970, 50834, 67053, 18726]"
88,Weather Forecast,"[64366, 64368, 48060, 48056, 52347, 42796, 42799, 21890, 42797, 58406, 68877, 53658, 28199, 58409, 51336, 32457, 16738, 38379, 23103, 8764, 58882, 58873, 58881, 58883, 54347, 52378, 23107, 36993, 58403, 9826, 7725]"
78,create notifications,"[35910, 38633, 38622, 5979, 38623, 38630, 19442, 45527, 4146, 51133, 38627, 18461, 18967, 3217, 66860, 60841, 2781, 65245, 48830, 45843, 48837, 60403, 3220, 15673, 51204, 63041, 34268, 71206, 33244, 59318, 52979]"
8,"app settings with permissions, notifications, phone numbers and about","[22078, 62315, 71845, 41134, 41678, 51218, 46075, 18967, 58088, 58203, 68324, 21043, 72151, 38186, 32635, 3813, 63747, 31170, 47740, 35580, 71206, 47738, 5979, 63748, 33315, 3929, 62887, 41571, 31634, 59318, 46075]"
437,loading screen on app,"[2541, 44001, 22942, 19447, 66722, 37486, 43181, 59079, 1894, 19213, 51234, 23980, 15768, 34723, 1755, 21246, 54701, 845, 31953, 46800, 53020, 34734, 70576, 67555, 44629, 31543, 7775, 45930, 33327, 45925, 50768]"
262,infrormation screen about unavailble service,"[60454, 48522, 40239, 40237, 40240, 49778, 40235, 68297, 1378, 55808, 5122, 68292, 45674, 1093, 40238, 18821, 55249, 4444, 7601, 1092, 40885, 30619, 28438, 42343, 45672, 45676, 45677, 45673, 68496, 44571, 17620]"
83,GPS Location finder,"[5224, 15459, 71763, 5034, 68856, 9001, 45551, 4182, 71761, 45408, 20882, 29737, 42174, 58296, 20997, 3739, 19666, 49624, 24979, 61597, 50626, 61599, 70110, 49959, 20966, 27683, 5037, 57125, 11890, 20880, 39575]"
266,alarm to organize my work,"[70077, 70076, 33699, 37140, 48851, 59549, 20279, 7397, 16065, 1869, 48845, 1877, 61405, 66744, 61409, 4399, 60784, 2423, 39501, 56055, 63252, 2414, 56069, 33936, 58608, 35931, 13428, 1873, 45208, 2421, 61177]"
237,"Search bar with a searching function and entries like home, weather, traffic, radar, closings & delays","[7472, 65140, 55433, 66173, 46107, 66183, 65136, 26852, 33718, 55690, 33723, 31781, 11031, 5646, 60217, 35630, 66177, 28434, 28202, 42982, 61379, 56942, 65143, 10390, 56940, 64582, 37790, 10391, 28196, 33721, 37419]"
35,most viewed report of the week,"[29712, 36372, 19869, 39648, 44247, 35252, 42640, 35242, 51270, 9227, 37760, 9233, 57971, 68826, 37759, 19870, 48013, 35930, 43019, 43020, 24315, 57068, 40108, 9228, 10212, 36375, 28329, 28327, 49900, 28323, 47628]"
452,in shape water schedule by date,"[70412, 70413, 66925, 52341, 36340, 61950, 41151, 53091, 44145, 53093, 50674, 12251, 64175, 53844, 5768, 71979, 30501, 57452, 8241, 8863, 8238, 26734, 6001, 33656, 34979, 53842, 53529, 30497, 5761, 71974, 30327]"
116,elementary podcast British council,"[58308, 64410, 38797, 38803, 64407, 37187, 37190, 37188, 37195, 38792, 37194, 30013, 29986, 7544, 38243, 29980, 30001, 30003, 30007, 38237, 38804, 38791, 36502, 8479, 1556, 38801, 8482, 67441, 497, 1577, 58308]"
22,live breaking news video with another top stories article and video,"[56755, 10809, 37740, 28430, 37741, 16808, 35015, 71210, 37498, 63264, 803, 37502, 20462, 56625, 68886, 37493, 71692, 37792, 37500, 30696, 1026, 20475, 71691, 49053, 37804, 3318, 18336, 64310, 56390, 3314, 5235]"
461,expandable side menu,"[22727, 22725, 5803, 58148, 69142, 58146, 39596, 39600, 39603, 8684, 68962, 18891, 52733, 65975, 39604, 20721, 65403, 22104, 62850, 67254, 52739, 32053, 69146, 31379, 4821, 4825, 39591, 66042, 39599, 62857, 14215]"
228,voice changer with many buttons,"[60021, 52822, 18567, 7077, 46993, 38430, 61197, 61544, 65590, 52821, 61201, 43372, 31727, 45489, 60026, 1415, 38432, 11757, 61547, 53435, 44680, 23368, 23201, 65583, 1746, 38429, 27153, 57061, 65589, 44206, 45268]"
238,video show of a tattoo,"[60585, 46964, 60584, 60581, 12687, 60588, 56755, 21753, 63467, 28430, 37740, 28983, 37741, 71210, 63264, 803, 16808, 20462, 70830, 37498, 28979, 23418, 30696, 23419, 37804, 1026, 20475, 37792, 37502, 70825, 51384]"
220,Overview of a holiday room with pictures and features,"[53107, 53803, 46701, 8522, 53100, 46702, 46706, 36101, 55542, 46690, 46708, 10428, 36098, 55540, 27544, 63520, 5907, 21716, 69221, 70433, 70443, 25989, 44253, 14766, 70434, 69219, 48754, 44256, 69228, 9553, 41847]"
1,ecommerce portal homescreen with search bar and frequently used option,"[49207, 61857, 42137, 19704, 48755, 48738, 19707, 34569, 67673, 48741, 48737, 48757, 49336, 49332, 50044, 49344, 49338, 49335, 49334, 21880, 49333, 24375, 38513, 45394, 49872, 31172, 63764, 9131, 44603, 44605, 53479]"
45,login screen,"[69548, 141, 20071, 42005, 39998, 29481, 47741, 16241, 59208, 30102, 140, 71940, 65903, 15939, 1552, 22253, 35225, 3254, 20151, 16532, 6364, 29877, 44962, 33123, 27869, 38049, 69952, 24026, 30879, 22542, 45861]"
49,Menu with menu options,"[2274, 2270, 45959, 45956, 32998, 32997, 66489, 18535, 45962, 65542, 51704, 33003, 54292, 59360, 599, 33637, 24828, 20422, 10615, 62276, 33127, 57548, 63805, 34743, 38079, 62882, 68089, 38083, 3595, 45954, 40960]"
345,Body care products,"[53541, 53547, 53543, 53542, 53548, 53546, 45731, 4447, 35997, 42521, 31812, 60984, 36013, 11092, 63387, 54219, 63384, 62941, 470, 1210, 28737, 28739, 69353, 60316, 27911, 35994, 31805, 4331, 48131, 42038, 20162]"
180,word levels,"[4252, 4250, 4256, 63971, 63973, 48413, 2266, 45690, 35614, 11674, 37849, 66404, 57064, 16370, 63792, 35480, 29261, 45687, 16366, 16369, 29265, 16357, 32945, 42088, 37844, 35619, 16356, 37857, 23766, 29258, 36189]"
77,bottom menu,"[71846, 71825, 55414, 71832, 71843, 71827, 71838, 71833, 42101, 71836, 71841, 57888, 5013, 19203, 58002, 57999, 37174, 39666, 39669, 37173, 6820, 58011, 53760, 37165, 22059, 1677, 6555, 39663, 1138, 9237, 47832]"
254,privacy policy with types of collected information,"[41333, 67334, 68681, 8017, 32518, 56471, 44388, 47400, 37511, 10834, 11824, 42361, 48989, 17729, 60480, 66512, 48852, 11203, 20727, 68749, 50303, 6022, 11497, 57359, 3525, 7049, 65805, 5711, 65882, 6268, 8453]"
98,Chinese emergency words in English,"[61344, 17686, 30057, 53400, 27413, 18467, 27410, 51295, 35168, 35175, 61340, 61318, 28481, 23028, 69873, 27558, 51711, 53829, 23448, 22437, 56025, 61348, 46272, 4669, 44899, 65231, 16372, 22326, 46278, 4390, 27561]"
382,"Text reading,search bar, ads, and share","[34387, 41683, 59344, 35477, 34383, 9978, 9970, 49611, 59347, 952, 65018, 48717, 48723, 53217, 70449, 70633, 69444, 48712, 53507, 27395, 27398, 60801, 7999, 68901, 42184, 30935, 4510, 71018, 19113, 21770, 29775]"
284,recognizing plants by picture,"[69105, 44847, 618, 5873, 38591, 36259, 46286, 3328, 30447, 66136, 2678, 19654, 51001, 19667, 30439, 2686, 2681, 7126, 66976, 28810, 33992, 59592, 34005, 57813, 70010, 50997, 38113, 49388, 49386, 49387, 49102]"
357,newsfeed with articles and image,"[17966, 17959, 17961, 17960, 42145, 10777, 8214, 34318, 22059, 22381, 12033, 44059, 32213, 60516, 30626, 37303, 47758, 41135, 30627, 13308, 57929, 41136, 37304, 6199, 40184, 68523, 54755, 38167, 30632, 3819, 67353]"
188,"DealNews application with sign in, feedback, top deals and categories","[38405, 38403, 38401, 38395, 6933, 1205, 12667, 64303, 64305, 36415, 42834, 63441, 67491, 18829, 41745, 24266, 56198, 17343, 54276, 22625, 32926, 51514, 54050, 70425, 50718, 24034, 56939, 8323, 41956, 7664, 38384]"
259,informations about Grace Chan,"[30994, 5302, 37862, 37837, 37842, 39318, 64769, 29521, 64762, 27807, 545, 37852, 37841, 62879, 36565, 1080, 30990, 29515, 39317, 43064, 70405, 62276, 36214, 3847, 65629, 9196, 17255, 62882, 43981, 53271, 17255]"
292,income and expenses reports,"[26054, 35872, 48869, 20843, 8463, 8462, 35878, 67407, 67405, 49566, 7386, 35874, 48866, 26056, 53341, 43700, 64189, 8305, 43696, 43708, 35892, 24516, 48272, 49399, 31134, 64802, 43716, 5869, 16817, 35905, 26054]"
371,lists,"[65018, 62892, 7883, 54594, 38078, 60566, 52998, 60564, 60428, 62277, 60416, 60555, 33090, 66408, 59621, 32462, 71270, 50307, 54593, 39163, 56350, 15205, 32460, 32613, 38992, 10296, 3782, 5278, 10284, 10305, 5436]"
17,expandable side menu,"[22727, 22725, 5803, 58148, 69142, 58146, 39596, 39600, 39603, 8684, 68962, 18891, 52733, 65975, 39604, 20721, 65403, 22104, 62850, 67254, 52739, 32053, 69146, 31379, 4821, 4825, 39591, 66042, 39599, 62857, 12792]"
