id,query,ranked_guis
9,learning app,"[60569, 35826, 28365, 35469, 11744, 47658, 39477, 17323, 54361, 48783, 57051, 48798, 39479, 31170, 62636, 11416, 51720, 28136, 7280, 10890, 51724, 31171, 48790, 51719, 7291, 69939, 14679, 60375, 41550, 57057, 28141]"
150,table with information about controls on foot,"[14296, 66978, 53085, 19602, 29890, 65727, 48488, 39871, 43505, 49808, 30577, 43504, 43500, 54464, 8235, 18440, 71977, 71797, 12213, 29888, 16251, 2608, 62054, 9581, 70656, 65725, 28764, 30846, 11194, 42464, 60323]"
141,Weather app,"[19805, 50636, 22854, 66586, 36651, 66455, 58510, 41747, 68875, 63435, 70428, 29800, 10685, 66596, 57080, 52326, 41740, 16846, 14236, 52325, 69817, 22856, 22858, 58168, 69816, 37011, 29502, 51159, 47622, 58346, 36651]"
149,loading page of happy hours,"[26964, 26963, 26962, 26961, 26965, 43751, 47448, 19447, 1483, 8183, 13149, 64337, 21232, 55653, 59647, 47905, 19213, 6572, 8179, 48405, 41614, 10095, 66949, 21246, 43181, 64655, 56996, 48385, 3305, 39811, 26963]"
379,search bar with result list showing song preview image and name,"[47194, 28701, 67999, 50230, 29897, 60646, 27124, 19996, 70944, 13032, 71959, 39095, 71949, 34369, 12687, 40730, 39091, 71961, 70170, 28540, 27048, 29630, 28692, 71950, 25844, 71941, 68008, 71938, 68326, 3973, 67905]"
265,Tennis championships players ranking,"[63812, 10578, 61534, 3526, 51475, 71460, 10566, 10568, 71729, 5476, 7827, 9604, 7846, 7903, 7912, 43131, 23854, 57469, 10091, 55033, 7234, 10089, 40212, 43135, 31505, 56081, 43130, 7230, 40209, 49613, 43130]"
86,blood test with data entry and unit selection,"[70705, 28111, 1845, 1841, 57505, 39287, 37821, 28106, 37822, 64939, 31025, 39972, 45392, 45399, 45400, 39979, 28110, 47501, 60358, 59660, 7517, 60362, 60363, 64948, 58562, 49916, 1522, 47503, 25028, 45385, 25151]"
321,bloomberg,"[43825, 37325, 37324, 52034, 57044, 52036, 17918, 32363, 37326, 279, 281, 61198, 280, 42287, 52035, 42280, 278, 5457, 5471, 64727, 5473, 5469, 5470, 5472, 5467, 49462]"
46,Translation with results,"[35988, 31190, 39007, 4453, 14573, 2975, 14569, 18755, 35989, 8966, 35986, 14567, 9892, 4456, 35378, 14568, 26142, 4393, 44041, 4458, 26466, 60011, 4464, 4463, 14572, 44037, 26139, 34378, 4462, 4466, 16357]"
249,search bar with add a favorite,"[22611, 62466, 19113, 23445, 14439, 30305, 56670, 20766, 62460, 17489, 3615, 28647, 8575, 17085, 21770, 30729, 59414, 25074, 60642, 54034, 2304, 51293, 60643, 48168, 50196, 50200, 25184, 48129, 43575, 11480, 30002]"
270,Music Album,"[44135, 29732, 48996, 37392, 27053, 12816, 12812, 33277, 3962, 54772, 54771, 25081, 54782, 54781, 47456, 852, 61930, 53910, 29709, 33280, 29708, 55480, 55483, 54773, 54774, 33275, 44031, 48993, 17486, 44134, 4973]"
76,"feedback request, whether you like it, with options yes or feedback and emojis","[34573, 59334, 10959, 13359, 57478, 44144, 18829, 41581, 36415, 31832, 16326, 63986, 56895, 3306, 17063, 17556, 37542, 47299, 52334, 66613, 22944, 60034, 50202, 34575, 50309, 41745, 50312, 5982, 42834, 17343, 4707]"
67,Travel with ease with tracking,"[17322, 60784, 9520, 46620, 44785, 13696, 24523, 13700, 68599, 66999, 27322, 49682, 9517, 24502, 44791, 49527, 49681, 44782, 44131, 14617, 14616, 13698, 46638, 32913, 938, 49189, 57685, 69563, 47837, 65057, 7899]"
213,search page of dolphin.com,"[65007, 13000, 53442, 26422, 26423, 53438, 65008, 65015, 69383, 65019, 68039, 43756, 18492, 43758, 58241, 43747, 33482, 68044, 38220, 45999, 46761, 32437, 9985, 71632, 9983, 9987, 60643, 50044, 60642, 64848, 7152]"
15,prompt to add a suite to  Wishlist,"[19450, 42448, 35722, 16198, 42467, 42459, 42440, 33090, 15673, 71143, 19435, 24208, 52156, 52164, 4134, 19913, 47486, 61304, 4776, 37672, 6949, 52978, 52987, 19912, 54673, 65666, 71150, 13719, 64253, 47419, 18297]"
380,home page of dictionary with word of day,"[61345, 45665, 61333, 28511, 61344, 61339, 71905, 71902, 61348, 63973, 27819, 30659, 71913, 61322, 60012, 63971, 61340, 71908, 61312, 1269, 39636, 48413, 61315, 71904, 29942, 29307, 2266, 71907, 61325, 8141, 16110]"
18,unknown album playlist,"[29732, 47456, 53010, 39516, 64413, 27053, 18450, 44031, 55480, 55483, 12816, 56746, 3962, 10940, 48996, 9981, 851, 63946, 26472, 56766, 44135, 29709, 852, 17486, 37392, 54771, 857, 54772, 54782, 54781, 39515]"
288,maternity scheduler with timetable,"[38216, 63523, 63420, 63422, 63427, 63421, 63423, 26061, 63515, 49895, 63425, 63417, 63431, 49645, 48832, 63519, 32523, 36340, 35268, 5296, 35270, 63516, 32524, 4848, 54271, 32522, 30427, 4850, 63521, 4846, 14230]"
240,map display the error of voice recognization,"[21848, 66788, 18968, 18969, 23318, 4868, 58016, 197, 52514, 56734, 57998, 21854, 53790, 36775, 65031, 3566, 799, 145, 52513, 45241, 23110, 28403, 50928, 70808, 58015, 21498, 46500, 22999, 20729, 29397, 9246]"
6,how can i change this settings,"[21592, 32842, 9222, 43302, 9231, 48984, 44296, 16041, 9229, 32060, 60550, 44478, 18526, 33395, 37448, 39378, 8248, 9236, 50167, 48391, 61980, 40861, 56259, 196, 1354, 58864, 36438, 58926, 46543, 65444, 52964]"
307,Search bar with a text and a page showing no results,"[28539, 61555, 60642, 60646, 42434, 14771, 42453, 42455, 62134, 42466, 42463, 28546, 59094, 28540, 45706, 28549, 14777, 14775, 14778, 28547, 42462, 15336, 69383, 24724, 42458, 30839, 60643, 42450, 52620, 54741, 67718]"
304,shopping list app,"[4186, 8170, 55532, 10423, 19345, 4183, 4188, 8052, 59834, 21282, 38078, 69527, 59831, 30125, 30126, 52903, 68402, 70137, 7333, 12673, 25180, 57654, 59836, 53722, 52906, 55543, 1978, 68397, 47934, 27126, 922]"
23,Information screen to add a tabatas in a tabatas list app,"[38506, 1186, 32143, 40525, 61110, 46524, 8653, 57846, 43988, 25421, 61010, 58448, 4963, 53395, 58447, 14878, 46520, 36194, 61377, 17570, 1194, 67998, 1463, 62677, 1193, 4972, 38898, 30147, 1195, 14308, 49331]"
245,"login screen, landing page","[48088, 34492, 65254, 51164, 67145, 25091, 18830, 29481, 48089, 34489, 29664, 69952, 16241, 34490, 14259, 22542, 67741, 33336, 1911, 36516, 59208, 55885, 141, 56072, 3971, 5593, 12081, 20071, 30102, 34486, 879]"
18,UI for reminder notes,"[55536, 39237, 4685, 4692, 22492, 49748, 49756, 24870, 40348, 7636, 26482, 27338, 27705, 7641, 49750, 36054, 36055, 49751, 60087, 7635, 70904, 57880, 35786, 22210, 27356, 7633, 57796, 69847, 24876, 13728, 4413]"
287,e-commerce for online selling and buying,"[50985, 40800, 59102, 40799, 43007, 28649, 56464, 40109, 40117, 37169, 58090, 14986, 36528, 56472, 33326, 33329, 58084, 24214, 32815, 61750, 12040, 49190, 6918, 9509, 62760, 9510, 9293, 6301, 53884, 6911, 70937]"
375,Options menu,"[2274, 2270, 32998, 19707, 67673, 65542, 32997, 19704, 14932, 34569, 45959, 45956, 30122, 29945, 45962, 56432, 14226, 45580, 46190, 30153, 20422, 28161, 33003, 33907, 25400, 25403, 66489, 44603, 44605, 14767, 34240]"
89,Card with image and text with link button,"[11258, 63601, 63599, 12865, 42781, 34482, 33358, 65909, 46981, 34, 59581, 61167, 6646, 2026, 2020, 13494, 28220, 18590, 31831, 70185, 36416, 35504, 53920, 46720, 23024, 2221, 18053, 35, 61236, 2218, 51118]"
252,reader's view of an article of Time,"[1562, 16502, 13003, 13010, 16503, 1558, 36171, 12997, 48907, 13004, 67984, 13001, 36173, 13012, 16495, 2856, 2850, 40690, 59466, 9919, 6289, 48515, 6286, 66368, 37006, 6290, 44777, 6297, 10809, 53438, 50666]"
338,sign up page for a dating application,"[26879, 60172, 23577, 69995, 24568, 28655, 38934, 23576, 69989, 60175, 23573, 43181, 26878, 50639, 66461, 70005, 70007, 69403, 64349, 66198, 17286, 32067, 7361, 38933, 26876, 20107, 20102, 13707, 58538, 22967, 23576]"
135,Forum app to meet people and join discussions,"[12266, 24100, 38233, 1561, 69519, 24096, 24101, 12206, 47918, 42828, 42832, 54335, 13867, 13857, 13864, 47920, 14551, 13858, 13866, 14545, 14548, 1578, 1559, 46440, 14543, 14550, 31768, 62694, 14540, 38239, 70594]"
283,"News with result list showing items such as Bitcoin Magazine, CoinDesk","[61823, 21279, 57260, 3656, 45647, 41246, 56954, 16814, 53710, 16508, 28975, 41245, 13837, 13504, 35016, 16512, 27598, 64484, 55713, 68818, 43722, 41505, 41252, 16516, 43727, 49068, 20058, 1565, 34382, 1575, 34473]"
411,countdown timer with a list of options,"[57597, 57598, 57596, 57595, 11282, 16855, 16854, 11285, 11286, 11490, 11489, 16718, 47249, 17912, 71549, 57319, 56799, 12654, 37256, 18991, 18992, 57316, 53332, 71547, 61610, 71546, 63066, 63069, 38612, 16710, 57318]"
105,select location,"[11838, 58885, 38311, 47609, 34314, 1549, 34928, 17341, 66445, 17342, 26230, 56208, 10387, 1037, 12036, 4749, 26928, 68435, 56947, 26229, 66451, 39489, 24262, 20474, 56197, 56201, 32927, 22626, 25044, 23396, 69822]"
104,search job locations in desired place,"[67030, 35951, 67029, 67044, 67032, 67046, 35956, 67048, 67037, 67038, 67033, 67042, 35958, 67049, 35949, 43323, 18886, 11108, 67045, 40679, 67039, 59374, 60782, 67036, 11114, 50631, 60780, 53787, 10760, 11130, 38323]"
127,dropdown for country and text box for contact number with number only keyboard,"[26453, 32634, 32633, 19767, 27553, 28246, 35658, 43040, 28243, 12738, 3805, 614, 10306, 32721, 3794, 20314, 50305, 30989, 29989, 26941, 32618, 48218, 5279, 48224, 32751, 58188, 61247, 66405, 25325, 45331, 33194]"
151,Weekday digest for meal planning,"[5270, 5265, 5262, 66538, 5264, 27988, 5267, 29391, 48742, 66540, 5256, 27993, 66544, 48751, 66527, 29388, 5260, 14114, 29390, 66530, 69520, 66532, 69528, 29384, 66542, 58471, 29385, 27986, 15688, 4905, 6044]"
144,T20 Cricket Live Chat,"[45418, 13598, 9604, 45417, 7903, 7912, 24119, 51475, 54913, 57469, 55033, 55444, 40792, 7134, 51473, 26815, 10579, 24127, 24117, 32696, 10564, 10580, 8192, 63812, 24123, 61944, 55440, 10264, 68427, 42729, 61947]"
242,2D graph with a point and its dimensions,"[675, 54502, 30502, 54499, 54501, 67823, 54498, 54506, 54503, 68827, 28171, 28178, 18785, 28173, 28165, 28170, 24872, 680, 34041, 2182, 49351, 12651, 20334, 68768, 2183, 39213, 51884, 44202, 10148, 20329, 61057]"
60,sharing files service,"[8526, 36879, 62888, 47059, 47520, 50410, 57917, 55986, 47515, 603, 54398, 27857, 15066, 27877, 66875, 5634, 28606, 47054, 40240, 22349, 55080, 16581, 40237, 46111, 12304, 53377, 53284, 40275, 54471, 27884, 53377]"
409,Job feed for online job posting,"[35951, 35956, 35958, 35949, 43323, 67032, 60780, 67046, 67038, 18886, 60782, 38319, 10748, 49054, 67030, 67048, 60781, 67037, 59374, 67036, 67039, 53038, 53061, 53048, 53064, 53037, 67042, 10752, 53043, 18875, 38318]"
82,Text window wth search tool,"[36058, 29111, 16190, 27517, 23514, 66870, 27508, 4120, 23517, 27511, 23519, 19585, 27510, 44779, 44780, 56483, 61956, 61957, 61953, 44775, 44773, 23521, 18386, 8626, 56490, 23520, 61952, 18492, 13074, 27515, 71819]"
324,List of notifications,"[5979, 34918, 18967, 42436, 15673, 15680, 4133, 19438, 71206, 33611, 66562, 61308, 30880, 6881, 59607, 51276, 62977, 2132, 24329, 36129, 8773, 68678, 71550, 28108, 41206, 32226, 32459, 53660, 4587, 66564, 47119]"
196,"App for Journey from one place to another , booking the seats","[44318, 44301, 44309, 44325, 21123, 27924, 39817, 44326, 60379, 39813, 44379, 18824, 11101, 2084, 60736, 44299, 43188, 47107, 39767, 31137, 44305, 44317, 67003, 27677, 22665, 11099, 49683, 393, 18832, 34033, 43369]"
231,"research of specific year, month, and day","[51270, 12646, 45667, 15373, 48465, 3405, 8113, 49619, 49616, 61156, 70479, 41841, 8106, 6435, 46174, 70474, 18462, 29160, 6801, 57138, 70291, 16024, 9061, 21715, 57399, 40474, 39811, 39820, 39822, 15375, 3390]"
102,translation from chinese to english with favorites word storage,"[6177, 28481, 2975, 8966, 31190, 35619, 39799, 4390, 14573, 5586, 5352, 14567, 14786, 69660, 3269, 21485, 35614, 22326, 3754, 53829, 45339, 5585, 48003, 39637, 16356, 33519, 45033, 8649, 26143, 65231, 35168]"
248,"Settings with account, alert frequency and alert type","[37293, 37292, 71099, 12152, 37288, 57780, 55621, 12154, 55246, 49231, 16128, 55623, 70529, 12145, 71096, 57776, 32915, 68867, 7662, 23390, 16127, 54035, 53387, 62781, 38321, 18949, 46591, 71698, 49234, 22618, 38321]"
276,my net diary with many options,"[22831, 30161, 30158, 22493, 34200, 34193, 42408, 30157, 34196, 59229, 18030, 36671, 22502, 8370, 22830, 39243, 63734, 8357, 44055, 39101, 22828, 39117, 15538, 39099, 59682, 22825, 39119, 22586, 36663, 54184, 8337]"
96,Country picker,"[7952, 7953, 64589, 18086, 56867, 18637, 22903, 21347, 67243, 3044, 20135, 26280, 37079, 50355, 36533, 23570, 37214, 53769, 31243, 37231, 47701, 42156, 23575, 31246, 37066, 2721, 22582, 45493, 26160, 72060, 68533]"
393,sharing privacy settings,"[48989, 62888, 17729, 17720, 60480, 17719, 68681, 50410, 55986, 68749, 57917, 8707, 36879, 57359, 37511, 66512, 42361, 43301, 24278, 2255, 17250, 17774, 3525, 42708, 5458, 7934, 62976, 54297, 32503, 9155, 38969]"
383,the best calculator,"[20594, 49397, 20602, 67409, 46604, 8899, 61050, 34179, 18384, 13615, 18385, 54528, 13613, 13616, 61055, 34181, 35283, 52052, 14230, 10150, 29221, 62838, 61048, 45827, 18386, 46973, 42288, 16989, 10141, 61832, 69034]"
105,search bar with audio upload feature,"[20933, 20927, 13455, 20931, 62871, 187, 56686, 4287, 38024, 39668, 53013, 51598, 66227, 24960, 24717, 65634, 65636, 44988, 30832, 65167, 29063, 14425, 69188, 44968, 66226, 14418, 69193, 14421, 14419, 69189, 33471]"
200,sign-in with Google account with less information,"[56173, 6878, 61868, 63501, 27982, 49403, 53685, 8920, 25035, 40887, 1194, 14574, 545, 29074, 70405, 47314, 24474, 46637, 12279, 47400, 41622, 33538, 12055, 22414, 32518, 18031, 6879, 36599, 36578, 374, 48180]"
46,"Filter Nav bar with Search icon, Cart, product name, product image, product rating and Menu","[32426, 32422, 71623, 44828, 44826, 44844, 36855, 44824, 4069, 36856, 44818, 36858, 4621, 71618, 32420, 34190, 32431, 34189, 44841, 55347, 44819, 4068, 43494, 18078, 36145, 65920, 71617, 44832, 36149, 9044, 17175]"
151,Listing the items with attractive images,"[51324, 69273, 67583, 67579, 4238, 4243, 26133, 26127, 64996, 16893, 64989, 63630, 63633, 69258, 69254, 69274, 7646, 4575, 64985, 40943, 69278, 69265, 69261, 69267, 69280, 24219, 40947, 24220, 7605, 20640, 9267]"
123,Inbox design and themes,"[30774, 30754, 34258, 28238, 32325, 66721, 28274, 10194, 10205, 32306, 26712, 26710, 26713, 44006, 30771, 44003, 36406, 30772, 28240, 65466, 49012, 30757, 16527, 19854, 36412, 41005, 30762, 6875, 60423, 45959, 12059]"
342,google map with details,"[52817, 4218, 2543, 56256, 63609, 63614, 52816, 30410, 66555, 66563, 56275, 4414, 4416, 13259, 24475, 881, 49502, 2754, 16910, 68089, 13160, 61043, 48325, 57641, 56274, 1192, 46882, 25787, 53744, 1191, 12353]"
207,Add blocker,"[26488, 63747, 26485, 8628, 8627, 15954, 8629, 17881, 26486, 63748, 26487, 7561, 63749, 10300, 44155, 44157, 26489, 56764, 56745, 20642, 13584, 13583, 56743, 63746, 65325, 13588, 13589, 13586, 13585, 3970, 56729]"
132,login screen,"[6309, 141, 69548, 6364, 31776, 20071, 30102, 16241, 29481, 35225, 140, 22542, 15939, 42005, 47741, 39998, 16667, 26097, 7937, 14259, 1552, 13921, 30879, 1911, 27758, 22253, 13107, 27869, 65674, 52522, 43412]"
142,Find a barber,"[34290, 45791, 65461, 47495, 60450, 20494, 2847, 20497, 2852, 60456, 7897, 62393, 1347, 24076, 45793, 71287, 59331, 11360, 261, 18728, 69237, 24140, 71824, 65456, 45792, 39010, 24809, 2126, 18727, 52263, 71571]"
7,Different Language choice keypad,"[3441, 43322, 12740, 12738, 41268, 54715, 41266, 42980, 4625, 62582, 8986, 70112, 32389, 32383, 32384, 50948, 19767, 8976, 68329, 32390, 35658, 11268, 8975, 18567, 19863, 63594, 45304, 3416, 51348, 18757, 45339]"
43,camera notification message,"[62977, 71550, 63255, 63250, 8982, 71513, 3427, 51276, 4351, 2132, 43317, 60264, 43298, 16080, 63251, 19930, 6881, 27815, 7866, 31393, 1628, 30662, 17326, 46341, 19931, 19933, 19922, 19928, 63252, 70963, 42512]"
244,Calendar with monthly layout for promotions,"[35130, 38988, 61609, 57886, 34139, 35037, 13692, 57316, 47789, 47780, 35129, 35133, 34797, 35128, 65193, 24762, 25954, 34136, 47788, 58890, 18965, 13712, 33572, 36781, 55816, 45436, 44316, 15069, 12918, 18966, 64069]"
127,see game history,"[8147, 8149, 60051, 8150, 8139, 28029, 60048, 8143, 51978, 8134, 8145, 36871, 60064, 32228, 32227, 14888, 51975, 36526, 32220, 8137, 14890, 8142, 68666, 38830, 42699, 5423, 16039, 59232, 8133, 61537, 56089]"
232,Menu should be in ascending order to make more friendly,"[19732, 48009, 55037, 70807, 46017, 5706, 63752, 21013, 71818, 32975, 19426, 69000, 34858, 64509, 46249, 21008, 19984, 3302, 32502, 4065, 64370, 27253, 39012, 41647, 32499, 69351, 70402, 44550, 41466, 71134, 64028]"
26,List of chapers with name and status,"[71555, 18070, 63413, 32239, 32246, 20700, 54236, 24757, 60143, 14520, 14531, 22290, 60140, 60142, 7112, 18072, 54240, 159, 1528, 41174, 5113, 33087, 54294, 54293, 14528, 3102, 57997, 58006, 41175, 14525, 64519]"
19,photo viewer,"[22827, 61005, 61003, 61006, 4132, 56331, 12629, 50872, 21844, 22998, 37209, 14944, 22996, 37221, 37216, 4246, 66813, 45915, 21850, 45812, 7967, 40262, 60000, 36667, 7222, 29474, 66811, 56333, 55907, 8884, 31048]"
10,us immigration news,"[16380, 16378, 43259, 54193, 5547, 10234, 11352, 38166, 19576, 10232, 10228, 68865, 68874, 10233, 61203, 47797, 30099, 7955, 5545, 20341, 67051, 15961, 38169, 15964, 55275, 20342, 63843, 15776, 22914, 13187, 18726]"
88,Weather Forecast,"[21890, 64366, 64368, 42799, 42796, 48060, 42797, 66039, 37109, 48056, 52347, 33310, 58406, 48178, 28199, 53658, 68877, 32457, 54347, 58883, 51336, 58409, 58882, 38379, 52376, 58873, 58881, 9826, 12445, 12442, 7725]"
78,create notifications,"[61308, 6881, 18967, 5979, 42436, 30880, 66562, 9903, 6859, 71206, 9911, 20104, 35910, 8773, 24329, 19910, 51275, 4133, 19438, 32459, 53660, 48042, 15680, 51133, 9824, 32226, 11093, 4587, 59607, 66564, 52979]"
8,"app settings with permissions, notifications, phone numbers and about","[22078, 21043, 46075, 41678, 71845, 72151, 35580, 25878, 41134, 50149, 18967, 36132, 9155, 13711, 9162, 62315, 48271, 51218, 13555, 13547, 3697, 19618, 58088, 38297, 28548, 33886, 30648, 45308, 196, 64453, 46075]"
437,loading screen on app,"[2541, 19447, 23980, 44001, 22942, 66722, 17743, 43181, 61380, 46800, 46524, 46520, 26827, 51234, 4972, 7775, 68140, 63703, 15768, 8852, 37486, 22111, 41285, 845, 25322, 6371, 15505, 41916, 36458, 6572, 50768]"
262,infrormation screen about unavailble service,"[40239, 40235, 40237, 60454, 40240, 40238, 18821, 7601, 60459, 40885, 48522, 22111, 42343, 54676, 5122, 60550, 45674, 48384, 18830, 50948, 17743, 45676, 4972, 4444, 41621, 67073, 50655, 16830, 17742, 34254, 17620]"
83,GPS Location finder,"[24979, 5224, 68856, 71763, 45551, 19772, 19777, 5034, 45408, 19771, 26, 20997, 4182, 65774, 28434, 11898, 61597, 11890, 33771, 61599, 9503, 11892, 19666, 20880, 65332, 65454, 49959, 64214, 20882, 9550, 39575]"
266,alarm to organize my work,"[4399, 60784, 20279, 1869, 37140, 61405, 61409, 1877, 41897, 1199, 57386, 66744, 37793, 56055, 56069, 1201, 66746, 16065, 70076, 61407, 70077, 66747, 37142, 15945, 1873, 28127, 39501, 48692, 66748, 20325, 61177]"
237,"Search bar with a searching function and entries like home, weather, traffic, radar, closings & delays","[50261, 61241, 33723, 50260, 66557, 61564, 50265, 64313, 66183, 26934, 66173, 54051, 50259, 59856, 64309, 14061, 69981, 51517, 44599, 22618, 33718, 71410, 36504, 62730, 22961, 32598, 22969, 32597, 32928, 22628, 37419]"
35,most viewed report of the week,"[19869, 29712, 37760, 37759, 39648, 36372, 48465, 35252, 9227, 51270, 40108, 17083, 17087, 35242, 9245, 18028, 18018, 57971, 44247, 42640, 15373, 24724, 59478, 52126, 9233, 48013, 30839, 44443, 43020, 53557, 47628]"
452,in shape water schedule by date,"[36340, 53091, 5768, 58336, 57452, 53844, 53093, 41151, 30501, 42266, 70412, 61620, 5761, 58331, 30497, 8241, 71979, 8863, 57451, 12251, 53842, 53529, 30492, 71974, 61606, 56027, 8238, 34979, 6000, 6001, 30327]"
116,elementary podcast British council,"[38803, 58308, 38797, 38792, 64410, 66266, 64407, 36502, 61462, 27472, 27471, 8767, 29980, 484, 30003, 30013, 29986, 3555, 30001, 30007, 38235, 7544, 3565, 38243, 38237, 12798, 38804, 38791, 37188, 39937, 58308]"
22,live breaking news video with another top stories article and video,"[10809, 35015, 68520, 24015, 32890, 68523, 68818, 3318, 68527, 16087, 68869, 3322, 49053, 3316, 68872, 3319, 24930, 68871, 68882, 3314, 14069, 16512, 68886, 13970, 22695, 33235, 24012, 48651, 24016, 33238, 5235]"
461,expandable side menu,"[22727, 22725, 30834, 4853, 24072, 71643, 24722, 55726, 49304, 55728, 20869, 30846, 20873, 20872, 59605, 26304, 15537, 39593, 39597, 18042, 18039, 18041, 18296, 30850, 22096, 55731, 4825, 8691, 8684, 66042, 14215]"
228,voice changer with many buttons,"[60021, 18567, 61544, 64422, 38430, 44680, 22429, 32898, 53403, 38432, 27391, 55271, 43372, 40670, 49372, 45162, 23201, 11165, 53404, 70818, 56374, 61547, 11757, 65050, 49367, 61197, 65587, 27394, 53435, 54733, 45268]"
238,video show of a tattoo,"[26674, 60585, 28983, 46964, 21751, 60581, 31044, 60584, 21753, 28986, 28979, 12687, 60587, 28985, 26675, 28984, 46961, 21754, 31042, 31040, 24771, 24775, 24774, 46958, 34368, 59223, 34364, 59226, 34369, 60588, 51384]"
220,Overview of a holiday room with pictures and features,"[10428, 55540, 55542, 8522, 44253, 44256, 69221, 36666, 69219, 27544, 55539, 25989, 55534, 44257, 70054, 2678, 2681, 46690, 46708, 53730, 68967, 13146, 38592, 68223, 19990, 4185, 4570, 68231, 67008, 29856, 41847]"
1,ecommerce portal homescreen with search bar and frequently used option,"[46524, 46520, 50044, 33666, 25580, 63764, 56732, 21991, 21988, 69971, 48988, 6305, 21635, 21989, 5075, 21986, 48987, 25978, 67472, 47825, 69954, 60126, 40780, 18493, 48985, 14308, 18492, 65462, 48986, 52910, 53479]"
45,login screen,"[6309, 141, 69548, 6364, 31776, 20071, 30102, 16241, 29481, 35225, 140, 22542, 15939, 42005, 47741, 39998, 16667, 26097, 7937, 14259, 1552, 13921, 30879, 1911, 27758, 22253, 13107, 27869, 65674, 52522, 45861]"
49,Menu with menu options,"[2274, 2270, 32998, 14226, 25400, 25403, 1686, 14932, 56432, 60970, 32997, 70043, 11978, 37115, 49023, 70038, 60444, 51042, 51037, 51045, 15358, 45959, 33127, 38725, 10057, 921, 67673, 43424, 19707, 59008, 40960]"
345,Body care products,"[54219, 48131, 53541, 2853, 53547, 2849, 58745, 63384, 58748, 63387, 58273, 1397, 21416, 1401, 53543, 41640, 51773, 45731, 32420, 53548, 1395, 53542, 10879, 57263, 65928, 14446, 59875, 8590, 24079, 39540, 20162]"
180,word levels,"[4252, 4256, 4250, 12117, 57064, 63973, 23179, 63971, 23247, 35547, 19209, 61828, 57067, 37849, 48413, 57061, 36581, 2266, 23178, 58158, 45690, 57056, 29261, 37857, 36602, 26663, 29265, 11674, 19221, 37844, 36189]"
77,bottom menu,"[37173, 71846, 55414, 37165, 71825, 19203, 71832, 71833, 57888, 37168, 71841, 37174, 14296, 42101, 37164, 28942, 53760, 68978, 6555, 49023, 6820, 1686, 60970, 70039, 71838, 71827, 71843, 32140, 30650, 25113, 47832]"
254,privacy policy with types of collected information,"[67334, 17729, 10834, 47400, 41333, 66512, 42361, 50303, 44917, 35661, 51365, 21336, 12130, 24278, 61852, 11203, 30907, 63501, 37295, 31609, 14617, 14616, 42916, 8014, 57345, 1943, 786, 11807, 57359, 22580, 8453]"
98,Chinese emergency words in English,"[6177, 14786, 28481, 33519, 3269, 53829, 65231, 69660, 39799, 45339, 26143, 4390, 67027, 58683, 11450, 25137, 21485, 3268, 25018, 35981, 48003, 39637, 56361, 35614, 45832, 22326, 14866, 3754, 21947, 51295, 27561]"
382,"Text reading,search bar, ads, and share","[45838, 34387, 60642, 65018, 35477, 31242, 53034, 24462, 42996, 59344, 60646, 53058, 40695, 59934, 37885, 9325, 44163, 67091, 60643, 59467, 37883, 33373, 17147, 20452, 66937, 1928, 12008, 69403, 71837, 23965, 29775]"
284,recognizing plants by picture,"[36259, 36253, 36260, 36258, 57813, 57658, 5788, 16348, 38113, 38848, 69105, 22913, 38115, 67460, 7126, 69480, 2686, 44847, 69474, 66976, 69487, 2681, 42370, 46286, 58984, 66750, 35179, 38116, 56168, 88, 49102]"
357,newsfeed with articles and image,"[17966, 17960, 17959, 17961, 22059, 68523, 42145, 68520, 8214, 63845, 11350, 53442, 48035, 46056, 43832, 42236, 9608, 52519, 38378, 4590, 26869, 65008, 45818, 52520, 40780, 24138, 50611, 46199, 23141, 34318, 67353]"
188,"DealNews application with sign in, feedback, top deals and categories","[42834, 38403, 18531, 52134, 38401, 12667, 38395, 42833, 42809, 21334, 32324, 57643, 42820, 42831, 42818, 42807, 69951, 59841, 36291, 6911, 16665, 57651, 23212, 69945, 59311, 42815, 7010, 71434, 56557, 25954, 38384]"
259,informations about Grace Chan,"[30994, 30990, 70405, 50993, 545, 64769, 27807, 29521, 39318, 64762, 5302, 66725, 39317, 61860, 61851, 25747, 25752, 25748, 48513, 19327, 25753, 29515, 59902, 30995, 40920, 37900, 37896, 47192, 28897, 48517, 17255]"
292,income and expenses reports,"[26054, 8305, 8463, 67407, 35872, 48869, 8462, 67405, 49566, 20843, 64802, 43716, 60328, 48013, 35878, 43708, 43696, 24873, 20850, 34832, 49213, 67397, 3083, 34835, 24516, 49206, 43700, 43701, 26056, 53643, 26054]"
371,lists,"[7893, 62277, 62892, 7883, 65018, 38078, 54594, 60564, 44159, 44158, 44156, 22980, 33090, 44359, 60428, 27555, 60416, 10296, 50307, 44152, 7873, 39163, 44161, 59621, 32462, 60555, 15205, 32460, 38992, 32613, 5436]"
17,expandable side menu,"[22727, 22725, 30834, 4853, 24072, 71643, 24722, 55726, 49304, 55728, 20869, 30846, 20873, 20872, 59605, 26304, 15537, 39593, 39597, 18042, 18039, 18041, 18296, 30850, 22096, 55731, 4825, 8691, 8684, 66042, 12792]"
