id,query,ranked_guis
321,audio editor with harmony function,"[20274, 53012, 20586, 22687, 53005, 53004, 53013, 53007, 53003, 22690, 15815, 53018, 22689, 53001, 20273, 20276, 31007, 22688, 53017, 27895, 52999, 53008, 29034, 53010, 64836, 13339, 53000, 684, 65706, 51705, 27752]"
233,menu providing different buttons to change the settings and to get more information,"[50241, 1671, 27618, 44864, 36064, 21573, 60360, 51748, 60624, 67334, 23123, 30560, 64155, 62470, 20954, 36766, 55359, 47505, 22812, 44478, 62561, 29473, 52797, 35894, 46110, 44032, 36069, 43654, 34690, 47933, 68952]"
220,daily sport program,"[63232, 35033, 35036, 35025, 721, 63223, 42937, 35028, 35030, 6802, 46167, 46189, 46183, 1091, 23854, 46165, 35540, 30093, 61038, 64602, 1013, 1008, 3526, 46177, 30744, 57472, 51475, 61726, 58906, 1014, 59557]"
65,AN android app,"[40068, 70797, 54580, 51254, 26775, 55730, 13987, 61010, 52865, 66865, 667, 61871, 50401, 9698, 44573, 70659, 9771, 34481, 45614, 62586, 16017, 7792, 38691, 47576, 134, 38692, 47861, 12956, 38354, 12812, 66756]"
456,zone with different area,"[2884, 9295, 52715, 26124, 62008, 7401, 12067, 17517, 9638, 43375, 42258, 39269, 44100, 39266, 12071, 61694, 30612, 17526, 9296, 47470, 10126, 44099, 51292, 51305, 39273, 23174, 39272, 42260, 8619, 23166, 62008]"
145,cars seller with location button,"[10556, 11852, 11853, 10550, 27685, 10549, 27680, 10553, 27682, 27690, 45098, 56787, 45100, 15394, 63306, 65950, 65963, 40804, 32322, 8264, 32328, 32317, 57309, 8267, 59096, 10542, 27688, 10544, 32315, 40100, 30614]"
17,customer complaint service,"[5122, 40885, 39347, 42698, 52031, 69330, 52028, 28822, 2779, 48828, 2646, 31332, 22829, 25226, 48827, 49425, 12073, 50151, 12068, 12072, 14466, 45328, 25953, 25948, 24167, 60448, 3453, 25956, 36058, 23214, 39347]"
194,login screen with email and password or via facebook or google,"[45861, 36857, 65080, 51279, 40459, 41554, 315, 49815, 37945, 10894, 701, 7293, 46670, 5028, 60551, 42837, 58782, 3124, 16241, 11660, 7849, 16147, 11364, 23735, 36099, 65079, 70266, 5887, 65962, 30191, 34164]"
155,option screen with user account,"[22528, 37088, 41916, 62828, 6139, 62830, 31145, 41917, 5887, 68745, 31202, 43943, 25079, 49722, 11089, 37090, 68743, 38513, 14754, 9518, 18207, 58769, 25374, 34569, 37089, 19707, 30122, 67673, 22539, 12923, 59841]"
349,cover page of book with author name,"[40927, 40929, 40924, 24453, 40937, 40933, 52518, 61349, 48162, 40833, 43749, 2527, 40834, 16680, 27599, 35470, 71264, 48153, 41249, 22213, 41244, 59801, 22225, 64462, 27595, 59812, 22203, 22207, 63707, 48350, 49770]"
128,create customized emoji,"[54287, 23208, 6648, 283, 68703, 68698, 6647, 15851, 32728, 15833, 66387, 286, 64800, 65570, 37871, 13418, 66385, 19797, 24946, 40336, 57650, 19801, 9080, 66383, 45370, 213, 66392, 9085, 58486, 19510, 283]"
81,online dating,"[17289, 17286, 15942, 58530, 58532, 17292, 17294, 17287, 17293, 58537, 17283, 58529, 17280, 65078, 62459, 26879, 24568, 29625, 17285, 24653, 64061, 64834, 24655, 64058, 60317, 62458, 60172, 45915, 50639, 43181, 64832]"
22,stopwatch with timer,"[61610, 61613, 1007, 53233, 47256, 47250, 47257, 46684, 59309, 11489, 11490, 17912, 18992, 70080, 18991, 58751, 58742, 54200, 37256, 12654, 36636, 47249, 8539, 63066, 56799, 63069, 37262, 36637, 36633, 36635, 36635]"
20,my profile in Azar application,"[69399, 69382, 69377, 69394, 69392, 69401, 69388, 69385, 69386, 69380, 69387, 69396, 69378, 69389, 69383, 69381, 69376, 69393, 69379, 24004, 24001, 69384, 69398, 69390, 26706, 11805, 69397, 14500, 28173, 28166, 69388]"
341,"social app with ask me, gender, ask me, chat options","[46257, 46258, 46259, 55007, 55011, 55012, 5983, 50317, 5976, 50314, 10959, 60687, 55008, 5777, 19028, 13174, 27112, 41773, 57095, 40095, 57091, 42120, 63476, 41772, 59474, 29466, 802, 55010, 21297, 57093, 50317]"
423,"saving items with complete , complete this group manually or exit","[43202, 43209, 32270, 45975, 36136, 23762, 30405, 63756, 32194, 32190, 53549, 52112, 23023, 2071, 25973, 13799, 65833, 39255, 32265, 43203, 69703, 13307, 49339, 32262, 52279, 9517, 32191, 1947, 43206, 43860, 43202]"
191,Product listing with main filter,"[4243, 4238, 71125, 21045, 21049, 4241, 69328, 71129, 24214, 7605, 32426, 7613, 32422, 15997, 65920, 67583, 63630, 36142, 36144, 36140, 63633, 71621, 4242, 71422, 36148, 36141, 71619, 44838, 18080, 67579, 28092]"
80,verify entered information before proceeding,"[9513, 60630, 34405, 28632, 25342, 27982, 3208, 56173, 63092, 57265, 52931, 3759, 11293, 57042, 63535, 46854, 21575, 69287, 57264, 4638, 71320, 13421, 998, 34409, 61767, 15697, 429, 15684, 54678, 71313, 34225]"
404,music instruments with highest reviews,"[29354, 9729, 54550, 57111, 31291, 34283, 12920, 44825, 44840, 5667, 48983, 3218, 10634, 10635, 56736, 33086, 13140, 5664, 70837, 9732, 11235, 48352, 7737, 5701, 3515, 50081, 48915, 48909, 48946, 40875, 36063]"
210,task scheduler app showing task handlers,"[64345, 57052, 57063, 27990, 907, 27987, 63962, 57663, 908, 27776, 58666, 58656, 43894, 28357, 58663, 58655, 12393, 6554, 41704, 12391, 32276, 43211, 58657, 43888, 43887, 60047, 43891, 29444, 58676, 58675, 33943]"
346,search cellular locations,"[24154, 12745, 61364, 12751, 43341, 173, 40440, 40438, 3742, 43024, 44453, 40444, 42745, 42728, 176, 19134, 56702, 61423, 61418, 37606, 57148, 10668, 5629, 34491, 28268, 29333, 25176, 20801, 16156, 30333, 23326]"
412,Scientific Calculator Mobile Application,"[8899, 8897, 49397, 8900, 47998, 8896, 48002, 50163, 13351, 54528, 16982, 60471, 24333, 10144, 20594, 20602, 67409, 44657, 35283, 46604, 34179, 34181, 54721, 7554, 69034, 24001, 60288, 14230, 60470, 16993, 8899]"
207,football match details with upcoming match information,"[30357, 35564, 51476, 71262, 40792, 53563, 54752, 54755, 51475, 57923, 57925, 57926, 30719, 10622, 10267, 19836, 71260, 35019, 5481, 61944, 39380, 15000, 71456, 15001, 14999, 54759, 53565, 15002, 43105, 15012, 10579]"
327,buying boats,"[58090, 58084, 15036, 40117, 40109, 32819, 32815, 5949, 62390, 32817, 29869, 28649, 58083, 9293, 59102, 32816, 32818, 40800, 40799, 28274, 63307, 63312, 40128, 58123, 10605, 946, 17158, 19382, 9294, 939, 15039]"
67,"A Social media app with options like chat, mute and Followers","[28867, 28868, 11396, 11390, 11398, 62508, 56740, 11389, 62502, 62504, 56053, 18578, 18574, 32800, 17148, 65479, 40543, 39314, 9157, 11391, 9160, 64150, 8834, 32773, 17848, 58192, 55042, 56054, 3287, 22232, 11396]"
103,timetable with title and place,"[63431, 4852, 63421, 63423, 63417, 63427, 63422, 32523, 63425, 4848, 63523, 49645, 63515, 63519, 32522, 32524, 4846, 63516, 63420, 8574, 35331, 26061, 34543, 42139, 63517, 63522, 10920, 64892, 64888, 10658, 63425]"
55,choose thw word preferences,"[29602, 29598, 44037, 27819, 30659, 19320, 29597, 8151, 9566, 56933, 29596, 56932, 59124, 29599, 35544, 35547, 56797, 70629, 63973, 63712, 63971, 62666, 6989, 44345, 48413, 29600, 48731, 66404, 62564, 41467, 59124]"
156,"Read Qur‘an, Last read history, search specific parts,prayer time,settings","[8904, 25637, 8909, 11812, 25632, 69844, 23219, 49616, 49619, 44170, 64528, 23768, 60384, 4866, 5232, 17015, 20707, 46254, 19578, 40166, 7675, 46051, 20708, 36505, 45338, 40161, 46050, 40164, 45999, 38220, 8904]"
292,displays the latest news in page,"[17200, 47802, 23820, 15067, 23219, 42412, 39554, 56160, 68023, 1205, 32890, 12144, 45121, 66775, 43621, 4189, 13839, 48576, 79, 58540, 1045, 49896, 60722, 34950, 36556, 68520, 57406, 68560, 28499, 10087, 79]"
295,news,"[54133, 16515, 1570, 43051, 71448, 68811, 68818, 71451, 17565, 68814, 68816, 25205, 18870, 43821, 25199, 25209, 2374, 40905, 43824, 1565, 71379, 42416, 40906, 10969, 68813, 42415, 25541, 5600, 10970, 10545, 64920]"
2,"search bar with links ,articles and personal option","[41680, 8211, 8213, 49872, 45644, 54752, 39160, 9368, 9369, 12664, 43241, 19861, 54755, 27357, 31202, 25077, 60516, 37303, 28161, 14616, 14617, 46477, 37304, 41469, 44160, 71416, 9370, 22520, 57572, 37722, 9370]"
119,music score chart with audio,"[22181, 22182, 4512, 4524, 8147, 8149, 30010, 64416, 59384, 45385, 70548, 39494, 38622, 38623, 38630, 29987, 8150, 70552, 38633, 53006, 28358, 70537, 22335, 70542, 66229, 65167, 57516, 53795, 70545, 53792, 2153]"
28,Weather details for city with option in Celsius and Fahrenheit,"[32454, 68745, 9825, 68743, 13143, 13139, 38374, 14852, 13974, 49447, 54179, 68867, 29491, 33204, 19286, 38916, 62291, 47122, 47112, 47108, 30233, 45603, 71172, 32241, 41498, 46068, 55633, 47098, 3737, 24616, 2768]"
123,Tutorial for dog training,"[46851, 46848, 68292, 3836, 3826, 3716, 3838, 3828, 3712, 1829, 63805, 35540, 68298, 68291, 47382, 47774, 47777, 2732, 28206, 2727, 28207, 33163, 3708, 47770, 47771, 1857, 68299, 69014, 59610, 13401, 46851]"
202,Music playlist,"[10940, 70553, 70552, 5209, 55665, 65682, 2119, 55482, 50232, 71958, 55481, 71954, 18213, 71946, 17776, 70548, 66163, 56766, 15480, 12799, 16750, 56756, 56772, 26477, 14672, 18221, 71956, 860, 68923, 17773, 44035]"
359,a survery app with sinup and facebook login option,"[37666, 20931, 8998, 57919, 7849, 57920, 41917, 25374, 21577, 62364, 11649, 3265, 19382, 15851, 37689, 68703, 15833, 68388, 25589, 68698, 36472, 21319, 7569, 17148, 12360, 12362, 12367, 23735, 12081, 12364, 9551]"
50,"Delivery details input boxes for address and buttons for home, work or other","[66919, 66923, 66920, 2005, 51945, 55571, 55575, 63115, 51940, 51942, 50166, 61977, 50165, 51944, 39360, 28235, 66553, 50090, 24689, 9219, 18873, 30293, 30292, 30291, 5869, 13727, 62752, 8273, 11135, 64987, 66919]"
240,online shopping app,"[28311, 6195, 69954, 65926, 52137, 65922, 65933, 65937, 65931, 65915, 65934, 13478, 1951, 65921, 8629, 65919, 65928, 8281, 1283, 4780, 6300, 69694, 69693, 68626, 35575, 9145, 68636, 941, 12318, 9159, 69252]"
23,More options for user,"[27059, 39155, 16134, 31202, 53100, 53107, 16054, 30648, 33637, 51952, 43508, 4286, 14775, 14778, 13284, 4478, 33632, 64327, 33885, 9157, 16048, 52143, 14769, 9164, 62733, 12166, 14777, 58448, 62893, 62954, 65727]"
353,Vippi GUI sign up interface,"[6140, 29033, 40003, 21042, 52853, 52855, 38807, 21040, 18049, 15805, 68460, 18050, 64025, 49628, 70742, 64414, 50588, 50599, 49626, 69127, 69128, 50605, 62296, 50592, 70744, 14748, 15810, 53012, 3176, 50604, 38658]"
195,"Text (story) reading with formatting options, search functionality","[25997, 34387, 65018, 7355, 26008, 27103, 24136, 6287, 49611, 26002, 49612, 68745, 279, 4478, 69215, 62251, 27511, 23517, 38009, 62252, 20699, 29988, 10231, 10229, 25993, 5642, 10230, 64704, 2200, 68743, 27223]"
133,Login with radio button with calendar,"[59581, 9559, 59561, 59570, 71521, 65348, 28353, 59568, 71519, 71512, 64081, 71515, 28181, 49505, 66511, 61166, 11074, 40797, 71513, 71516, 49510, 33804, 647, 31130, 67368, 39414, 36699, 24942, 9149, 48581, 22878]"
77,Location with location selected as current location,"[58770, 8705, 69933, 26020, 46556, 51084, 54530, 37205, 57777, 26443, 37281, 49229, 66587, 16120, 57775, 49233, 47622, 68868, 44058, 16129, 37002, 5198, 52373, 13597, 48062, 21515, 30712, 14236, 37283, 28541, 56197]"
108,books,"[45340, 24712, 24714, 52517, 45335, 45333, 3938, 22204, 3936, 49720, 14601, 22216, 49723, 49721, 61351, 3941, 61352, 25345, 25700, 25347, 52518, 20355, 7226, 40835, 4475, 48351, 25346, 22203, 40930, 9988, 14877]"
199,login with username and password,"[68460, 7910, 46750, 46978, 7902, 14085, 40946, 71849, 39242, 46748, 24026, 39480, 29509, 43615, 41260, 72145, 25643, 60365, 15340, 47181, 40689, 14549, 43199, 28820, 65380, 24966, 46746, 57113, 5282, 42669, 41866]"
381,Open the application using a password,"[47181, 43386, 51629, 40520, 36731, 26211, 65706, 11520, 15783, 45556, 60812, 1021, 17701, 24024, 24001, 23645, 43199, 26302, 63935, 60077, 62256, 22930, 21439, 17678, 35284, 2610, 18864, 43412, 62257, 24004, 12738]"
192,headlines tody,"[58168, 39484, 51159, 63435, 7270, 29800, 41747, 53212, 16846, 57080, 65397, 39482, 49577, 53208, 65391, 7269, 58346, 15959, 41740, 23784, 23908, 70428, 26931, 20472, 51508, 65693, 19236, 17337, 64127, 61914, 25862]"
143,Find friends,"[11369, 68947, 68945, 3720, 28273, 7355, 37533, 64872, 49624, 16079, 19595, 63512, 6233, 5566, 56323, 65829, 47383, 3212, 69561, 1347, 29813, 14555, 39160, 30275, 29818, 32465, 19597, 8996, 72071, 7350, 69561]"
299,Tiny Scanner,"[42571, 64672, 42567, 60292, 64675, 42569, 42568, 42570, 1764, 6787, 60293, 53766, 58983, 64676, 60291, 58984, 33689, 66873, 33692, 6585, 33504, 21335, 33506, 21192, 36630, 63656, 60307, 62591, 70688, 68683, 60292]"
236,search bar with serch list and home menus,"[43040, 71424, 54527, 34705, 43032, 43033, 18218, 18219, 71429, 22767, 43035, 47772, 43034, 18215, 43030, 71422, 18224, 54529, 21770, 47356, 43031, 25497, 25503, 48965, 22334, 28036, 60343, 49254, 48971, 21772, 16224]"
172,find your current location,"[67379, 66356, 20317, 27469, 36305, 3739, 20962, 24591, 51735, 51730, 59771, 1005, 20958, 20305, 17682, 11109, 14177, 33481, 55382, 40679, 59324, 40680, 43927, 40687, 7252, 32592, 27316, 67876, 59852, 19692, 42138]"
